Prefix,Primary City,Company,County,Usage,Introduced
(205) 234-,"Birmingham, AL",Cellco Partnership DBA Verizon Wireless,Jefferson,Cell Number,1/12/2012
(205) 235-,"Birmingham, AL",Sbc Internet Services,Jefferson,Cell Number,12/21/2009
(205) 237-,"Oneonta, AL",Corr Wireless Communications,Blount,Cell Number,7/22/1999
(205) 238-,"Birmingham, AL",Bellsouth Telecomm Inc DBA South Central Bell Tel,Jefferson,Landline,6/13/2000
(205) 239-,"Tuscaloosa, AL",Powertel Birmingham Licenses,Tuscaloosa,Cell Number,8/20/2000
(205) 240-,"Birmingham, AL",Powertel Birmingham Licenses,Jefferson,Cell Number,11/4/2002
(205) 241-,"Birmingham, AL",Bellsouth Telecomm Inc DBA South Central Bell Tel,Jefferson,Landline,7/22/1999
(205) 242-,"Tuscaloosa, AL",New Cingular Wireless PCS - GA,Tuscaloosa,Cell Number,10/15/1996
(205) 243-,"Birmingham, AL",Powertel Birmingham Licenses,Jefferson,Cell Number,10/11/1997
(205) 244-,"Birmingham, AL",Bellsouth Telecomm Inc DBA South Central Bell Tel,Jefferson,Landline,10/13/1999
(205) 245-,"Thorsby, AL",Deltacom,Chilton,Landline,10/22/2001
(205) 246-,"Tuscaloosa, AL",Sprint Spectrum L.p.,Tuscaloosa,Cell Number,8/20/2000
(205) 247-,"Tuscaloosa, AL",Bellsouth Telecomm Inc DBA South Central Bell Tel,Tuscaloosa,Landline,2/4/1994
(205) 248-,"Tuscaloosa, AL",Bellsouth Telecomm Inc DBA South Central Bell Tel,Tuscaloosa,Landline,1/14/2000
(205) 249-,"Birmingham, AL",Sprint Spectrum L.p.,Jefferson,Cell Number,2/4/1994
(205) 250-,"Birmingham, AL",Bellsouth Telecomm Inc DBA South Central Bell Tel,Jefferson,Landline,2/4/1994
(205) 251-,"Birmingham, AL",Bellsouth Telecomm Inc DBA South Central Bell Tel,Jefferson,Landline,2/4/1994
(205) 252-,"Birmingham, AL",Bellsouth Telecomm Inc DBA South Central Bell Tel,Jefferson,Landline,2/4/1994
(205) 253-,"Birmingham, AL",Powertel Birmingham Licenses,Jefferson,Cell Number,2/4/1994
(205) 254-,"Birmingham, AL",Bellsouth Telecomm Inc DBA South Central Bell Tel,Jefferson,Landline,2/4/1994
(205) 255-,"Sumiton, AL",Bellsouth Telecomm Inc DBA South Central Bell Tel,Walker,Landline,6/28/2002
(205) 257-,"Birmingham, AL",Bellsouth Telecomm Inc DBA South Central Bell Tel,Jefferson,Landline,7/1/1996
(205) 258-,"Clanton, AL",Cellco Partnership DBA Verizon Wireless,Chilton,Cell Number,1/25/1998
(205) 259-,"Birmingham, AL",Bellsouth Telecomm Inc DBA South Central Bell Tel,Jefferson,Landline,3/21/2002
(205) 260-,"Bessemer, AL",New Cingular Wireless PCS - GA,Jefferson,Landline,3/27/2005
(205) 261-,"Montevallo, AL",Bellsouth Telecomm Inc DBA South Central Bell Tel,Shelby,Landline,1/28/2002
(205) 262-,"Columbiana, AL",Bellsouth Telecomm Inc DBA South Central Bell Tel,Shelby,Landline,1/28/2002
(205) 263-,"Birmingham, AL",Tw Telecom Of Alabama LLC,Jefferson,Landline,1/11/1997
(205) 264-,"Birmingham, AL",Bellsouth Telecomm Inc DBA South Central Bell Tel,Jefferson,Landline,1/28/2002
(205) 265-,"Jasper, AL",Sprint Spectrum L.p.,Walker,Cell Number,10/11/1997
(205) 266-,"Birmingham, AL",Sprint Spectrum L.p.,Jefferson,Cell Number,10/15/1996
(205) 267-,"Bessemer, AL",Level 3 Communications,Jefferson,Landline,2/21/2002
(205) 268-,"Birmingham, AL",Bellsouth Telecomm Inc DBA South Central Bell Tel,Jefferson,Landline,1/28/2002
(205) 269-,"Haleyville, AL",New Cingular Wireless PCS - GA,Winston,Cell Number,1/25/1998
(205) 270-,"Fayette, AL",New Cingular Wireless PCS - GA,Fayette,Cell Number,1/25/1998
(205) 271-,"Birmingham, AL",Tw Telecom Of Alabama LLC,Jefferson,Landline,10/11/1997
(205) 272-,"Double Springs, AL",New Cingular Wireless PCS - GA,Winston,Cell Number,1/25/1998
(205) 273-,"Detroit, AL",Centurytel Tel Al LLC (northern) DBA Centurylink,Marion,Landline,2/4/1994
(205) 274-,"Oneonta, AL",Otelco Telephone LLC,Blount,Landline,2/4/1994
(205) 275-,"Jasper, AL",New Cingular Wireless PCS - GA,Walker,Cell Number,10/15/1996
(205) 276-,"Birmingham, AL",Sprint Spectrum L.p.,Jefferson,Cell Number,7/22/1999
(205) 277-,"Bessemer, AL",Us Lec Of Alabama,Jefferson,Landline,6/30/2001
(205) 278-,"Birmingham, AL",Tw Telecom Of Alabama LLC,Jefferson,Landline,4/1/1997
(205) 279-,"Birmingham, AL",Bellsouth Telecomm Inc DBA South Central Bell Tel,Jefferson,Landline,1/30/2002
(205) 280-,"Clanton, AL",Bellsouth Telecomm Inc DBA South Central Bell Tel,Chilton,Landline,2/4/1994
(205) 281-,"Birmingham, AL",Sprint Spectrum L.p.,Jefferson,Cell Number,1/14/2000
(205) 282-,"Jasper, AL",Level 3 Communications,Walker,Landline,7/16/2002
(205) 283-,"Birmingham, AL",Sprint Spectrum L.p.,Jefferson,Cell Number,8/20/2000
(205) 284-,"Northport, AL",Satellink Paging,Tuscaloosa,Cell Number,10/11/1997
(205) 285-,"Gardendale, AL",Charter Fiberlink - Alabama,Jefferson,Landline,1/31/2002
(205) 286-,"West Blocton, AL",Teleport Communications America,Bibb,Landline,10/11/1997
(205) 287-,"Clanton, AL",Sprint Spectrum L.p.,Chilton,Cell Number,8/31/2003
(205) 288-,"Birmingham, AL",Southern Communications Services,Jefferson,Cell Number,10/15/1996
(205) 289-,"Warrior, AL",Teleport Communications America,Blount,Landline,10/11/1997
(205) 290-,"Birmingham, AL",Bellsouth Telecomm Inc DBA South Central Bell Tel,Jefferson,Landline,2/4/1994
(205) 291-,"Vincent, AL",Teleport Communications America,Shelby,Landline,10/11/1997
(205) 292-,"Tuscaloosa, AL",New Cingular Wireless PCS - GA,Tuscaloosa,Cell Number,6/30/2001
(205) 294-,"Clanton, AL",Cellco Partnership DBA Verizon Wireless,Chilton,Cell Number,10/3/2002
(205) 295-,"Jasper, AL",Bellsouth Telecomm Inc DBA South Central Bell Tel,Walker,Landline,1/10/1996
(205) 296-,"Birmingham, AL",Sprint Spectrum L.p.,Jefferson,Cell Number,2/8/2001
(205) 297-,"Birmingham, AL",Bellsouth Telecomm Inc DBA South Central Bell Tel,Jefferson,Landline,4/1/1997
(205) 298-,"Birmingham, AL",Bellsouth Telecomm Inc DBA South Central Bell Tel,Jefferson,Landline,10/11/1997
(205) 299-,"Clanton, AL",New Cingular Wireless PCS - GA,Chilton,Cell Number,3/23/2001
(205) 300-,"Jasper, AL",New Cingular Wireless PCS - GA,Walker,Cell Number,10/11/1997
(205) 301-,"Eutaw, AL",Sprint Spectrum L.p.,Greene,Cell Number,1/29/2001
(205) 302-,"Jasper, AL",Bellsouth Telecomm Inc DBA South Central Bell Tel,Walker,Landline,2/4/1994
(205) 303-,"Fayette, AL",Cellco Partnership DBA Verizon Wireless,Fayette,Cell Number,8/11/2003
(205) 304-,"Birmingham, AL",Level 3 Communications,Jefferson,Landline,2/21/2002
(205) 305-,"Birmingham, AL",New Cingular Wireless PCS - GA,Jefferson,Cell Number,2/11/1995
(205) 306-,"Birmingham, AL",Cellco Partnership DBA Verizon Wireless,Jefferson,Cell Number,1/9/2007
(205) 307-,"Birmingham, AL",Bellsouth Telecomm Inc DBA South Central Bell Tel,Jefferson,Landline,2/4/1994
(205) 308-,"Tuscaloosa, AL",Usa Mobility Wireless,Tuscaloosa,Cell Number,3/22/2001
(205) 309-,"Birmingham, AL",Bellsouth Telecomm Inc DBA South Central Bell Tel,Jefferson,Landline,8/2/2001
(205) 310-,"Tuscaloosa, AL",Cellco Partnership DBA Verizon Wireless,Tuscaloosa,Cell Number,9/11/1994
(205) 312-,"Clanton, AL",Deltacom,Chilton,Landline,1/25/1998
(205) 313-,"Birmingham, AL",Us Lec Of Alabama,Jefferson,Landline,7/22/1999
(205) 314-,"Birmingham, AL",Us Lec Of Alabama,Jefferson,Landline,7/22/1999
(205) 315-,"Eutaw, AL",AT&T Local,Greene,Landline,3/3/2001
(205) 316-,"Centreville, AL",Deltacom,Bibb,Landline,1/25/1998
(205) 317-,"Birmingham, AL",New Cingular Wireless PCS - GA,Jefferson,Cell Number,1/14/2000
(205) 319-,"Calera, AL",Sbc Internet Services,Shelby,Landline,12/22/2009
(205) 320-,"Birmingham, AL",Bellsouth Telecomm Inc DBA South Central Bell Tel,Jefferson,Landline,2/4/1994
(205) 321-,"Birmingham, AL",Bellsouth Telecomm Inc DBA South Central Bell Tel,Jefferson,Landline,2/4/1994
(205) 322-,"Birmingham, AL",Bellsouth Telecomm Inc DBA South Central Bell Tel,Jefferson,Landline,2/4/1994
(205) 323-,"Birmingham, AL",Bellsouth Telecomm Inc DBA South Central Bell Tel,Jefferson,Landline,2/4/1994
(205) 324-,"Birmingham, AL",Bellsouth Telecomm Inc DBA South Central Bell Tel,Jefferson,Landline,2/4/1994
(205) 325-,"Birmingham, AL",Bellsouth Telecomm Inc DBA South Central Bell Tel,Jefferson,Landline,2/4/1994
(205) 326-,"Birmingham, AL",Bellsouth Telecomm Inc DBA South Central Bell Tel,Jefferson,Landline,2/4/1994
(205) 327-,"Birmingham, AL",Bellsouth Telecomm Inc DBA South Central Bell Tel,Jefferson,Landline,2/4/1994
(205) 328-,"Birmingham, AL",Bellsouth Telecomm Inc DBA South Central Bell Tel,Jefferson,Landline,2/4/1994
(205) 329-,"Birmingham, AL",Cellco Partnership DBA Verizon Wireless,Jefferson,Cell Number,1/14/2000
(205) 330-,"Northport, AL",Bellsouth Telecomm Inc DBA South Central Bell Tel,Tuscaloosa,Landline,10/15/1996
(205) 331-,"Tuscaloosa, AL",New Cingular Wireless PCS - GA,Tuscaloosa,Cell Number,6/21/2001
(205) 332-,"Birmingham, AL",Tw Telecom Of Alabama LLC,Jefferson,Landline,1/14/2000
(205) 333-,"Northport, AL",Bellsouth Telecomm Inc DBA South Central Bell Tel,Tuscaloosa,Landline,2/4/1994
(205) 335-,"Birmingham, AL",New Cingular Wireless PCS - GA,Jefferson,Cell Number,3/14/2001
(205) 336-,"Epes, AL",Bellsouth Telecomm Inc DBA South Central Bell Tel,Sumter,Landline,2/4/1994
(205) 337-,"Centreville, AL",Sprint Spectrum L.p.,Bibb,Cell Number,10/7/2002
(205) 338-,"Pell City, AL",Centurytel Tel Al LLC (northern) DBA Centurylink,Saint Clair,Landline,2/4/1994
(205) 339-,"Northport, AL",Bellsouth Telecomm Inc DBA South Central Bell Tel,Tuscaloosa,Landline,2/4/1994
(205) 340-,"Centreville, AL",Cellco Partnership DBA Verizon Wireless,Bibb,Cell Number,2/5/2003
(205) 341-,"Sumiton, AL",Us Lec Of Alabama,Walker,Landline,1/31/2002
(205) 342-,"Tuscaloosa, AL",Bellsouth Telecomm Inc DBA South Central Bell Tel,Tuscaloosa,Landline,1/11/1997
(205) 343-,"Tuscaloosa, AL",Bellsouth Telecomm Inc DBA South Central Bell Tel,Tuscaloosa,Landline,10/15/1996
(205) 344-,"Tuscaloosa, AL",Bellsouth Telecomm Inc DBA South Central Bell Tel,Tuscaloosa,Landline,10/15/1996
(205) 345-,"Tuscaloosa, AL",Bellsouth Telecomm Inc DBA South Central Bell Tel,Tuscaloosa,Landline,2/4/1994
(205) 346-,"Eutaw, AL",Cellco Partnership DBA Verizon Wireless,Greene,Cell Number,2/5/2003
(205) 347-,"Tuscaloosa, AL",Bellsouth Telecomm Inc DBA South Central Bell Tel,Tuscaloosa,Landline,1/10/1996
(205) 348-,"Tuscaloosa, AL",Bellsouth Telecomm Inc DBA South Central Bell Tel,Tuscaloosa,Landline,2/4/1994
(205) 349-,"Tuscaloosa, AL",Bellsouth Telecomm Inc DBA South Central Bell Tel,Tuscaloosa,Landline,2/4/1994
(205) 350-,"Winfield, AL",Citizen Phone,Marion,Landline,8/31/2003
(205) 351-,"Clanton, AL",Level 3 Communications,Chilton,Landline,6/30/2001
(205) 352-,"Warrior, AL",Level 3 Communications,Blount,Landline,3/4/2002
(205) 353-,"West Blocton, AL",Tw Telecom Of Alabama LLC,Bibb,Landline,3/4/2002
(205) 354-,"Birmingham, AL",AT&T Local,Jefferson,Landline,2/4/1994
(205) 355-,"Lincoln, AL",Bellsouth Telecommunications,Talladega,Landline,4/19/2001
(205) 356-,"Birmingham, AL",Sprint Spectrum L.p.,Jefferson,Cell Number,5/4/2001
(205) 357-,"Lincoln, AL",Deltacom,Talladega,Landline,5/23/2001
(205) 358-,"Alabaster, AL",Nuvox Communications,Shelby,Landline,10/31/2000
(205) 359-,"Altoona, AL",Cellco Partnership DBA Verizon Wireless,Etowah,Cell Number,6/2/2004
(205) 361-,"Tuscaloosa, AL",Southern Communications Services,Tuscaloosa,Cell Number,10/11/1997
(205) 362-,"Pell City, AL",New Cingular Wireless PCS - GA,Saint Clair,Cell Number,5/14/2001
(205) 363-,"Blountsville, AL",Cellco Partnership DBA Verizon Wireless,Blount,Cell Number,6/2/2004
(205) 364-,"Gordo, AL",Centurytel Tel Al LLC (northern) DBA Centurylink,Pickens,Landline,2/4/1994
(205) 365-,"Birmingham, AL",Sprint Spectrum L.p.,Jefferson,Cell Number,5/18/1998
(205) 366-,"Tuscaloosa, AL",Bellsouth Telecomm Inc DBA South Central Bell Tel,Tuscaloosa,Landline,1/10/1996
(205) 367-,"Carrollton, AL",Centurytel Tel Al LLC (northern) DBA Centurylink,Pickens,Landline,2/4/1994
(205) 368-,"Birmingham, AL",Sprint Spectrum L.p.,Jefferson,Cell Number,5/18/1998
(205) 369-,"Birmingham, AL",Sprint Spectrum L.p.,Jefferson,Cell Number,2/11/1995
(205) 370-,"Birmingham, AL",Powertel Birmingham Licenses,Jefferson,Cell Number,5/25/2001
(205) 371-,"Moundville, AL",Moundville Telephone Co.,Hale,Landline,2/4/1994
(205) 372-,"Eutaw, AL",Bellsouth Telecomm Inc DBA South Central Bell Tel,Greene,Landline,2/4/1994
(205) 373-,"Aliceville, AL",Centurytel Tel Al LLC (northern) DBA Centurylink,Pickens,Landline,2/4/1994
(205) 374-,"Eutaw, AL",Deltacom,Greene,Landline,1/25/1998
(205) 375-,"Reform, AL",Centurytel Tel Al LLC (northern) DBA Centurylink,Pickens,Landline,2/4/1994
(205) 376-,"York, AL",Deltacom,Sumter,Landline,1/25/1998
(205) 377-,"York, AL",Level 3 Communications,Sumter,Landline,6/15/2004
(205) 378-,"Alabaster, AL",Us Lec Of Alabama,Shelby,Landline,8/20/2000
(205) 379-,"Birmingham, AL",Bellsouth Telecomm Inc DBA South Central Bell Tel,Jefferson,Landline,7/22/1999
(205) 380-,"Birmingham, AL",Deltacom,Jefferson,Landline,10/11/1997
(205) 381-,"Birmingham, AL",New Cingular Wireless PCS - GA,Jefferson,Cell Number,6/4/2001
(205) 382-,"Birmingham, AL",New Cingular Wireless PCS - GA,Jefferson,Cell Number,6/4/2001
(205) 383-,"Birmingham, AL",New Cingular Wireless PCS - GA,Jefferson,Cell Number,6/4/2001
(205) 384-,"Jasper, AL",Bellsouth Telecomm Inc DBA South Central Bell Tel,Walker,Landline,2/4/1994
(205) 385-,"Jasper, AL",Deltacom,Walker,Landline,1/25/1998
(205) 386-,"West Blocton, AL",Level 3 Communications,Bibb,Landline,2/21/2002
(205) 387-,"Jasper, AL",Bellsouth Telecomm Inc DBA South Central Bell Tel,Walker,Landline,2/4/1994
(205) 388-,"Jasper, AL",Cellco Partnership DBA Verizon Wireless,Walker,Cell Number,4/1/1997
(205) 389-,"Clanton, AL",Sprint Spectrum L.p.,Chilton,Cell Number,6/13/2000
(205) 390-,"Warrior, AL",Level 3 Communications,Blount,Landline,2/21/2002
(205) 391-,"Tuscaloosa, AL",Bellsouth Telecomm Inc DBA South Central Bell Tel,Tuscaloosa,Landline,2/4/1994
(205) 392-,"York, AL",Bellsouth Telecomm Inc DBA South Central Bell Tel,Sumter,Landline,2/4/1994
(205) 393-,"Tuscaloosa, AL",New Cingular Wireless PCS - GA,Tuscaloosa,Cell Number,6/21/2001
(205) 394-,"Tuscaloosa, AL",Cellco Partnership DBA Verizon Wireless,Tuscaloosa,Cell Number,2/4/1994
(205) 395-,"Sumiton, AL",Tw Telecom Of Alabama LLC,Walker,Landline,3/13/2002
(205) 396-,"Birmingham, AL",Powertel Birmingham Licenses,Jefferson,Landline,9/17/2001
(205) 397-,"Birmingham, AL",Nuvox Communications,Jefferson,Landline,6/13/2000
(205) 398-,"Lisman, AL",Butler Telephone Co.,Choctaw,Landline,2/4/1994
(205) 399-,"Carrollton, AL",New Cingular Wireless PCS - GA,Pickens,Cell Number,1/25/1998
(205) 400-,"Birmingham, AL",Sprint Spectrum L.p.,Jefferson,Cell Number,3/28/2011
(205) 401-,"Birmingham, AL",Powertel Birmingham Licenses,Jefferson,Cell Number,9/18/2001
(205) 402-,"Birmingham, AL",Bellsouth Telecomm Inc DBA South Central Bell Tel,Jefferson,Landline,4/1/1997
(205) 403-,"Birmingham, AL",Bellsouth Telecomm Inc DBA South Central Bell Tel,Jefferson,Landline,2/4/1994
(205) 404-,,Bellsouth Telecomm Inc DBA South Central Bell Tel,,Unknown,
(205) 405-,"Pell City, AL",New Cingular Wireless PCS - GA,Saint Clair,Cell Number,4/1/1997
(205) 406-,"Alabaster, AL",Tw Telecom Of Alabama LLC,Shelby,Landline,10/11/1997
(205) 408-,"Birmingham, AL",Bellsouth Telecomm Inc DBA South Central Bell Tel,Shelby,Landline,1/10/1996
(205) 409-,"Tuscaloosa, AL",Level 3 Communications,Tuscaloosa,Landline,9/28/2001
(205) 410-,"Birmingham, AL",Cellco Partnership DBA Verizon Wireless,Jefferson,Cell Number,2/11/1995
(205) 412-,"Guin, AL",New Cingular Wireless PCS - GA,Marion,Cell Number,1/25/1998
(205) 413-,"Birmingham, AL",Level 3 Communications,Jefferson,Landline,9/28/2001
(205) 414-,"Birmingham, AL",Bellsouth Telecomm Inc DBA South Central Bell Tel,Jefferson,Landline,7/1/1996
(205) 415-,"Clanton, AL",Powertel Birmingham Licenses,Chilton,Cell Number,9/28/2001
(205) 416-,"Reform, AL",Deltacom,Pickens,Landline,10/22/2001
(205) 417-,"Bessemer, AL",Nuvox Communications,Jefferson,Landline,6/13/2000
(205) 418-,"Gardendale, AL",Us Lec Of Alabama,Jefferson,Landline,3/13/2002
(205) 419-,"Alabaster, AL",Level 3 Communications,Shelby,Landline,3/13/2002
(205) 420-,"Birmingham, AL",Bellsouth Telecomm Inc DBA South Central Bell Tel,Jefferson,Landline,3/21/2002
(205) 421-,"Birmingham, AL",Teleport Communications America,Jefferson,Landline,10/11/1997
(205) 422-,"Birmingham, AL",Sprint Spectrum L.p.,Jefferson,Cell Number,2/4/1994
(205) 423-,"Birmingham, AL",Bellsouth Telecomm Inc DBA South Central Bell Tel,Jefferson,Landline,2/4/1994
(205) 424-,"Bessemer, AL",Bellsouth Telecomm Inc DBA South Central Bell Tel,Jefferson,Landline,2/4/1994
(205) 425-,"Bessemer, AL",Bellsouth Telecomm Inc DBA South Central Bell Tel,Jefferson,Landline,2/4/1994
(205) 426-,"Bessemer, AL",Bellsouth Telecomm Inc DBA South Central Bell Tel,Jefferson,Landline,2/4/1994
(205) 427-,"Birmingham, AL",Powertel Birmingham Licenses,Jefferson,Cell Number,11/15/2001
(205) 428-,"Bessemer, AL",Bellsouth Telecomm Inc DBA South Central Bell Tel,Jefferson,Landline,2/4/1994
(205) 429-,"Blountsville, AL",Blountsville Telephone Co.,Blount,Landline,2/4/1994
(205) 430-,"Hamilton, AL",Tw Telecom Of Alabama LLC,Marion,Landline,3/13/2002
(205) 431-,"Vernon, AL",Cellco Partnership DBA Verizon Wireless,Lamar,Cell Number,8/11/2003
(205) 432-,"Bessemer, AL",Deltacom,Jefferson,Landline,10/11/1997
(205) 433-,"Graysville, AL",Us Lec Of Alabama,Jefferson,Landline,1/31/2002
(205) 434-,"Birmingham, AL",Teleport Communications America,Jefferson,Landline,10/11/1997
(205) 435-,"Jasper, AL",Powertel Birmingham Licenses,Walker,Cell Number,2/4/1994
(205) 436-,"Quinton, AL",Bellsouth Telecomm Inc DBA South Central Bell Tel,Walker,Landline,2/4/1994
(205) 437-,"Birmingham, AL",Bellsouth Telecomm Inc DBA South Central Bell Tel,Shelby,Landline,2/4/1994
(205) 438-,"Birmingham, AL",Southern Communications Services,Jefferson,Cell Number,8/20/2000
(205) 439-,"Birmingham, AL",Tw Telecom Of Alabama LLC,Jefferson,Landline,10/11/1997
(205) 440-,"Birmingham, AL",Cellco Partnership DBA Verizon Wireless,Jefferson,Cell Number,6/29/2011
(205) 441-,"Birmingham, AL",New Cingular Wireless PCS - GA,Jefferson,Cell Number,6/4/2002
(205) 442-,"Fayette, AL",Tw Telecom Of Alabama LLC,Fayette,Landline,3/13/2002
(205) 443-,"Birmingham, AL",Tw Telecom Of Alabama LLC,Jefferson,Landline,10/11/1997
(205) 444-,"Birmingham, AL",Bellsouth Telecomm Inc DBA South Central Bell Tel,Jefferson,Landline,2/4/1994
(205) 445-,"Birmingham, AL",Bellsouth Telecomm Inc DBA South Central Bell Tel,Jefferson,Landline,10/31/2000
(205) 446-,"Oneonta, AL",Corr Wireless Communications,Blount,Cell Number,3/18/2003
(205) 447-,"Birmingham, AL",Powertel Birmingham Licenses,Jefferson,Cell Number,4/3/2002
(205) 448-,"Cropwell, AL",Tw Telecom Of Alabama LLC,Saint Clair,Landline,3/4/2002
(205) 449-,"Birmingham, AL",Tw Telecom Of Alabama LLC,Jefferson,Landline,1/24/2005
(205) 450-,"Moundville, AL",Southern Communications Services,Hale,Cell Number,9/22/2003
(205) 451-,"Birmingham, AL",Deltacom,Jefferson,Landline,10/31/2000
(205) 452-,"Springville, AL",Powertel Birmingham Licenses,Saint Clair,Cell Number,6/15/2011
(205) 453-,"Birmingham, AL",Network Telephone Corporation,Jefferson,Landline,8/20/2000
(205) 454-,"Tuscaloosa, AL",New Cingular Wireless PCS - GA,Tuscaloosa,Cell Number,8/20/2000
(205) 455-,"Gainesville, AL",Centurytel Tel Al LLC (northern) DBA Centurylink,Sumter,Landline,2/4/1994
(205) 456-,"Horton, AL",Corr Wireless Communications,Marshall,Cell Number,6/23/2003
(205) 457-,"Butler, AL",Pine Belt Cellular,Choctaw,Landline,7/1/1996
(205) 458-,"Birmingham, AL",Bellsouth Telecomm Inc DBA South Central Bell Tel,Jefferson,Landline,2/4/1994
(205) 459-,"Butler, AL",Butler Telephone Co.,Choctaw,Landline,2/4/1994
(205) 460-,"Birmingham, AL",Powertel Birmingham Licenses,Jefferson,Cell Number,6/16/2011
(205) 461-,"Bessemer, AL",Tw Telecom Of Alabama LLC,Jefferson,Landline,2/5/2002
(205) 462-,"Tuscaloosa, AL",Bellsouth Telecomm Inc DBA South Central Bell Tel,Tuscaloosa,Landline,7/22/1999
(205) 463-,"Carrollton, AL",Cellco Partnership DBA Verizon Wireless,Pickens,Cell Number,8/11/2003
(205) 464-,"Tuscaloosa, AL",Bellsouth Telecomm Inc DBA South Central Bell Tel,Tuscaloosa,Landline,8/20/2000
(205) 465-,"Brilliant, AL",Centurytel Tel Al LLC (northern) DBA Centurylink,Marion,Landline,2/4/1994
(205) 466-,"Horton, AL",Hopper Telecommunications LLC,Marshall,Landline,2/4/1994
(205) 467-,"Springville, AL",Windstream Alabama,Saint Clair,Landline,2/4/1994
(205) 468-,"Guin, AL",Centurytel Tel Al LLC (northern) DBA Centurylink,Marion,Landline,2/4/1994
(205) 469-,"Tuscaloosa, AL",Deltacom,Tuscaloosa,Landline,10/11/1997
(205) 470-,"Birmingham, AL",New Cingular Wireless PCS - GA,Jefferson,Cell Number,3/1/2007
(205) 471-,"Jasper, AL",Sprint Spectrum L.p.,Walker,Cell Number,8/18/2003
(205) 472-,"Ragland, AL",Ragland Telephone Co.,Saint Clair,Landline,2/4/1994
(205) 473-,"Pell City, AL",Sprint Spectrum L.p.,Saint Clair,Cell Number,8/18/2003
(205) 474-,"Butler, AL",Southern Communications Services,Choctaw,Cell Number,9/11/2003
(205) 475-,"Bessemer, AL",New Cingular Wireless PCS - GA,Jefferson,Cell Number,9/11/2003
(205) 476-,"Alabaster, AL",AT&T Local,Shelby,Landline,10/13/2003
