Prefix,Primary City,Company,County,Usage,Introduced
(208) 296-,"Marsing, ID",Joseph B. Mcneal DBA Wavesent,Owyhee,Cell Number,12/14/05
(208) 297-,"Boise, ID",Eltopia Communications,Ada,Landline,3/30/10
(208) 298-,"Lewiston, ID",Xo Idaho,Nez Perce,Landline,6/13/00
(208) 299-,"Lewiston, ID",Clark Communications,Nez Perce,Cell Number,2/11/95
(208) 300-,"Rupert, ID",Sprint Spectrum L.p.,Minidoka,Cell Number,3/3/01
(208) 301-,"Moscow, ID",New Cingular Wireless PCS,Latah,Cell Number,10/31/00
(208) 302-,"Boise, ID",Qwest Corporation,Ada,Landline,10/2/07
(208) 303-,"Salmon, ID",New Cingular Wireless PCS,Lemhi,Cell Number,2/7/03
(208) 304-,"Sandpoint, ID",Sprint Spectrum L.p.,Bonner,Cell Number,3/3/01
(208) 305-,"Lewiston, ID",Sprint Spectrum L.p.,Nez Perce,Cell Number,3/3/01
(208) 306-,"Priest River, ID",Sprint Spectrum L.p.,Bonner,Cell Number,3/3/01
(208) 308-,"Twin Falls, ID",New Cingular Wireless PCS,Twin Falls,Cell Number,6/30/01
(208) 309-,"Hailey, ID",New Cingular Wireless PCS,Blaine,Cell Number,6/30/01
(208) 310-,"Moscow, ID",Sprint Spectrum L.p.,Latah,Cell Number,3/3/01
(208) 312-,"Burley, ID",New Cingular Wireless PCS,Cassia,Cell Number,6/30/01
(208) 313-,"Idaho Falls, ID",New Cingular Wireless PCS,Bonneville,Cell Number,6/30/01
(208) 315-,"Mccall, ID",Cellco Partnership DBA Verizon Wireless,Valley,Cell Number,11/19/02
(208) 316-,"Jerome, ID",New Cingular Wireless PCS,Jerome,Cell Number,5/21/03
(208) 317-,"Pocatello, ID",New Cingular Wireless PCS,Bannock,Cell Number,6/30/01
(208) 318-,"Nampa, ID",Mcleodusa Telecommunications Services- Id,Canyon,Landline,6/30/01
(208) 319-,"Boise, ID",Mcleodusa Telecommunications Services- Id,Ada,Landline,6/30/01
(208) 320-,"Jerome, ID",Cellco Partnership DBA Verizon Wireless,Jerome,Cell Number,4/1/97
(208) 321-,"Boise, ID",Qwest Corporation,Ada,Landline,10/15/96
(208) 322-,"Boise, ID",Qwest Corporation,Ada,Landline,2/4/94
(208) 323-,"Boise, ID",Qwest Corporation,Ada,Landline,2/4/94
(208) 324-,"Jerome, ID",Qwest Corporation,Jerome,Landline,2/4/94
(208) 325-,"Donnelly, ID",Citizens Telecom Idaho-frontier Comm Of Idaho,Valley,Landline,2/4/94
(208) 326-,"Filer, ID",Filer Mutual Telephone Co.,Twin Falls,Landline,2/4/94
(208) 327-,"Boise, ID",Qwest Corporation,Ada,Landline,2/4/94
(208) 328-,"Pingree, ID",Citizens Telecom Idaho-frontier Comm Of Idaho,Bingham,Landline,2/4/94
(208) 329-,"Jerome, ID",Cellco Partnership DBA Verizon Wireless,Jerome,Cell Number,10/11/97
(208) 330-,"Boise, ID",Tw Telecom Of Idaho LLC,Ada,Landline,1/14/00
(208) 331-,"Boise, ID",Qwest Corporation,Ada,Landline,2/4/94
(208) 332-,"Boise, ID",Qwest Corporation,Ada,Landline,2/4/94
(208) 333-,"Boise, ID",Qwest Corporation,Ada,Landline,2/4/94
(208) 334-,"Boise, ID",Qwest Corporation,Ada,Landline,2/4/94
(208) 335-,"Arbon, ID",Direct Communications Rockland,Power,Landline,2/4/94
(208) 336-,"Boise, ID",Qwest Corporation,Ada,Landline,2/4/94
(208) 337-,"Homedale, ID",Citizens Telecom Idaho-frontier Comm Of Idaho,Owyhee,Landline,2/4/94
(208) 338-,"Boise, ID",Qwest Corporation,Ada,Landline,2/4/94
(208) 339-,"Pocatello, ID",Cellco Partnership DBA Verizon Wireless,Bannock,Cell Number,3/21/01
(208) 340-,"Boise, ID",New Cingular Wireless PCS,Ada,Cell Number,2/4/94
(208) 341-,"Boise, ID",Qwest Corporation,Ada,Landline,2/11/95
(208) 342-,"Boise, ID",Qwest Corporation,Ada,Landline,2/4/94
(208) 343-,"Boise, ID",Qwest Corporation,Ada,Landline,2/4/94
(208) 344-,"Boise, ID",Qwest Corporation,Ada,Landline,2/4/94
(208) 345-,"Boise, ID",Qwest Corporation,Ada,Landline,2/4/94
(208) 346-,"Firth, ID",Qwest Corporation,Bingham,Landline,2/4/94
(208) 347-,"New Meadows, ID",Citizens Telecom Idaho-frontier Comm Of Idaho,Adams,Landline,2/4/94
(208) 348-,"Boise, ID",Qwest Corporation,Ada,Landline,2/4/94
(208) 349-,"Declo, ID",Albion Telephone Co. DBA Atc Communications,Cassia,Landline,2/4/94
(208) 350-,"Boise, ID",Tw Telecom Of Idaho LLC,Ada,Landline,3/27/05
(208) 351-,"Rexburg, ID",Cellco Partnership DBA Verizon Wireless,Madison,Cell Number,2/4/94
(208) 352-,"Bliss, ID",Qwest Corporation,Gooding,Landline,2/4/94
(208) 353-,"Boise, ID",Leap Wireless Intl DBA Cricket Comm,Ada,Cell Number,8/31/01
(208) 354-,"Driggs, ID",Columbine Telco DBA Silver Star Communications,Teton,Landline,2/4/94
(208) 355-,"Midvale, ID",Midvale Telephone Exchange,Washington,Landline,2/4/94
(208) 356-,"Rexburg, ID",Qwest Corporation,Madison,Landline,2/4/94
(208) 357-,"Shelley, ID",Qwest Corporation,Bingham,Landline,2/4/94
(208) 358-,"Twin Falls, ID",Cellco Partnership DBA Verizon Wireless,Twin Falls,Cell Number,3/23/01
(208) 359-,"Rexburg, ID",Qwest Corporation,Madison,Landline,2/4/94
(208) 360-,"Rexburg, ID",Cellco Partnership DBA Verizon Wireless,Madison,Cell Number,7/6/97
(208) 361-,"Boise, ID",Tw Telecom Of Idaho LLC,Ada,Landline,1/14/00
(208) 362-,"Boise, ID",Qwest Corporation,Ada,Landline,2/4/94
(208) 363-,"Boise, ID",Qwest Corporation,Ada,Landline,7/1/96
(208) 364-,"Boise, ID",Qwest Corporation,Ada,Landline,2/4/94
(208) 365-,"Emmett, ID",Qwest Corporation,Gem,Landline,2/4/94
(208) 366-,"Glenns Ferry, ID",Qwest Corporation,Elmore,Landline,2/4/94
(208) 367-,"Boise, ID",Qwest Corporation,Ada,Landline,4/15/96
(208) 368-,"Boise, ID",Qwest Corporation,Ada,Landline,2/4/94
(208) 369-,"Emmett, ID",Cellco Partnership DBA Verizon Wireless,Gem,Cell Number,2/4/94
(208) 370-,"Homedale, ID",Joseph B. Mcneal DBA Pagedata,Owyhee,Cell Number,12/14/05
(208) 371-,"Boise, ID",T-mobile Usa,Ada,Cell Number,4/15/96
(208) 372-,"Saint Anthony, ID",Fretel Communications,Fremont,Landline,3/18/03
(208) 373-,"Boise, ID",Qwest Corporation,Ada,Landline,2/4/94
(208) 374-,"Dubois, ID",Mud Lake Telephone Cooperative Association,Clark,Landline,2/4/94
(208) 375-,"Boise, ID",Qwest Corporation,Ada,Landline,2/4/94
(208) 376-,"Boise, ID",Qwest Corporation,Ada,Landline,2/4/94
(208) 377-,"Boise, ID",Qwest Corporation,Ada,Landline,2/4/94
(208) 378-,"Boise, ID",Qwest Corporation,Ada,Landline,2/4/94
(208) 379-,"Boise, ID",Tw Telecom Of Idaho LLC,Ada,Landline,1/14/00
(208) 380-,"Pocatello, ID",Sprint Spectrum L.p.,Bannock,Cell Number,6/13/00
(208) 381-,"Boise, ID",Qwest Corporation,Ada,Landline,2/11/95
(208) 382-,"Cascade, ID",Citizens Telecom Idaho-frontier Comm Of Idaho,Valley,Landline,2/4/94
(208) 383-,"Boise, ID",Qwest Corporation,Ada,Landline,2/4/94
(208) 384-,"Boise, ID",Qwest Corporation,Ada,Landline,2/4/94
(208) 385-,"Boise, ID",Qwest Corporation,Ada,Landline,2/4/94
(208) 386-,"Boise, ID",Qwest Corporation,Ada,Landline,2/4/94
(208) 387-,"Boise, ID",Qwest Corporation,Ada,Landline,2/4/94
(208) 388-,"Boise, ID",Qwest Corporation,Ada,Landline,9/11/94
(208) 389-,"Boise, ID",Qwest Corporation,Ada,Landline,2/4/94
(208) 390-,"Rexburg, ID",Cellco Partnership DBA Verizon Wireless,Madison,Cell Number,9/11/94
(208) 391-,"Boise, ID",New Cingular Wireless PCS,Ada,Cell Number,9/2/11
(208) 392-,"Idaho City, ID",Qwest Corporation,Boise,Landline,2/4/94
(208) 393-,"Boise, ID",Qwest Corporation,Ada,Landline,2/4/94
(208) 394-,"North Fork, ID",Rural Telephone Co.,Lemhi,Landline,2/4/94
(208) 395-,"Boise, ID",Qwest Corporation,Ada,Landline,2/4/94
(208) 396-,"Boise, ID",Qwest Corporation,Ada,Landline,2/4/94
(208) 397-,"Aberdeen, ID",Citizens Telecom Idaho-frontier Comm Of Idaho,Bingham,Landline,2/4/94
(208) 398-,"Emmett, ID",Qwest Corporation,Gem,Landline,7/6/97
(208) 399-,"Driggs, ID",Gold Star Communications,Teton,Cell Number,6/21/05
(208) 400-,"Orofino, ID",Cellco Partnership DBA Verizon Wireless,Clearwater,Cell Number,5/31/13
(208) 401-,"Meridian, ID",Mcleodusa Telecommunications Services- Id,Ada,Landline,6/30/01
(208) 402-,"Caldwell, ID",Mcleodusa Telecommunications Services- Id,Canyon,Landline,6/30/01
(208) 403-,"Idaho Falls, ID",Sprint Spectrum L.p.,Bonneville,Cell Number,4/3/01
(208) 404-,"Twin Falls, ID",Sprint Spectrum L.p.,Twin Falls,Cell Number,4/3/01
(208) 405-,"Payette, ID",Sprint Spectrum L.p.,Payette,Cell Number,4/3/01
(208) 406-,"Pocatello, ID",Sprint Spectrum L.p.,Bannock,Cell Number,4/3/01
(208) 407-,"Boise, ID",Sprint Spectrum L.p.,Ada,Cell Number,2/20/01
(208) 408-,"Cascade, ID",Ctc Telecom,Valley,Landline,2/6/14
(208) 409-,"Boise, ID",T-mobile Usa,Ada,Cell Number,6/30/01
(208) 410-,"Twin Falls, ID",Sprint Spectrum L.p.,Twin Falls,Cell Number,6/13/00
(208) 412-,"Meridian, ID",Sprint Spectrum L.p.,Ada,Cell Number,2/13/02
(208) 413-,"Lewiston, ID",New Cingular Wireless PCS,Nez Perce,Cell Number,3/8/01
(208) 414-,"Weiser, ID",Rural Network Services,Washington,Landline,8/20/00
(208) 415-,"Coeur D Alene, ID",Xo Idaho,Kootenai,Landline,8/20/00
(208) 416-,"Coeur D Alene, ID",Xo Idaho,Kootenai,Landline,8/20/00
(208) 417-,"Pocatello, ID",Level 3 Communications,Bannock,Landline,6/30/01
(208) 418-,"Troy, ID",Xo Idaho,Latah,Landline,9/15/05
(208) 419-,"Idaho Falls, ID",Level 3 Communications,Bonneville,Landline,6/30/01
(208) 420-,"Kimberly, ID",Cellco Partnership DBA Verizon Wireless,Twin Falls,Cell Number,2/4/94
(208) 421-,"Kimberly, ID",Cellco Partnership DBA Verizon Wireless,Twin Falls,Cell Number,4/15/96
(208) 422-,"Boise, ID",Qwest Corporation,Ada,Landline,7/4/95
(208) 423-,"Kimberly, ID",Qwest Corporation,Twin Falls,Landline,2/4/94
(208) 424-,"Boise, ID",Qwest Corporation,Ada,Landline,7/6/97
(208) 425-,"Grace, ID",Qwest Corporation,Caribou,Landline,2/4/94
(208) 426-,"Boise, ID",Qwest Corporation,Ada,Landline,11/20/98
(208) 427-,"Grace, ID",Qwest Corporation,Franklin,Landline,2/4/94
(208) 428-,"Priest River, ID",Frontier Communications Northwest,Bonner,Landline,5/18/98
(208) 429-,"Boise, ID",Qwest Corporation,Ada,Landline,2/27/99
(208) 430-,"Burley, ID",Syringa Wireless,Cassia,Cell Number,8/28/06
(208) 431-,"Rupert, ID",Cellco Partnership DBA Verizon Wireless,Minidoka,Cell Number,9/11/94
(208) 432-,"Murtaugh, ID",Qwest Corporation,Twin Falls,Landline,2/4/94
(208) 433-,"Boise, ID",Qwest Corporation,Ada,Landline,8/14/98
(208) 434-,"Rupert, ID",Project Mutual Telephone Coop. Association,Minidoka,Landline,2/4/94
(208) 435-,"Weippe, ID",Frontier Communications Northwest,Clearwater,Landline,2/4/94
(208) 436-,"Rupert, ID",Project Mutual Telephone Coop. Association,Minidoka,Landline,2/4/94
(208) 437-,"Oldtown, ID",Frontier Communications Northwest Inc. - WA,Bonner,Landline,1/10/96
(208) 438-,"Heyburn, ID",Project Mutual Telephone Coop. Association,Minidoka,Landline,2/4/94
(208) 439-,"Boise, ID",Tw Telecom Of Idaho LLC,Ada,Landline,1/14/00
(208) 440-,"Boise, ID",T-mobile Usa,Ada,Cell Number,2/27/99
(208) 441-,"Boise, ID",Tw Telecom Of Idaho LLC,Ada,Landline,1/14/00
(208) 442-,"Nampa, ID",Qwest Corporation,Canyon,Landline,1/11/97
(208) 443-,"Nordman, ID",Frontier Communications Northwest,Bonner,Landline,2/4/94
(208) 444-,"Coeur D Alene, ID",Coeur D Alene Answering Service,Kootenai,Cell Number,7/1/96
(208) 445-,"Boise, ID",Tw Telecom Of Idaho LLC,Ada,Landline,1/14/00
(208) 446-,"Coeur D Alene, ID",Xo Idaho,Kootenai,Landline,6/13/00
(208) 447-,"Boise, ID",Sprint Spectrum L.p.,Ada,Landline,6/30/01
(208) 448-,"Priest River, ID",Frontier Communications Northwest,Bonner,Landline,2/4/94
(208) 449-,"Coeur D Alene, ID",Level 3 Communications,Kootenai,Landline,6/30/01
(208) 450-,"Hailey, ID",Sprint Spectrum L.p.,Blaine,Cell Number,3/21/01
(208) 451-,"Grangeville, ID",Allied Wireless Communications LLC DBA Alltel-id,Idaho,Cell Number,7/1/04
(208) 452-,"Fruitland, ID",Farmers Mutual Telephone Co.,Payette,Landline,2/4/94
(208) 453-,"Caldwell, ID",Qwest Corporation,Canyon,Landline,10/15/96
(208) 454-,"Caldwell, ID",Qwest Corporation,Canyon,Landline,2/4/94
(208) 455-,"Caldwell, ID",Qwest Corporation,Canyon,Landline,2/4/94
(208) 456-,"Tetonia, ID",Columbine Telco DBA Silver Star Communications,Teton,Landline,2/4/94
(208) 457-,"Post Falls, ID",Frontier Communications Northwest,Kootenai,Landline,5/18/98
(208) 458-,"Teton, ID",Fremont Telcom Co,Fremont,Landline,2/4/94
(208) 459-,"Caldwell, ID",Qwest Corporation,Canyon,Landline,2/4/94
(208) 460-,"Boise, ID",Tw Telecom Of Idaho LLC,Ada,Landline,1/14/00
(208) 461-,"Nampa, ID",Qwest Corporation,Canyon,Landline,10/11/97
(208) 462-,"Garden Valley, ID",Citizens Telecom Idaho-frontier Comm Of Idaho,Boise,Landline,2/4/94
(208) 463-,"Nampa, ID",Qwest Corporation,Canyon,Landline,2/4/94
(208) 464-,"Pierce, ID",Frontier Communications Northwest,Clearwater,Landline,2/4/94
(208) 465-,"Nampa, ID",Qwest Corporation,Canyon,Landline,2/4/94
(208) 466-,"Nampa, ID",Qwest Corporation,Canyon,Landline,2/4/94
(208) 467-,"Nampa, ID",Qwest Corporation,Canyon,Landline,2/4/94
(208) 468-,"Nampa, ID",Qwest Corporation,Canyon,Landline,7/4/95
(208) 469-,"Mccall, ID",Allied Wireless Communications LLC DBA Alltel-id,Valley,Cell Number,10/5/04
(208) 470-,"Parma, ID",Joseph B. Mcneal DBA Pagedata,Canyon,Cell Number,12/14/05
(208) 471-,"Hailey, ID",Sprint Spectrum L.p.,Blaine,Cell Number,6/13/00
(208) 472-,"Boise, ID",Tw Telecom Of Idaho LLC,Ada,Landline,7/6/97
(208) 473-,"Boise, ID",Tw Telecom Of Idaho LLC,Ada,Landline,10/17/07
(208) 474-,"Boise, ID",Electric Lightwave DBA Integra Telecom,Ada,Landline,1/14/00
(208) 475-,"Boise, ID",Electric Lightwave DBA Integra Telecom,Ada,Landline,2/27/99
(208) 476-,"Orofino, ID",Frontier Communications Northwest,Clearwater,Landline,2/4/94
(208) 477-,"Emmett, ID",Qwest Corporation,Gem,Landline,6/13/00
(208) 478-,"Pocatello, ID",Qwest Corporation,Bannock,Landline,1/25/98
(208) 479-,"Inkom, ID",Syringa Wireless,Bannock,Cell Number,8/11/06
(208) 480-,"Nezperce, ID",360networks (usa) Inc.,Lewis,Landline,12/22/06
(208) 481-,"Hailey, ID",Cellco Partnership DBA Verizon Wireless,Blaine,Cell Number,1/14/00
(208) 482-,"Wilder, ID",Citizens Telecom Idaho-frontier Comm Of Idaho,Canyon,Landline,2/4/94
(208) 483-,"Swan Valley, ID",Silver Star Telephone Co.,Bonneville,Landline,2/4/94
(208) 484-,"Boise, ID",Cellco Partnership DBA Verizon Wireless,Ada,Cell Number,1/14/00
(208) 485-,"Boise, ID",Tw Telecom Of Idaho LLC,Ada,Landline,1/14/00
(208) 486-,"Peck, ID",Frontier Communications Northwest,Nez Perce,Landline,2/4/94
(208) 487-,"Richfield, ID",Centurytel Gem State Inc-id DBA Centurylink,Lincoln,Landline,2/4/94
(208) 489-,"Boise, ID",Tw Telecom Of Idaho LLC,Ada,Landline,5/18/98
(208) 490-,"Buhl, ID",Cellco Partnership DBA Verizon Wireless,Twin Falls,Cell Number,7/6/97
(208) 491-,"Mccall, ID",Joseph B. Mcneal DBA Wavesent,Valley,Cell Number,12/14/05
(208) 492-,"Boise, ID",Qwest Corporation,Ada,Landline,9/13/06
(208) 493-,"Boise, ID",Tw Telecom Of Idaho LLC,Ada,Landline,5/18/98
(208) 494-,"Grangeville, ID",Mcimetro Access Transmission Services LLC,Idaho,Landline,12/12/13
(208) 495-,"Melba, ID",Qwest Corporation,Canyon,Landline,2/4/94
(208) 496-,"Rexburg, ID",Qwest Corporation,Madison,Landline,7/11/01
(208) 497-,"Idaho Falls, ID",Mcimetro Access Transmission Services LLC,Bonneville,Landline,2/28/13
(208) 498-,"Nampa, ID",Tw Telecom Of Idaho LLC,Canyon,Landline,5/18/98
(208) 499-,"Irwin, ID",Gold Star Communications,Bonneville,Cell Number,6/21/05
(208) 500-,"Troy, ID",Potlatch Telephone Co.,Latah,Landline,7/1/13
(208) 501-,"Boise, ID",365 Wireless,Ada,Cell Number,10/17/12
(208) 502-,"Cottonwood, ID",Bandwidth.com Clec,Idaho,Landline,6/7/13
(208) 503-,"Lewiston, ID",Sprint Spectrum L.p.,Nez Perce,Cell Number,6/30/01
(208) 505-,"Boise, ID",Electric Lightwave DBA Integra Telecom,Ada,Landline,1/18/11
(208) 507-,"Grangeville, ID",Washington Rsa No. 8 Limited Partnership,Idaho,Cell Number,6/16/03
(208) 512-,"Kellogg, ID",Cellco Partnership DBA Verizon Wireless,Shoshone,Cell Number,2/18/03
(208) 514-,"Boise, ID",Level 3 Communications,Ada,Landline,11/26/03
(208) 515-,"Boise, ID",Leap Wireless Intl DBA Cricket Comm,Ada,Cell Number,4/23/09
(208) 520-,"Idaho Falls, ID",Cellco Partnership DBA Verizon Wireless,Bonneville,Cell Number,4/15/96
(208) 521-,"Idaho Falls, ID",Cellco Partnership DBA Verizon Wireless,Bonneville,Cell Number,2/4/94
(208) 522-,"Idaho Falls, ID",Qwest Corporation,Bonneville,Landline,2/4/94
(208) 523-,"Idaho Falls, ID",Qwest Corporation,Bonneville,Landline,2/4/94
(208) 524-,"Idaho Falls, ID",Qwest Corporation,Bonneville,Landline,2/4/94
(208) 525-,"Idaho Falls, ID",Qwest Corporation,Bonneville,Landline,2/4/94
(208) 526-,"Idaho Falls, ID",Qwest Corporation,Bonneville,Landline,2/4/94
