Prefix,Primary City,Company,County,Usage,Introduced
(267) 237-,"Philadelphia, PA","Omnipoint Communications Enterprises, L.p.",Philadelphia,Cell Number,1/14/00
(267) 238-,"Philadelphia, PA",Us Lec Of Pennsylvania,Philadelphia,Landline,1/14/00
(267) 239-,"Philadelphia, PA",Comcast Phone Of Pennsylvania,Philadelphia,Landline,3/13/01
(267) 240-,"Philadelphia, PA",New Cingular Wireless PCS - DC,Philadelphia,Cell Number,10/13/99
(267) 241-,"Philadelphia, PA","Omnipoint Communications Enterprises, L.p.",Philadelphia,Cell Number,1/14/00
(267) 242-,"Philadelphia, PA","Omnipoint Communications Enterprises, L.p.",Philadelphia,Cell Number,1/14/00
(267) 243-,"Philadelphia, PA","Omnipoint Communications Enterprises, L.p.",Philadelphia,Cell Number,1/14/00
(267) 244-,"Philadelphia, PA",Sprint Spectrum L.p.,Philadelphia,Landline,10/29/04
(267) 245-,"Doylestown, PA",Level 3 Communications,Bucks,Landline,6/6/12
(267) 246-,"Philadelphia, PA",Sprint Spectrum L.p.,Philadelphia,Cell Number,3/3/01
(267) 247-,"Doylestown, PA",Cavalier Telephone Mid-atlantic,Bucks,Landline,8/20/00
(267) 248-,"Philadelphia, PA",Ymax Communications Corp.,Philadelphia,Landline,10/1/08
(267) 249-,"Philadelphia, PA",Sprint Spectrum L.p.,Philadelphia,Cell Number,9/25/01
(267) 250-,"Philadelphia, PA",New Cingular Wireless PCS - DC,Philadelphia,Cell Number,10/13/99
(267) 251-,"Philadelphia, PA",New Cingular Wireless PCS - DC,Philadelphia,Cell Number,10/13/99
(267) 252-,"Philadelphia, PA",New Cingular Wireless PCS - DC,Philadelphia,Cell Number,10/13/99
(267) 253-,"Philadelphia, PA",New Cingular Wireless PCS - DC,Philadelphia,Cell Number,10/13/99
(267) 254-,"Philadelphia, PA",New Cingular Wireless PCS - DC,Philadelphia,Cell Number,10/13/99
(267) 255-,"Philadelphia, PA","Omnipoint Communications Enterprises, L.p.",Philadelphia,Cell Number,1/14/00
(267) 256-,"Philadelphia, PA",Verizon Pennsylvania,Philadelphia,Landline,1/14/00
(267) 257-,"Philadelphia, PA",Sprint Spectrum L.p.,Philadelphia,Cell Number,10/13/99
(267) 258-,"Philadelphia, PA",Sprint Spectrum L.p.,Philadelphia,Cell Number,10/13/99
(267) 259-,"Philadelphia, PA",Sprint Spectrum L.p.,Philadelphia,Cell Number,10/13/99
(267) 260-,"Philadelphia, PA",Broadview Networks,Philadelphia,Landline,1/24/14
(267) 261-,"Doylestown, PA","Omnipoint Communications Enterprises, L.p.",Bucks,Cell Number,8/13/01
(267) 262-,"Philadelphia, PA",Telcove Of Eastern Pennsylvania,Philadelphia,Landline,10/13/99
(267) 263-,"Lansdale, PA",Cavalier Telephone Mid-atlantic,Montgomery,Landline,8/20/00
(267) 264-,"Langhorne, PA",Cellco Partnership DBA Verizon Wireless,Bucks,Cell Number,2/13/12
(267) 265-,"Philadelphia, PA","Omnipoint Communications Enterprises, L.p.",Philadelphia,Cell Number,6/18/01
(267) 266-,"Philadelphia, PA","Omnipoint Communications Enterprises, L.p.",Philadelphia,Cell Number,6/30/01
(267) 268-,"Langhorne, PA",Cellco Partnership DBA Verizon Wireless,Bucks,Cell Number,10/24/12
(267) 269-,"Philadelphia, PA","Omnipoint Communications Enterprises, L.p.",Philadelphia,Cell Number,6/18/01
(267) 270-,"King Of Prussia, PA","Omnipoint Communications Enterprises, L.p.",Montgomery,Cell Number,10/2/09
(267) 271-,"Philadelphia, PA",Leap Wireless Intl DBA Cricket Comm,Philadelphia,Cell Number,6/30/09
(267) 272-,"Quakertown, PA",Peerless Network Of Pennsylvania,Bucks,Landline,4/27/12
(267) 273-,"Philadelphia, PA",Comcast Phone Of Pennsylvania,Philadelphia,Landline,5/4/09
(267) 274-,"Yardley, PA",Us Lec Of Pennsylvania,Bucks,Landline,11/1/01
(267) 275-,"Philadelphia, PA",Broadwing Communications,Philadelphia,Landline,10/31/00
(267) 276-,"Langhorne, PA",Allegiance Telecom Of Pennsylvania,Bucks,Landline,8/13/01
(267) 277-,"Huntingdon Valley, PA",Netcarrier Telecom,Montgomery,Landline,8/2/01
(267) 278-,"Philadelphia, PA",Sprint Spectrum L.p.,Philadelphia,Cell Number,8/8/02
(267) 279-,"Philadelphia, PA",Cellco Partnership DBA Verizon Wireless,Philadelphia,Cell Number,12/19/12
(267) 280-,"Philadelphia, PA",Allegiance Telecom Of Pennsylvania,Philadelphia,Landline,10/13/99
(267) 281-,"Souderton, PA",Level 3 Communications,Montgomery,Landline,10/13/99
(267) 282-,"Hatboro, PA",Level 3 Communications,Montgomery,Landline,10/13/99
(267) 283-,"Philadelphia, PA",Global Crossing Local Services-pa,Philadelphia,Landline,10/13/99
(267) 284-,"Philadelphia, PA",Allegiance Telecom Of Pennsylvania,Philadelphia,Landline,10/13/99
(267) 285-,"Philadelphia, PA",Allegiance Telecom Of Pennsylvania,Philadelphia,Landline,10/13/99
(267) 286-,"Philadelphia, PA",Cavalier Telephone Mid-atlantic,Philadelphia,Landline,10/29/01
(267) 287-,"Philadelphia, PA",Allegiance Telecom Of Pennsylvania,Philadelphia,Landline,10/13/99
(267) 288-,"Philadelphia, PA",Allegiance Telecom Of Pennsylvania,Philadelphia,Landline,10/13/99
(267) 289-,"Philadelphia, PA",Allegiance Telecom Of Pennsylvania,Philadelphia,Landline,10/13/99
(267) 290-,"Philadelphia, PA",Sprint Spectrum L.p.,Philadelphia,Landline,10/13/99
(267) 291-,"Newtown, PA",Us Lec Of Pennsylvania,Bucks,Landline,10/10/01
(267) 292-,"Philadelphia, PA",Cavalier Telephone (mid-atlantic),Philadelphia,Landline,10/13/99
(267) 293-,"Carversville, PA",Comcast Phone Of Pennsylvania,Bucks,Landline,11/19/04
(267) 294-,"Philadelphia, PA",Cellco Partnership DBA Verizon Wireless,Philadelphia,Landline,1/14/00
(267) 295-,"Philadelphia, PA",Paetec Communications,Philadelphia,Landline,10/13/99
(267) 296-,"Philadelphia, PA",Netcarrier Telecom,Philadelphia,Landline,1/14/00
(267) 297-,"Philadelphia, PA",Level 3 Communications,Philadelphia,Landline,10/13/99
(267) 298-,"Philadelphia, PA",Us Lec Of Pennsylvania,Philadelphia,Landline,1/14/00
(267) 299-,"Philadelphia, PA",Broadwing Communications,Philadelphia,Landline,10/13/99
(267) 300-,"Langhorne, PA",Peerless Network Of Pennsylvania,Bucks,Landline,6/11/12
(267) 301-,"Philadelphia, PA",Sprint Spectrum L.p.,Philadelphia,Cell Number,4/19/13
(267) 303-,"Philadelphia, PA",New Cingular Wireless PCS - DC,Philadelphia,Cell Number,10/26/01
(267) 304-,"Philadelphia, PA","Omnipoint Communications Enterprises, L.p.",Philadelphia,Cell Number,6/30/01
(267) 305-,"North Wales, PA",Verizon Pennsylvania,Montgomery,Landline,8/20/00
(267) 306-,"Yardley, PA",Broadwing Communications,Bucks,Landline,1/14/00
(267) 307-,"Philadelphia, PA","Omnipoint Communications Enterprises, L.p.",Philadelphia,Cell Number,6/30/01
(267) 308-,"Line Lexington, PA",Cavalier Telephone Mid-atlantic,Bucks,Landline,8/20/00
(267) 309-,"Langhorne, PA",Cellco Partnership DBA Verizon Wireless,Bucks,Cell Number,8/23/12
(267) 312-,"Philadelphia, PA","Omnipoint Communications Enterprises, L.p.",Philadelphia,Cell Number,6/30/01
(267) 313-,"Pennsburg, PA",Peerless Network Of Pennsylvania,Montgomery,Landline,8/27/12
(267) 314-,"Philadelphia, PA",Cellco Partnership DBA Verizon Wireless,Philadelphia,Cell Number,4/19/13
(267) 315-,"Philadelphia, PA","Omnipoint Communications Enterprises, L.p.",Philadelphia,Cell Number,4/17/09
(267) 316-,"Morrisville, PA",Cavalier Telephone Mid-atlantic,Bucks,Landline,8/20/00
(267) 317-,"Hatboro, PA",Level 3 Communications,Montgomery,Landline,2/21/02
(267) 318-,"Philadelphia, PA","Omnipoint Communications Enterprises, L.p.",Philadelphia,Cell Number,3/9/06
(267) 319-,"Philadelphia, PA",New Cingular Wireless PCS - DC,Philadelphia,Cell Number,8/24/05
(267) 320-,"Philadelphia, PA",Sprint Spectrum L.p.,Philadelphia,Landline,1/4/07
(267) 321-,"Philadelphia, PA",Verizon Pennsylvania,Philadelphia,Landline,8/20/00
(267) 322-,"Philadelphia, PA",Cavalier Telephone Mid-atlantic,Philadelphia,Landline,6/7/05
(267) 323-,"Philadelphia, PA",Netcarrier Telecom,Philadelphia,Landline,1/14/00
(267) 324-,"Philadelphia, PA",New Cingular Wireless PCS - DC,Philadelphia,Cell Number,3/8/06
(267) 325-,"Philadelphia, PA",Sprint Spectrum L.p.,Philadelphia,Cell Number,10/16/06
(267) 326-,"Langhorne, PA",Cellco Partnership DBA Verizon Wireless,Bucks,Cell Number,2/13/12
(267) 327-,"Doylestown, PA",Level 3 Communications,Bucks,Landline,2/21/02
(267) 328-,"Lansdale, PA",Us Lec Of Pennsylvania,Montgomery,Landline,10/31/00
(267) 329-,"Green Lane, PA",Us Lec Of Pennsylvania,Montgomery,Landline,10/31/00
(267) 330-,"Philadelphia, PA",Verizon Pennsylvania,Philadelphia,Landline,10/13/99
(267) 331-,"Philadelphia, PA",Broadwing Communications,Philadelphia,Landline,10/31/00
(267) 332-,"Philadelphia, PA",Comcast Phone Of Pennsylvania,Philadelphia,Landline,3/13/01
(267) 333-,"Philadelphia, PA",Metro PCS,Philadelphia,Cell Number,3/5/09
(267) 334-,"Philadelphia, PA","Omnipoint Communications Enterprises, L.p.",Philadelphia,Cell Number,6/30/01
(267) 335-,"Philadelphia, PA",Cavalier Telephone (mid-atlantic),Philadelphia,Landline,10/13/99
(267) 336-,"Philadelphia, PA",Broadwing Communications,Philadelphia,Landline,1/14/00
(267) 337-,"Doylestown, PA",New Cingular Wireless PCS - DC,Bucks,Cell Number,2/21/02
(267) 338-,"Philadelphia, PA",Us Lec Of Pennsylvania,Philadelphia,Landline,1/14/00
(267) 339-,"Philadelphia, PA","Atx Telecommunications Services, Ltd",Philadelphia,Landline,1/14/00
(267) 340-,"Philadelphia, PA",Sprint Spectrum L.p.,Philadelphia,Cell Number,8/28/07
(267) 341-,"Philadelphia, PA",Netcarrier Telecom,Philadelphia,Landline,1/14/00
(267) 342-,"Fort Washington, PA","Omnipoint Communications Enterprises, L.p.",Montgomery,Cell Number,3/11/02
(267) 343-,"Philadelphia, PA",Cavalier Telephone (mid-atlantic),Philadelphia,Landline,10/13/99
(267) 344-,"Philadelphia, PA",Global Crossing Local Services-pa,Philadelphia,Landline,10/13/99
(267) 345-,"Philadelphia, PA",Allegiance Telecom Of Pennsylvania,Philadelphia,Landline,10/13/99
(267) 346-,"Fort Washington, PA","Omnipoint Communications Enterprises, L.p.",Montgomery,Cell Number,3/8/02
(267) 347-,"Quakertown, PA",Netcarrier Telecom,Bucks,Landline,8/2/01
(267) 348-,"Philadelphia, PA",Us Lec Of Pennsylvania,Philadelphia,Landline,1/14/00
(267) 349-,"Philadelphia, PA",Sprint Spectrum L.p.,Philadelphia,Cell Number,2/27/07
(267) 350-,"Philadelphia, PA",Paetec Communications,Philadelphia,Landline,10/13/99
(267) 351-,"Philadelphia, PA",Broadwing Communications,Philadelphia,Landline,1/14/00
(267) 352-,"Newtown, PA",Xo Communications Services Inc,Bucks,Landline,10/31/00
(267) 353-,"Philadelphia, PA",Cellco Partnership DBA Verizon Wireless,Philadelphia,Cell Number,8/21/12
(267) 354-,"Perkasie, PA","Atx Telecommunications Services, Ltd",Bucks,Landline,1/2/02
(267) 355-,"Langhorne, PA",Cellco Partnership DBA Verizon Wireless,Bucks,Cell Number,5/17/13
(267) 357-,"Philadelphia, PA",New Cingular Wireless PCS - DC,Philadelphia,Cell Number,6/16/05
(267) 358-,"Langhorne, PA",Cellco Partnership DBA Verizon Wireless,Bucks,Cell Number,12/19/12
(267) 359-,"Philadelphia, PA",Telcove Of Eastern Pennsylvania,Philadelphia,Landline,9/26/13
(267) 360-,"Pipersville, PA",Telcove Of Eastern Pennsylvania,Bucks,Landline,10/13/99
(267) 362-,"Pipersville, PA","Atx Telecommunications Services, Ltd",Bucks,Landline,1/14/00
(267) 363-,"Ottsville, PA",Netcarrier Telecom,Bucks,Landline,8/2/01
(267) 364-,"Newtown, PA",Cavalier Telephone Mid-atlantic,Bucks,Landline,8/20/00
(267) 365-,"Pipersville, PA",Cavalier Telephone (mid-atlantic),Bucks,Landline,10/13/99
(267) 368-,"Philadelphia, PA","Omnipoint Communications Enterprises, L.p.",Philadelphia,Cell Number,1/18/13
(267) 369-,"Pipersville, PA",Global Naps,Bucks,Landline,10/13/99
(267) 371-,"Quakertown, PA",Telcove Of Eastern Pennsylvania,Bucks,Landline,1/14/00
(267) 372-,"Quakertown, PA",Netcarrier Telecom,Bucks,Landline,1/14/00
(267) 373-,"Quakertown, PA",Xo Communications Services Inc,Bucks,Landline,10/13/99
(267) 374-,"Quakertown, PA",Cellco Partnership DBA Verizon Wireless,Bucks,Cell Number,1/14/00
(267) 375-,"Quakertown, PA",Rcn Telecom Service Of Pennsylvania,Bucks,Landline,10/13/99
(267) 376-,"Quakertown, PA",Global Naps,Bucks,Landline,10/13/99
(267) 377-,"Quakertown, PA",Sprint Spectrum L.p.,Bucks,Landline,10/13/99
(267) 378-,"Quakertown, PA",Cavalier Telephone (mid-atlantic),Bucks,Landline,10/13/99
(267) 379-,"Quakertown, PA",Broadwing Communications,Bucks,Landline,10/13/99
(267) 380-,"Souderton, PA",Broadwing Communications,Montgomery,Landline,10/13/99
(267) 381-,"Souderton, PA",Global Crossing Local Services-pa,Montgomery,Landline,1/14/00
(267) 382-,"Souderton, PA",Comcast Phone Of Pennsylvania,Montgomery,Landline,4/11/05
(267) 383-,"Souderton, PA",Cavalier Telephone (mid-atlantic),Montgomery,Landline,10/13/99
(267) 384-,"Souderton, PA","Atx Telecommunications Services, Ltd",Montgomery,Landline,1/14/00
(267) 385-,"Philadelphia, PA",Verizon Pennsylvania,Philadelphia,Landline,6/13/00
(267) 386-,"Philadelphia, PA",Broadwing Communications,Philadelphia,Landline,10/31/00
(267) 387-,"Hatboro, PA",Netcarrier Telecom,Montgomery,Landline,8/3/01
(267) 388-,"Philadelphia, PA",Level 3 Communications,Philadelphia,Landline,11/22/10
(267) 389-,"Souderton, PA",Global Naps,Montgomery,Landline,10/13/99
(267) 390-,"Yardley, PA",Level 3 Communications,Bucks,Landline,10/13/99
(267) 391-,"Yardley, PA",Global Crossing Local Services-pa,Bucks,Landline,1/14/00
(267) 392-,"Yardley, PA",Cavalier Telephone (mid-atlantic),Bucks,Landline,10/13/99
(267) 393-,"Yardley, PA","Omnipoint Communications Enterprises, L.p.",Bucks,Landline,10/13/99
(267) 394-,"Yardley, PA","Atx Telecommunications Services, Ltd",Bucks,Landline,1/14/00
(267) 395-,"Yardley, PA",Xo Communications Services Inc,Bucks,Landline,10/13/99
(267) 396-,"Furlong, PA",Paetec Communications,Bucks,Landline,3/11/02
(267) 397-,"Yardley, PA",Netcarrier Telecom,Bucks,Landline,1/14/00
(267) 398-,"Philadelphia, PA",Cellco Partnership DBA Verizon Wireless,Philadelphia,Cell Number,8/23/12
(267) 399-,"Yardley, PA",Level 3 Communications,Bucks,Landline,10/13/99
(267) 400-,"Langhorne, PA",Cellco Partnership DBA Verizon Wireless,Bucks,Cell Number,5/17/13
(267) 401-,"Southampton, PA","Omnipoint Communications Enterprises, L.p.",Bucks,Cell Number,5/25/07
(267) 402-,"Philadelphia, PA",Verizon Pennsylvania,Philadelphia,Landline,10/31/00
(267) 403-,"Philadelphia, PA","Omnipoint Communications Enterprises, L.p.",Philadelphia,Cell Number,12/28/09
(267) 404-,"Perkasie, PA",Tcg New Jersey,Bucks,Landline,5/23/01
(267) 405-,"Fort Washington, PA",Xo Communications Services Inc,Montgomery,Landline,8/20/00
(267) 406-,"Doylestown, PA",Bandwidth.com Clec,Bucks,Landline,4/26/13
(267) 407-,"Philadelphia, PA",Broadwing Communications,Philadelphia,Landline,10/31/00
(267) 408-,"Philadelphia, PA",New Cingular Wireless PCS - DC,Philadelphia,Cell Number,6/30/01
(267) 409-,"Souderton, PA",Netcarrier Telecom,Montgomery,Landline,7/9/01
(267) 413-,"North Wales, PA",Cavalier Telephone Mid-atlantic,Montgomery,Landline,8/20/00
(267) 414-,"Philadelphia, PA",Leap Wireless Intl DBA Cricket Comm,Philadelphia,Cell Number,6/3/08
(267) 415-,"Jenkintown, PA",Level 3 Communications,Montgomery,Landline,2/21/02
(267) 416-,"Harleysville, PA",Cavalier Telephone Mid-atlantic,Montgomery,Landline,10/26/06
(267) 417-,"Flourtown, PA",Broadwing Communications,Montgomery,Landline,10/31/00
(267) 418-,"Philadelphia, PA",Cellco Partnership DBA Verizon Wireless,Philadelphia,Cell Number,8/23/12
(267) 419-,"Philadelphia, PA",Us Lec Of Pennsylvania,Philadelphia,Landline,10/31/00
(267) 420-,"Flourtown, PA",Rcn Telecom Service Of Pennsylvania,Montgomery,Landline,10/13/99
(267) 421-,"Lansdale, PA",Cellco Partnership DBA Verizon Wireless,Montgomery,Cell Number,8/4/05
(267) 422-,"Flourtown, PA",Netcarrier Telecom,Montgomery,Landline,8/3/01
(267) 423-,"Philadelphia, PA","Omnipoint Communications Enterprises, L.p.",Philadelphia,Cell Number,11/30/10
(267) 424-,"Quakertown, PA",New Cingular Wireless PCS - DC,Bucks,Cell Number,8/10/06
(267) 425-,"Philadelphia, PA",Verizon Pennsylvania,Philadelphia,Landline,2/1/06
(267) 426-,"Philadelphia, PA",Verizon Pennsylvania,Philadelphia,Landline,6/30/01
(267) 427-,"Pennsburg, PA",Mci Worldcom Communications,Montgomery,Landline,4/24/09
(267) 428-,"Philadelphia, PA","Omnipoint Communications Enterprises, L.p.",Philadelphia,Cell Number,2/25/11
(267) 429-,"Perkasie, PA",Cavalier Telephone Mid-atlantic,Bucks,Landline,8/20/00
(267) 430-,"Philadelphia, PA",Xo Communications Services Inc,Philadelphia,Landline,10/13/99
(267) 431-,"Langhorne, PA",Cellco Partnership DBA Verizon Wireless,Bucks,Cell Number,2/13/12
(267) 432-,"Philadelphia, PA",New Cingular Wireless PCS - DC,Philadelphia,Cell Number,6/16/05
(267) 433-,"Flourtown, PA","Atx Telecommunications Services, Ltd",Montgomery,Landline,1/14/00
(267) 434-,"Philadelphia, PA",Global Crossing Local Services-pa,Philadelphia,Landline,10/13/99
(267) 435-,"Flourtown, PA",Cavalier Telephone (mid-atlantic),Montgomery,Landline,10/13/99
(267) 436-,"Lansdale, PA",Level 3 Communications,Montgomery,Landline,2/21/02
(267) 437-,"Philadelphia, PA","Omnipoint Communications Enterprises, L.p.",Philadelphia,Cell Number,7/18/11
(267) 438-,"Philadelphia, PA",New Cingular Wireless PCS - DC,Philadelphia,Cell Number,6/20/07
(267) 439-,"Philadelphia, PA",Sprint Spectrum L.p.,Philadelphia,Cell Number,7/12/06
(267) 440-,"Philadelphia, PA",Paetec Communications,Philadelphia,Landline,10/13/99
(267) 441-,"Philadelphia, PA",New Cingular Wireless PCS - DC,Philadelphia,Cell Number,6/16/05
(267) 442-,"Southampton, PA",Broadview Networks,Bucks,Landline,3/29/01
(267) 443-,"Philadelphia, PA",Cellco Partnership DBA Verizon Wireless,Philadelphia,Landline,5/1/02
(267) 444-,"Philadelphia, PA",Metro PCS,Philadelphia,Cell Number,3/5/09
(267) 446-,"Lansdale, PA",Sprint Spectrum L.p.,Montgomery,Cell Number,5/29/01
(267) 447-,"Flourtown, PA",Netcarrier Telecom,Montgomery,Landline,1/14/00
(267) 448-,"Norristown, PA",Broadwing Communications,Montgomery,Landline,10/31/00
(267) 449-,"Philadelphia, PA","Omnipoint Communications Enterprises, L.p.",Philadelphia,Cell Number,11/14/11
(267) 450-,"Perkasie, PA",Telcove Of Eastern Pennsylvania,Bucks,Landline,10/13/99
(267) 451-,"Perkasie, PA",Global Crossing Local Services-pa,Bucks,Landline,1/14/00
(267) 452-,"Perkasie, PA",Broadwing Communications,Bucks,Landline,1/14/00
(267) 453-,"Langhorne, PA",Cellco Partnership DBA Verizon Wireless,Bucks,Cell Number,12/19/12
(267) 454-,"Doylestown, PA",Cellco Partnership DBA Verizon Wireless,Bucks,Cell Number,8/11/11
(267) 455-,"Philadelphia, PA",New Cingular Wireless PCS - DC,Philadelphia,Cell Number,8/24/05
(267) 456-,"Philadelphia, PA",Sprint Spectrum L.p.,Philadelphia,Landline,6/30/01
(267) 457-,"Philadelphia, PA",365 Wireless,Philadelphia,Cell Number,10/22/12
(267) 458-,"Perkasie, PA",Global Naps,Bucks,Landline,10/13/99
(267) 459-,"Perkasie, PA",Cavalier Telephone (mid-atlantic),Bucks,Landline,10/13/99
(267) 460-,"Philadelphia, PA",Level 3 Communications,Philadelphia,Landline,10/13/99
(267) 462-,"Fort Washington, PA",Netcarrier Telecom,Montgomery,Landline,1/14/00
(267) 463-,"Philadelphia, PA",Global Crossing Local Services-pa,Philadelphia,Landline,10/13/99
(267) 464-,"Philadelphia, PA",Paetec Communications,Philadelphia,Landline,10/13/99
(267) 465-,"Philadelphia, PA",Broadwing Communications,Philadelphia,Landline,10/13/99
(267) 467-,"Philadelphia, PA","Omnipoint Communications Enterprises, L.p.",Philadelphia,Cell Number,9/27/01
(267) 468-,"Ambler, PA",Verizon Pennsylvania,Montgomery,Landline,1/14/00
(267) 469-,"Philadelphia, PA",Bandwidth.com Clec,Philadelphia,Landline,9/21/12
(267) 470-,"Ambler, PA",Mci Worldcom Communications,Montgomery,Landline,10/13/99
(267) 471-,"Fort Washington, PA","Omnipoint Communications Enterprises, L.p.",Montgomery,Cell Number,1/14/00
(267) 474-,"Fort Washington, PA","Omnipoint Communications Enterprises, L.p.",Montgomery,Cell Number,10/13/99
(267) 475-,"Fort Washington, PA","Omnipoint Communications Enterprises, L.p.",Montgomery,Cell Number,10/13/99
(267) 476-,"Fort Washington, PA","Omnipoint Communications Enterprises, L.p.",Montgomery,Cell Number,8/20/01
(267) 477-,"Line Lexington, PA",Core Communications,Bucks,Landline,5/30/02
(267) 478-,"Pipersville, PA",Netcarrier Telecom,Bucks,Landline,8/2/01
(267) 479-,"Philadelphia, PA",Broadview Networks,Philadelphia,Landline,10/31/00
(267) 480-,"Warrington, PA",Xo Communications Services Inc,Bucks,Landline,10/13/99
(267) 481-,"Fort Washington, PA",New Cingular Wireless PCS - DC,Montgomery,Cell Number,7/20/01
(267) 482-,"Warrington, PA","Atx Telecommunications Services, Ltd",Bucks,Landline,1/14/00
(267) 483-,"Warrington, PA",Global Crossing Local Services-pa,Bucks,Landline,10/13/99
(267) 485-,"Warrington, PA",Core Communications,Bucks,Landline,10/13/99
(267) 486-,"Warrington, PA",Netcarrier Telecom,Bucks,Landline,1/14/00
(267) 487-,"Warrington, PA",Broadwing Communications,Bucks,Landline,10/13/99
(267) 488-,"Warrington, PA",Paetec Communications,Bucks,Landline,10/13/99
(267) 489-,"Warrington, PA",Cavalier Telephone (mid-atlantic),Bucks,Landline,10/13/99
(267) 491-,"Furlong, PA",Global Crossing Local Services-pa,Bucks,Landline,1/14/00
(267) 492-,"Churchville, PA",Netcarrier Telecom,Bucks,Landline,8/2/01
(267) 493-,"Furlong, PA","Atx Telecommunications Services, Ltd",Bucks,Landline,1/14/00
(267) 494-,"Furlong, PA",Netcarrier Telecom,Bucks,Landline,1/14/00
(267) 495-,"Philadelphia, PA",Us Lec Of Pennsylvania,Philadelphia,Landline,10/31/00
(267) 496-,"Philadelphia, PA",New Cingular Wireless PCS - DC,Philadelphia,Cell Number,1/17/01
(267) 497-,"Souderton, PA",Cavalier Telephone Mid-atlantic,Montgomery,Landline,8/20/00
(267) 498-,"Lansdale, PA",Allegiance Telecom Of Pennsylvania,Montgomery,Landline,8/20/00
(267) 499-,"Philadelphia, PA",Netcarrier Telecom,Philadelphia,Landline,8/2/01
(267) 501-,"Philadelphia, PA",Telcove Of Eastern Pennsylvania,Philadelphia,Landline,1/28/04
(267) 502-,"Huntingdon Valley, PA",Broadwing Communications,Montgomery,Landline,10/31/00
(267) 503-,"Yardley, PA",Cavalier Telephone Mid-atlantic,Bucks,Landline,8/20/00
(267) 505-,"Philadelphia, PA",Sprint Spectrum L.p.,Philadelphia,Cell Number,4/20/07
(267) 506-,"Philadelphia, PA","Omnipoint Communications Enterprises, L.p.",Philadelphia,Cell Number,1/10/08
(267) 507-,"Philadelphia, PA",Neutral Tandem-pennsylvania,Philadelphia,Landline,10/24/07
