Prefix,Primary City,Company,County,Usage,Introduced
(207) 310-,"Windham, ME",Bell Atlantic Nynex Mobile,Cumberland,Cell Number,5/29/01
(207) 312-,"Lewiston, ME",New Cingular Wireless PCS - DC,Androscoggin,Cell Number,11/19/07
(207) 313-,"Waterville, ME",Omnipoint Miami E License,Kennebec,Cell Number,6/14/07
(207) 314-,"Waterville, ME",Bell Atlantic Nynex Mobile,Kennebec,Cell Number,2/27/99
(207) 315-,"Boothbay Hbr, ME",Bell Atlantic Nynex Mobile,Lincoln,Cell Number,8/5/08
(207) 316-,"Madawaska, ME",United States Cellular Corp. - Maine,Aroostook,Cell Number,11/20/98
(207) 317-,"Portland, ME",Bell Atlantic Nynex Mobile,Cumberland,Landline,5/1/02
(207) 318-,"Portland, ME",New Cingular Wireless PCS - DC,Cumberland,Cell Number,4/23/01
(207) 319-,"Brunswick, ME",Choice One Communications,Cumberland,Landline,10/13/99
(207) 320-,"Livermore Falls, ME",United States Cellular Corp. - Maine,Androscoggin,Cell Number,10/6/03
(207) 321-,"Portland, ME",Ctc Communications Corp.,Cumberland,Landline,10/13/99
(207) 322-,"Belfast, ME",United States Cellular Corp. - Maine,Waldo,Cell Number,11/20/98
(207) 323-,"Belfast, ME",Bell Atlantic Nynex Mobile,Waldo,Cell Number,10/11/97
(207) 324-,"Sanford, ME",No New England Tel Op DBA Fairpoint Comm,York,Landline,2/4/94
(207) 325-,"Limestone, ME",No New England Tel Op DBA Fairpoint Comm,Aroostook,Landline,2/4/94
(207) 326-,"Castine, ME",No New England Tel Op DBA Fairpoint Comm,Hancock,Landline,2/4/94
(207) 327-,"Bradford, ME",No New England Tel Op DBA Fairpoint Comm,Penobscot,Landline,2/4/94
(207) 328-,"Limestone, ME",No New England Tel Op DBA Fairpoint Comm,Aroostook,Landline,2/4/94
(207) 329-,"Portland, ME",New Cingular Wireless PCS - DC,Cumberland,Cell Number,5/18/98
(207) 330-,"Lewiston, ME",Bell Atlantic Nynex Mobile,Androscoggin,Cell Number,10/8/08
(207) 331-,"Portland, ME",Sprint Spectrum L.p.,Cumberland,Cell Number,10/17/11
(207) 332-,"Portland, ME",Sprint Spectrum L.p.,Cumberland,Cell Number,5/10/99
(207) 333-,"Lewiston, ME","Oxford Cnty Telephone Svc Co, DBA Oxford Netwrks",Androscoggin,Landline,8/7/03
(207) 334-,"Swans Island, ME",Island Telephone Co.,Hancock,Landline,2/4/94
(207) 335-,"Stonington, ME",Island Telephone Co.,Hancock,Landline,2/4/94
(207) 336-,"Buckfield, ME",Oxford County Telephone & Telegraph Co.,Oxford,Landline,2/4/94
(207) 337-,"York, ME",Bell Atlantic Nynex Mobile,York,Cell Number,7/22/99
(207) 338-,"Belfast, ME",No New England Tel Op DBA Fairpoint Comm,Waldo,Landline,2/4/94
(207) 339-,"Berwick, ME",No New England Tel Op DBA Fairpoint Comm,York,Landline,1/10/96
(207) 340-,"New Portland, ME",Bell Atlantic Nynex Mobile,Somerset,Cell Number,1/27/04
(207) 341-,"Newport, ME",Bell Atlantic Nynex Mobile,Penobscot,Cell Number,10/11/97
(207) 342-,"Morrill, ME",Northland Telephone Of Maine,Waldo,Landline,2/4/94
(207) 343-,"Guilford, ME",Bell Atlantic Nynex Mobile,Piscataquis,Cell Number,10/11/97
(207) 344-,"Lewiston, ME",No New England Tel Op DBA Fairpoint Comm,Androscoggin,Landline,2/4/94
(207) 345-,"Mechanic Falls, ME",No New England Tel Op DBA Fairpoint Comm,Androscoggin,Landline,2/4/94
(207) 346-,"Mechanic Falls, ME",No New England Tel Op DBA Fairpoint Comm,Androscoggin,Landline,2/4/94
(207) 347-,"Portland, ME",Conversent Communications Of Maine,Cumberland,Landline,8/20/00
(207) 348-,"Deer Isle, ME",No New England Tel Op DBA Fairpoint Comm,Hancock,Landline,2/4/94
(207) 349-,"Greenville Junction, ME",United States Cellular Corp. - Maine,Piscataquis,Cell Number,6/22/10
(207) 350-,"Boothbay Harbor, ME",Bell Atlantic Nynex Mobile,Lincoln,Cell Number,10/11/97
(207) 351-,"York, ME",No New England Tel Op DBA Fairpoint Comm,York,Landline,9/11/94
(207) 353-,"Lisbon Falls, ME",No New England Tel Op DBA Fairpoint Comm,Androscoggin,Landline,2/4/94
(207) 354-,"Thomaston, ME",No New England Tel Op DBA Fairpoint Comm,Knox,Landline,2/4/94
(207) 355-,"Newport, ME",Mid-maine Telplus DBA Mid-maine Communications,Penobscot,Landline,10/13/99
(207) 356-,"Bangor, ME",United States Cellular Corp. - Maine,Penobscot,Cell Number,7/22/99
(207) 357-,"Rumford, ME",United States Cellular Corp. - Maine,Oxford,Cell Number,11/20/98
(207) 358-,"Portland, ME",Freedom Ring Communications,Cumberland,Landline,5/5/09
(207) 359-,"Sedgwick, ME",No New England Tel Op DBA Fairpoint Comm,Hancock,Landline,2/4/94
(207) 360-,"Wells, ME",Mcimetro Access Transmission Services LLC,York,Landline,2/8/13
(207) 361-,"Wells, ME",No New England Tel Op DBA Fairpoint Comm,York,Landline,2/4/94
(207) 362-,"Smithfield, ME",Somerset Telephone Co.,Somerset,Landline,2/4/94
(207) 363-,"York, ME",No New England Tel Op DBA Fairpoint Comm,York,Landline,2/4/94
(207) 364-,"Rumford, ME",No New England Tel Op DBA Fairpoint Comm,Oxford,Landline,2/4/94
(207) 365-,"Benedicta, ME",Northland Telephone Of Maine,Aroostook,Landline,2/4/94
(207) 366-,"Vinalhaven, ME",Island Telephone Co.,Knox,Landline,2/4/94
(207) 367-,"Deer Isle, ME",No New England Tel Op DBA Fairpoint Comm,Hancock,Landline,2/4/94
(207) 368-,"Newport, ME",No New England Tel Op DBA Fairpoint Comm,Penobscot,Landline,2/4/94
(207) 369-,"Rumford, ME",No New England Tel Op DBA Fairpoint Comm,Oxford,Landline,2/4/94
(207) 370-,"Portland, ME",Level 3 Communications,Cumberland,Landline,10/28/08
(207) 371-,"Georgetown, ME",No New England Tel Op DBA Fairpoint Comm,Sagadahoc,Landline,2/4/94
(207) 372-,"Tenants Harbor, ME",No New England Tel Op DBA Fairpoint Comm,Knox,Landline,2/4/94
(207) 373-,"Brunswick, ME",No New England Tel Op DBA Fairpoint Comm,Cumberland,Landline,1/25/98
(207) 374-,"Blue Hill, ME",No New England Tel Op DBA Fairpoint Comm,Hancock,Landline,2/4/94
(207) 375-,"Sabattus, ME",No New England Tel Op DBA Fairpoint Comm,Androscoggin,Landline,2/4/94
(207) 376-,"Lewiston, ME",Ctc Communications Corp.,Androscoggin,Landline,8/20/00
(207) 377-,"Winthrop, ME",Community Service Telephone Co.,Kennebec,Landline,2/4/94
(207) 378-,"Portland, ME",No New England Tel Op DBA Fairpoint Comm,Cumberland,Cell Number,5/18/98
(207) 379-,"Garland, ME",West Penobscot Telephone & Telegraph Co.,Penobscot,Landline,2/4/94
(207) 380-,"Wiscasset, ME",United States Cellular Corp. - Maine,Lincoln,Cell Number,11/20/98
(207) 381-,"Bethel, ME",Bell Atlantic Nynex Mobile,Oxford,Cell Number,10/13/99
(207) 382-,"Freedom, ME",Northland Telephone Of Maine,Waldo,Landline,2/4/94
(207) 384-,"South Berwick, ME",No New England Tel Op DBA Fairpoint Comm,York,Landline,2/4/94
(207) 385-,"Bangor, ME",Paetec Communications,Penobscot,Landline,11/26/08
(207) 386-,"Bath, ME",No New England Tel Op DBA Fairpoint Comm,Sagadahoc,Landline,1/10/96
(207) 388-,"Sumner, ME",Oxford County Telephone & Telegraph Co.,Oxford,Landline,2/4/94
(207) 389-,"Phippsburg, ME",No New England Tel Op DBA Fairpoint Comm,Sagadahoc,Landline,2/4/94
(207) 390-,"Rockland, ME",Bell Atlantic Nynex Mobile,Knox,Cell Number,1/6/09
(207) 391-,"Biddeford, ME",New Cingular Wireless PCS - DC,York,Landline,3/20/06
(207) 392-,"Andover, ME",Oxford West Telephone Company,Oxford,Landline,2/4/94
(207) 393-,"Norway, ME",United States Cellular Corp. - Maine,Oxford,Cell Number,8/14/98
(207) 394-,"Old Town, ME",Mid-maine Telecom,Penobscot,Landline,2/4/94
(207) 395-,"Winthrop, ME",Community Service Telephone Co.,Kennebec,Landline,2/4/94
(207) 396-,"Scarborough, ME",No New England Tel Op DBA Fairpoint Comm,Cumberland,Landline,5/10/99
(207) 397-,"Smithfield, ME",Somerset Telephone Co.,Somerset,Landline,2/4/94
(207) 398-,"Fort Kent, ME",Northland Telephone Of Maine,Aroostook,Landline,2/4/94
(207) 399-,"Skowhegan, ME",United States Cellular Corp. - Maine,Somerset,Cell Number,11/20/98
(207) 400-,"Portland, ME",Bell Atlantic Nynex Mobile,Cumberland,Landline,3/27/05
(207) 402-,"Lewiston, ME",Bell Atlantic Nynex Mobile,Androscoggin,Cell Number,2/10/09
(207) 403-,"Lincoln, ME",Mid-maine Telplus DBA Mid-maine Communications,Penobscot,Landline,1/6/06
(207) 404-,"Kenduskeag, ME",New Cingular Wireless PCS - DC,Penobscot,Cell Number,11/13/09
(207) 406-,"Brunswick, ME",New Cingular Wireless PCS - DC,Cumberland,Cell Number,1/27/09
(207) 407-,"Lisbon Falls, ME",Ctc Communications Corp.,Androscoggin,Landline,7/27/04
(207) 408-,"Portland, ME",Sprint Spectrum L.p.,Cumberland,Cell Number,5/10/99
(207) 409-,"Portland, ME",Omnipoint Miami E License,Cumberland,Cell Number,7/22/99
(207) 412-,"Ellsworth, ME",Time Warner Cbl Info Svc (me) DBA Time Warner Cbl,Hancock,Cell Number,1/26/12
(207) 415-,"Portland, ME",New Cingular Wireless PCS - DC,Cumberland,Cell Number,7/22/99
(207) 416-,"Pittsfield, ME",United States Cellular Corp. - Maine,Somerset,Cell Number,11/20/98
(207) 417-,"Freeport, ME",Sprint Spectrum L.p.,Cumberland,Cell Number,11/23/11
(207) 418-,"Rumford, ME",Bell Atlantic Nynex Mobile,Oxford,Cell Number,10/13/99
(207) 420-,"Portland, ME",New Cingular Wireless PCS - DC,Cumberland,Cell Number,12/7/09
(207) 422-,"Sullivan, ME",No New England Tel Op DBA Fairpoint Comm,Hancock,Landline,2/4/94
(207) 423-,"Biddeford, ME",Omnipoint Miami E License,York,Cell Number,7/22/99
(207) 424-,"Madison, ME",Bandwidth.com Clec,Somerset,Landline,3/13/13
(207) 425-,"Mars Hill, ME",No New England Tel Op DBA Fairpoint Comm,Aroostook,Landline,2/4/94
(207) 426-,"Clinton, ME",No New England Tel Op DBA Fairpoint Comm,Kennebec,Landline,2/4/94
(207) 427-,"Baileyville, ME",No New England Tel Op DBA Fairpoint Comm,Washington,Landline,2/4/94
(207) 428-,"Gray, ME",Pine Tree Telephone LLC,Cumberland,Landline,2/4/94
(207) 429-,"Mars Hill, ME",No New England Tel Op DBA Fairpoint Comm,Aroostook,Landline,2/4/94
(207) 430-,"Augusta, ME",Ctc Communications Corp.,Kennebec,Landline,8/20/00
(207) 431-,"Skowhegan, ME",Bell Atlantic Nynex Mobile,Somerset,Cell Number,2/27/99
(207) 432-,"Sanford, ME",Bell Atlantic Nynex Mobile,York,Cell Number,4/1/97
(207) 433-,"Bangor, ME",Choice One Communications,Penobscot,Landline,8/20/00
(207) 434-,"Jonesboro, ME",West Penobscot Telephone & Telegraph Co.,Washington,Landline,2/4/94
(207) 435-,"Ashland, ME",No New England Tel Op DBA Fairpoint Comm,Aroostook,Landline,2/4/94
(207) 436-,"Madawaska, ME",Bell Atlantic Nynex Mobile,Aroostook,Cell Number,5/10/99
(207) 437-,"Albion, ME",Unity Telephone Co.,Kennebec,Landline,2/4/94
(207) 438-,"Kittery, ME",No New England Tel Op DBA Fairpoint Comm,York,Landline,1/10/96
(207) 439-,"Kittery, ME",No New England Tel Op DBA Fairpoint Comm,York,Landline,1/10/96
(207) 440-,"Lewiston, ME","Oxford Cnty Telephone Svc Co, DBA Oxford Netwrks",Androscoggin,Cell Number,10/15/96
(207) 441-,"Augusta, ME",United States Cellular Corp. - Maine,Kennebec,Cell Number,2/4/94
(207) 442-,"Bath, ME",No New England Tel Op DBA Fairpoint Comm,Sagadahoc,Landline,2/4/94
(207) 443-,"Bath, ME",No New England Tel Op DBA Fairpoint Comm,Sagadahoc,Landline,2/4/94
(207) 444-,"Eagle Lake, ME",Northland Telephone Of Maine,Aroostook,Landline,2/4/94
(207) 445-,"South China, ME",China Telephone Co.,Kennebec,Landline,2/4/94
(207) 446-,"Augusta, ME",United States Cellular Corp. - Maine,Kennebec,Cell Number,4/1/97
(207) 447-,"Millinocket, ME",Bell Atlantic Nynex Mobile,Penobscot,Cell Number,1/14/00
(207) 448-,"Danforth, ME",No New England Tel Op DBA Fairpoint Comm,Washington,Landline,2/4/94
(207) 449-,"Brunswick, ME",Bell Atlantic Nynex Mobile,Cumberland,Cell Number,9/12/05
(207) 450-,"Portland, ME",Sprint Spectrum L.p.,Cumberland,Cell Number,10/15/96
(207) 451-,"Kittery, ME",No New England Tel Op DBA Fairpoint Comm,York,Landline,1/25/98
(207) 452-,"Hiram, ME",Standish Telephone Co.,Oxford,Landline,2/4/94
(207) 453-,"Fairfield, ME",No New England Tel Op DBA Fairpoint Comm,Somerset,Landline,2/4/94
(207) 454-,"Calais, ME",No New England Tel Op DBA Fairpoint Comm,Washington,Landline,2/4/94
(207) 455-,"Washburn, ME",No New England Tel Op DBA Fairpoint Comm,Aroostook,Landline,2/4/94
(207) 456-,"Danforth, ME",No New England Tel Op DBA Fairpoint Comm,Washington,Landline,2/4/94
(207) 457-,"Sanford, ME",No New England Tel Op DBA Fairpoint Comm,York,Landline,2/4/94
(207) 458-,"Augusta, ME",Bell Atlantic Nynex Mobile,Kennebec,Cell Number,7/1/96
(207) 459-,"Sanford, ME",No New England Tel Op DBA Fairpoint Comm,York,Landline,7/6/97
(207) 460-,"Ellsworth, ME",United States Cellular Corp. - Maine,Hancock,Cell Number,2/4/94
(207) 461-,"Norway, ME",United States Cellular Corp. - Maine,Oxford,Cell Number,2/4/94
(207) 462-,"Augusta, ME",United States Cellular Corp. - Maine,Kennebec,Cell Number,10/11/97
(207) 463-,"Oakfield, ME",Northland Telephone Of Maine,Aroostook,Landline,2/4/94
(207) 464-,"Portland, ME",Mcimetro Access Transmission Services LLC,Cumberland,Landline,1/25/98
(207) 465-,"Oakland, ME",No New England Tel Op DBA Fairpoint Comm,Kennebec,Landline,2/4/94
(207) 467-,"Kennebunk, ME",No New England Tel Op DBA Fairpoint Comm,York,Landline,1/25/98
(207) 468-,"Biddeford, ME",Bell Atlantic Nynex Mobile,York,Cell Number,2/4/94
(207) 469-,"Bucksport, ME",No New England Tel Op DBA Fairpoint Comm,Hancock,Landline,2/4/94
(207) 470-,"Camden, ME",Choice One Communications,Knox,Landline,8/20/00
(207) 471-,"Portland, ME",No New England Tel Op DBA Fairpoint Comm,Cumberland,Cell Number,1/25/98
(207) 472-,"Fort Fairfield, ME",No New England Tel Op DBA Fairpoint Comm,Aroostook,Landline,2/4/94
(207) 473-,"Fort Fairfield, ME",No New England Tel Op DBA Fairpoint Comm,Aroostook,Landline,2/4/94
(207) 474-,"Skowhegan, ME",No New England Tel Op DBA Fairpoint Comm,Somerset,Landline,2/4/94
(207) 475-,"Kittery, ME",No New England Tel Op DBA Fairpoint Comm,York,Landline,1/10/96
(207) 476-,"Fort Fairfield, ME",No New England Tel Op DBA Fairpoint Comm,Aroostook,Landline,2/4/94
(207) 477-,"Acton, ME",No New England Tel Op DBA Fairpoint Comm,York,Landline,1/10/96
(207) 478-,"Bangor, ME",Bell Atlantic Nynex Mobile,Penobscot,Cell Number,2/27/99
(207) 479-,"Ellsworth, ME",United States Cellular Corp. - Maine,Hancock,Cell Number,5/18/98
(207) 480-,"Augusta, ME",Bell Atlantic Nynex Mobile,Kennebec,Cell Number,11/23/11
(207) 482-,"Portland, ME",No New England Tel Op DBA Fairpoint Comm,Cumberland,Landline,10/13/99
(207) 483-,"Columbia, ME",No New England Tel Op DBA Fairpoint Comm,Washington,Landline,2/4/94
(207) 484-,"Van Buren, ME",Bell Atlantic Nynex Mobile,Aroostook,Cell Number,5/10/99
(207) 485-,"Augusta, ME",United States Cellular Corp. - Maine,Kennebec,Cell Number,8/14/98
(207) 486-,"Andover, ME",No New England Tel Op DBA Fairpoint Comm,Oxford,Landline,1/10/96
(207) 487-,"Pittsfield, ME",No New England Tel Op DBA Fairpoint Comm,Somerset,Landline,2/4/94
(207) 488-,"Easton, ME",No New England Tel Op DBA Fairpoint Comm,Aroostook,Landline,2/4/94
(207) 489-,"Portland, ME",Mid-maine Telplus DBA Mid-maine Communications,Cumberland,Landline,3/3/06
(207) 490-,"Sanford, ME",No New England Tel Op DBA Fairpoint Comm,York,Landline,2/4/94
(207) 491-,"Farmington, ME",United States Cellular Corp. - Maine,Franklin,Cell Number,1/25/98
(207) 492-,"Caribou, ME",No New England Tel Op DBA Fairpoint Comm,Aroostook,Landline,2/4/94
(207) 493-,"Caribou, ME",No New England Tel Op DBA Fairpoint Comm,Aroostook,Landline,2/4/94
(207) 494-,"Biddeford, ME",Time Warner Cbl Info Svc (me) DBA Time Warner Cbl,York,Landline,8/23/12
(207) 495-,"Belgrade, ME",No New England Tel Op DBA Fairpoint Comm,Kennebec,Landline,2/4/94
(207) 496-,"Caribou, ME",No New England Tel Op DBA Fairpoint Comm,Aroostook,Landline,2/4/94
(207) 497-,"Addison, ME",No New England Tel Op DBA Fairpoint Comm,Washington,Landline,2/4/94
(207) 498-,"Caribou, ME",No New England Tel Op DBA Fairpoint Comm,Aroostook,Landline,2/4/94
(207) 499-,"Hollis Center, ME",No New England Tel Op DBA Fairpoint Comm,York,Landline,2/4/94
(207) 500-,"Livermore Falls, ME",Bell Atlantic Nynex Mobile,Androscoggin,Cell Number,12/6/11
(207) 501-,"Harrison, ME",Comcast Phone Of Maine,Cumberland,Cell Number,2/14/13
(207) 502-,"Kennebunk, ME",Bell Atlantic Nynex Mobile,York,Landline,8/5/08
(207) 504-,"Brunswick, ME",Bell Atlantic Nynex Mobile,Cumberland,Cell Number,9/16/04
(207) 505-,"Belfast, ME",Bell Atlantic Nynex Mobile,Waldo,Cell Number,2/13/08
(207) 507-,"Rumford, ME",Time Warner Cbl Info Svc (me) DBA Time Warner Cbl,Oxford,Cell Number,5/23/12
(207) 509-,"Waterville, ME",Bell Atlantic Nynex Mobile,Kennebec,Cell Number,5/8/08
(207) 510-,"Scarborough, ME",Choice One Communications,Cumberland,Landline,8/20/00
(207) 512-,"Augusta, ME",Choice One Communications,Kennebec,Landline,1/14/00
(207) 513-,"Lewiston, ME","Oxford Cnty Telephone Svc Co, DBA Oxford Netwrks",Androscoggin,Landline,2/28/07
(207) 514-,"Lewiston, ME",Choice One Communications,Androscoggin,Landline,10/13/99
(207) 515-,"Norway, ME",Bell Atlantic Nynex Mobile,Oxford,Cell Number,1/14/00
(207) 517-,"Portland, ME",Bandwidth.com Clec,Cumberland,Cell Number,12/6/11
(207) 518-,"Portland, ME",Securesyscom,Cumberland,Landline,9/28/07
(207) 520-,"Lewiston, ME",Bell Atlantic Nynex Mobile,Androscoggin,Cell Number,8/8/12
