Prefix,Primary City,Company,County,Usage,Introduced
(920) 227-,"Green Bay, WI",Global Crossing Telemanagement-wi,Brown,Landline,10/13/99
(920) 228-,"Seymour, WI",New Cell DBA Cellcom,Outagamie,Cell Number,1/14/00
(920) 229-,"Green Lake, WI",United States Cellular Corp. - Wisconsin,Green Lake,Cell Number,6/13/00
(920) 230-,"Oshkosh, WI",Northern Telephone And Data Corp.,Winnebago,Landline,2/5/01
(920) 231-,"Oshkosh, WI",Ameritech Wisconsin,Winnebago,Landline,7/6/97
(920) 232-,"Oshkosh, WI",Ameritech Wisconsin,Winnebago,Landline,7/6/97
(920) 233-,"Oshkosh, WI",Ameritech Wisconsin,Winnebago,Landline,7/6/97
(920) 234-,"Sheboygan Falls, WI",Level 3 Communications,Sheboygan,Landline,11/16/12
(920) 235-,"Oshkosh, WI",Ameritech Wisconsin,Winnebago,Landline,7/6/97
(920) 236-,"Oshkosh, WI",Ameritech Wisconsin,Winnebago,Landline,7/6/97
(920) 237-,"Oshkosh, WI",Ameritech Wisconsin,Winnebago,Landline,5/10/99
(920) 238-,"Fond Du Lac, WI",United States Cellular Corp. - Wisconsin,Fond Du Lac,Cell Number,10/13/99
(920) 239-,"Waupun, WI",Ovation Communications Of Wisconsin,Dodge,Landline,8/20/00
(920) 240-,"Wautoma, WI",Level 3 Communications,Waushara,Landline,6/29/04
(920) 241-,"De Pere, WI",Cellco Partnership DBA Verizon Wireless,Brown,Cell Number,8/20/00
(920) 242-,"Manitowoc, WI",Sprint Spectrum L.p.,Manitowoc,Cell Number,8/20/00
(920) 243-,"Appleton, WI",Global Crossing Telemanagement-wi,Outagamie,Landline,10/13/99
(920) 244-,"Ogdensburg, WI",Manawa Telephone Co.,Waupaca,Landline,7/6/97
(920) 245-,"Watertown, WI",Teleport Communications America,Dodge,Landline,5/10/99
(920) 246-,"Green Bay, WI",Cellco Partnership DBA Verizon Wireless,Brown,Cell Number,10/13/99
(920) 247-,"Neenah, WI",Usa Mobility Wireless,Winnebago,Cell Number,10/13/99
(920) 248-,"Watertown, WI",Sprint Spectrum L.p.,Dodge,Cell Number,10/31/00
(920) 249-,"New London, WI",Wi Rsa #7 Limited Partnership DBA Element Mobile,Waupaca,Cell Number,5/10/99
(920) 250-,"New London, WI",Wi Rsa #7 Limited Partnership DBA Element Mobile,Waupaca,Cell Number,5/10/99
(920) 251-,"Fond Du Lac, WI",Sprint Spectrum L.p.,Fond Du Lac,Cell Number,8/20/00
(920) 252-,"Oshkosh, WI",Cellco Partnership DBA Verizon Wireless,Winnebago,Cell Number,12/11/01
(920) 253-,"Watertown, WI",United States Cellular Corp. - Wisconsin,Dodge,Cell Number,1/14/00
(920) 254-,"Sheboygan, WI",Sprint Spectrum L.p.,Sheboygan,Cell Number,8/20/00
(920) 255-,"Kewaunee, WI",Wisconsin Rsa #10 Limited Partnership,Kewaunee,Cell Number,5/23/01
(920) 256-,"Sturgeon Bay, WI",Sprint Spectrum L.p.,Door,Cell Number,8/2/01
(920) 257-,"Appleton, WI",Ameritech Wisconsin,Outagamie,Landline,3/3/01
(920) 258-,"Oshkosh, WI",Usa Mobility Wireless,Winnebago,Cell Number,8/20/00
(920) 259-,"New London, WI",Sprint Spectrum L.p.,Waupaca,Landline,1/29/08
(920) 260-,"Markesan, WI",Level 3 Communications,Green Lake,Landline,6/29/04
(920) 261-,"Watertown, WI",Ameritech Wisconsin,Jefferson,Landline,7/6/97
(920) 262-,"Watertown, WI",Ameritech Wisconsin,Jefferson,Landline,7/6/97
(920) 263-,"Fond Du Lac, WI",New Cell DBA Cellcom,Fond Du Lac,Cell Number,3/3/01
(920) 264-,"Green Bay, WI",Level 3 Communications,Brown,Landline,3/3/01
(920) 265-,"Green Bay, WI",Sprint Spectrum L.p.,Brown,Cell Number,8/9/01
(920) 266-,"Fond Du Lac, WI",Ameritech Wisconsin,Fond Du Lac,Landline,6/30/01
(920) 267-,"Oshkosh, WI",Level 3 Communications,Winnebago,Landline,5/13/02
(920) 268-,"Appleton, WI",Level 3 Communications,Outagamie,Landline,5/13/02
(920) 269-,"Lomira, WI",Frontier North Inc.,Dodge,Landline,7/6/97
(920) 270-,"Green Bay, WI",Usa Mobility Wireless,Brown,Cell Number,11/20/98
(920) 271-,"Green Bay, WI",Tds Metrocom Inc.,Brown,Landline,10/13/99
(920) 272-,"Green Bay, WI",Net Lec,Brown,Landline,6/30/01
(920) 273-,"Fond Du Lac, WI",Us Xchange Of Wisconsin LLC DBA Choice One Comm Wi,Fond Du Lac,Landline,6/30/01
(920) 275-,"Appleton, WI",Usa Mobility Wireless,Outagamie,Cell Number,1/25/98
(920) 276-,"Theresa, WI",Frontier North Inc.,Dodge,Landline,6/12/01
(920) 277-,"Appleton, WI",Sprint Spectrum L.p.,Outagamie,Cell Number,4/9/01
(920) 278-,"Green Bay, WI",Global Crossing Telemanagement-wi,Brown,Landline,10/13/99
(920) 279-,"Oshkosh, WI",Cellco Partnership DBA Verizon Wireless,Winnebago,Cell Number,5/18/98
(920) 281-,"Appleton, WI",Tds Metrocom Inc.,Outagamie,Landline,10/13/99
(920) 282-,"Cambria, WI",Peerless Network Of Wisconsin,Columbia,Landline,10/13/05
(920) 283-,"Sheboygan, WI",Airadigm Communications Inc,Sheboygan,Cell Number,4/16/01
(920) 284-,"Appleton, WI",Cellco Partnership DBA Verizon Wireless,Outagamie,Cell Number,8/27/02
(920) 285-,"Watertown, WI",New Cingular Wireless PCS - IL,Dodge,Cell Number,8/14/98
(920) 286-,"Kiel, WI",United States Cellular Corp. - Wisconsin,Manitowoc,Cell Number,10/13/99
(920) 287-,"Sheboygan, WI",Level 3 Communications,Sheboygan,Landline,6/30/01
(920) 288-,"Green Bay, WI",Ameritech Wisconsin,Brown,Landline,4/27/01
(920) 289-,"Pickett, WI",Cellco Partnership DBA Verizon Wireless,Winnebago,Cell Number,8/8/03
(920) 290-,"Berlin, WI",Wi Rsa #7 Limited Partnership DBA Element Mobile,Green Lake,Cell Number,5/10/99
(920) 291-,"Princeton, WI",United States Cellular Corp. - Wisconsin,Green Lake,Landline,10/13/99
(920) 292-,"Oshkosh, WI",Airadigm Communications Inc,Winnebago,Cell Number,7/6/97
(920) 293-,"Neshkoro, WI",Centurytel Midwest-wi LLC Nw DBA Centurylink - NW,Marquette,Landline,7/6/97
(920) 294-,"Green Lake, WI",Centurytel Midwest-kendall LLC DBA Centurylink,Green Lake,Landline,7/6/97
(920) 295-,"Princeton, WI",Centurytel Midwest-kendall LLC DBA Centurylink,Green Lake,Landline,7/6/97
(920) 296-,"Beaver Dam, WI",United States Cellular Corp. - Wisconsin,Dodge,Cell Number,10/31/00
(920) 297-,"Lake Mills, WI",T-mobile Usa,Jefferson,Cell Number,10/31/01
(920) 298-,"Neenah, WI",New Cell DBA Cellcom,Winnebago,Cell Number,6/13/00
(920) 299-,"Green Lake, WI",Wi Rsa #7 Limited Partnership DBA Element Mobile,Green Lake,Cell Number,5/10/99
(920) 300-,"Cleveland, WI",Eastcoast Telecom,Manitowoc,Landline,5/24/13
(920) 302-,"Waupun, WI",Airadigm Communications Inc,Dodge,Cell Number,5/10/99
(920) 303-,"Oshkosh, WI",Ameritech Wisconsin,Winnebago,Landline,7/6/97
(920) 304-,"Kewaunee, WI",United States Cellular Corp. - Wisconsin,Kewaunee,Cell Number,2/27/99
(920) 305-,"Kewaunee, WI",Jsm Tele-page Inc.,Kewaunee,Cell Number,7/22/99
(920) 306-,"Beaver Dam, WI",Cellco Partnership DBA Verizon Wireless,Dodge,Cell Number,5/10/99
(920) 309-,"De Pere, WI",Cellco Partnership DBA Verizon Wireless,Brown,Cell Number,8/20/00
(920) 312-,"Oshkosh, WI",Cellco Partnership DBA Verizon Wireless,Winnebago,Cell Number,5/10/99
(920) 313-,"Lomira, WI",T-mobile Usa,Dodge,Cell Number,4/18/01
(920) 316-,"Oostburg, WI",T-mobile Usa,Sheboygan,Cell Number,4/18/01
(920) 317-,"Beaver Dam, WI",Jsm Tele-page Inc.,Dodge,Cell Number,7/22/99
(920) 318-,"Beaver Dam, WI",Sprint Spectrum L.p.,Dodge,Cell Number,8/20/00
(920) 319-,"Beaver Dam, WI",New Cingular Wireless PCS - IL,Dodge,Cell Number,11/20/98
(920) 320-,"Manitowoc, WI",Ameritech Wisconsin,Manitowoc,Landline,6/30/01
(920) 321-,"Green Bay, WI",Mcleodusa Telecommunications Services- Wi,Brown,Landline,3/3/01
(920) 322-,"Fond Du Lac, WI",Tds Metrocom Inc.,Fond Du Lac,Landline,1/14/00
(920) 323-,"Manitowoc, WI",New Cell DBA Cellcom,Manitowoc,Cell Number,10/11/97
(920) 324-,"Waupun, WI",Ameritech Wisconsin,Dodge,Landline,7/6/97
(920) 326-,"Randolph, WI",Centurytel Southern Wisconsin LLC DBA Centurylink,Dodge,Landline,7/6/97
(920) 327-,"Green Bay, WI",Ameritech Wisconsin,Brown,Landline,5/28/02
(920) 328-,"Green Bay, WI",Global Crossing Telemanagement-wi,Brown,Landline,10/13/99
(920) 329-,"Green Lake, WI",Wi Rsa #7 Limited Partnership DBA Element Mobile,Green Lake,Cell Number,5/10/99
(920) 330-,"De Pere, WI",Ameritech Wisconsin,Brown,Landline,6/13/00
(920) 331-,"Sheboygan, WI",Airadigm Communications Inc,Sheboygan,Cell Number,1/25/98
(920) 332-,"Brandon, WI",Teleport Communications America,Fond Du Lac,Landline,2/27/99
(920) 333-,"Sturgeon Bay, WI",Sprint Spectrum L.p.,Door,Cell Number,11/20/02
(920) 334-,"Sheboygan, WI",New Cell DBA Cellcom,Sheboygan,Cell Number,1/14/00
(920) 336-,"De Pere, WI",Ameritech Wisconsin,Brown,Landline,7/6/97
(920) 337-,"De Pere, WI",Ameritech Wisconsin,Brown,Landline,7/6/97
(920) 338-,"De Pere, WI",Ameritech Wisconsin,Brown,Landline,11/20/98
(920) 339-,"De Pere, WI",Ameritech Wisconsin,Brown,Landline,7/6/97
(920) 340-,"Chilton, WI","Metro Southwest PCS, Llp",Calumet,Cell Number,10/4/05
(920) 341-,"Lowell, WI",Level 3 Communications,Dodge,Landline,6/28/01
(920) 342-,"Watertown, WI",Cellco Partnership DBA Verizon Wireless,Dodge,Cell Number,6/5/01
(920) 343-,"De Pere, WI",Ameritech Wisconsin,Brown,Landline,10/12/09
(920) 344-,"Beaver Dam, WI",Cellco Partnership DBA Verizon Wireless,Dodge,Cell Number,6/5/01
(920) 345-,"Waupun, WI",Teleport Communications America,Dodge,Landline,5/10/99
(920) 346-,"Brandon, WI",Centurytel Fairwater-brandon-alto DBA Centurylink,Fond Du Lac,Landline,7/6/97
(920) 347-,"De Pere, WI",Tds Metrocom Inc.,Brown,Landline,6/13/00
(920) 348-,"Cambria, WI",Centurytel Southern Wisconsin LLC DBA Centurylink,Columbia,Landline,7/6/97
(920) 349-,"Hustisford, WI",Frontier North Inc.,Dodge,Landline,7/6/97
(920) 350-,"Columbus, WI",Charter Fiberlink,Columbia,Landline,1/27/05
(920) 351-,"De Pere, WI",Mcleodusa Telecommunications Services- Wi,Brown,Landline,3/3/01
(920) 352-,"Van Dyne, WI",Sbc Internet Services,Fond Du Lac,Landline,2/21/11
(920) 354-,"Berlin, WI",Level 3 Communications,Green Lake,Landline,4/16/04
(920) 355-,"Okauchee, WI",Frontier North Inc.,Waukesha,Landline,6/18/01
(920) 356-,"Beaver Dam, WI",Ameritech Wisconsin,Dodge,Landline,1/25/98
(920) 358-,"Appleton, WI",Sbc Internet Services,Outagamie,Landline,3/4/08
(920) 359-,"New London, WI",Wi Rsa #7 Limited Partnership DBA Element Mobile,Waupaca,Cell Number,5/10/99
(920) 360-,"Green Bay, WI",United States Cellular Corp. - Wisconsin,Brown,Cell Number,7/6/97
(920) 361-,"Berlin, WI",Centurytel Midwest-kendall LLC DBA Centurylink,Green Lake,Landline,7/6/97
(920) 362-,"Green Bay, WI",United States Cellular Corp. - Wisconsin,Brown,Cell Number,5/18/98
(920) 363-,"Baileys Hbr, WI",Charter Fiberlink,Door,Landline,6/18/01
(920) 364-,"Appleton, WI",Time Warner Cable Information Svcs (wisconsin) Wi,Outagamie,Landline,6/30/01
(920) 365-,"Algoma, WI",Ameritech Wisconsin,Kewaunee,Landline,6/18/01
(920) 366-,"Green Bay, WI",United States Cellular Corp. - Wisconsin,Brown,Cell Number,7/6/97
(920) 367-,"Denmark, WI",Level 3 Communications,Brown,Landline,10/31/01
(920) 368-,"Neosho, WI",Frontier North Inc.,Dodge,Landline,6/18/01
(920) 369-,"Green Lake, WI",Wi Rsa #7 Limited Partnership DBA Element Mobile,Green Lake,Cell Number,7/22/99
(920) 370-,"Green Bay, WI",United States Cellular Corp. - Wisconsin,Brown,Cell Number,7/6/97
(920) 371-,"Green Bay, WI",Sprint Spectrum L.p.,Brown,Cell Number,3/3/01
(920) 372-,"Kaukauna, WI",Global Crossing Telemanagement-wi,Outagamie,Landline,10/13/99
(920) 373-,"Green Bay, WI",New Cell DBA Cellcom,Brown,Cell Number,7/6/97
(920) 374-,"Manitowoc, WI",Sprint Spectrum L.p.,Manitowoc,Cell Number,3/3/01
(920) 375-,"Fond Du Lac, WI",Sprint Spectrum L.p.,Fond Du Lac,Cell Number,2/27/99
(920) 376-,"Oshkosh, WI",Sprint Spectrum L.p.,Winnebago,Cell Number,2/27/99
(920) 377-,"Sheboygan, WI",Sprint Spectrum L.p.,Sheboygan,Cell Number,3/3/01
(920) 378-,"Appleton, WI",Sprint Spectrum L.p.,Outagamie,Cell Number,3/3/01
(920) 379-,"Oshkosh, WI",Cellco Partnership DBA Verizon Wireless,Winnebago,Cell Number,5/10/99
(920) 380-,"Appleton, WI",Ameritech Wisconsin,Outagamie,Landline,7/6/97
(920) 381-,"Oshkosh, WI",Usa Mobility Wireless,Winnebago,Cell Number,3/3/01
(920) 382-,"Beaver Dam, WI",United States Cellular Corp. - Wisconsin,Dodge,Cell Number,1/9/02
(920) 383-,"Neenah, WI",Net Lec,Winnebago,Landline,3/17/04
(920) 384-,"Sheboygan, WI",Usa Mobility Wireless,Sheboygan,Cell Number,6/30/01
(920) 385-,"Oshkosh, WI",Time Warner Cable Information Svcs (wisconsin) Wi,Winnebago,Landline,8/29/02
(920) 386-,"Juneau, WI",Ameritech Wisconsin,Dodge,Landline,7/6/97
(920) 387-,"Mayville, WI",Ameritech Wisconsin,Dodge,Landline,7/6/97
(920) 388-,"Kewaunee, WI",Ameritech Wisconsin,Kewaunee,Landline,7/6/97
(920) 389-,"New London, WI",Wi Rsa #7 Limited Partnership DBA Element Mobile,Waupaca,Cell Number,5/10/99
(920) 390-,"Watertown, WI",New Cingular Wireless PCS - IL,Dodge,Cell Number,11/20/98
(920) 391-,"Green Bay, WI",Ameritech Wisconsin,Brown,Landline,7/6/97
(920) 392-,"Beaver Dam, WI",Sprint Spectrum L.p.,Dodge,Landline,6/18/01
(920) 393-,"Green Bay, WI",Time Warner Cable Information Svcs (wisconsin) Wi,Brown,Landline,11/30/10
(920) 394-,"Dalton, WI",Centurytel Central Wisconsin LLC DBA Centurylink,Green Lake,Landline,7/6/97
(920) 395-,"Sheboygan, WI",Ameritech Wisconsin,Sheboygan,Landline,6/18/01
(920) 397-,"Fort Atkinson, WI",New Cingular Wireless PCS - IL,Jefferson,Cell Number,10/2/01
(920) 398-,"Markesan, WI",Centurytel Central Wisconsin LLC DBA Centurylink,Green Lake,Landline,7/6/97
(920) 399-,"Oconto Falls, WI",Pltc,Oconto,Landline,2/13/13
(920) 400-,"Plymouth, WI",Cellco Partnership DBA Verizon Wireless,Sheboygan,Cell Number,6/19/08
(920) 402-,"Weyauwega, WI",Wi Rsa #7 Limited Partnership DBA Element Mobile,Waupaca,Cell Number,8/20/00
(920) 403-,"De Pere, WI",Ameritech Wisconsin,Brown,Landline,7/6/97
(920) 405-,"Green Bay, WI",Ameritech Wisconsin,Brown,Landline,7/6/97
(920) 406-,"Green Bay, WI",Ameritech Wisconsin,Brown,Landline,7/6/97
(920) 407-,"Weyauwega, WI",Wi Rsa #7 Limited Partnership DBA Element Mobile,Waupaca,Cell Number,8/20/00
(920) 408-,"Weyauwega, WI",Wi Rsa #7 Limited Partnership DBA Element Mobile,Waupaca,Cell Number,11/9/10
(920) 410-,"Oshkosh, WI",United States Cellular Corp. - Wisconsin,Winnebago,Cell Number,5/10/99
(920) 412-,"Green Bay, WI",United States Cellular Corp. - Wisconsin,Brown,Cell Number,5/10/99
(920) 415-,"Little Chute, WI",Bandwidth.com Clec,Outagamie,Landline,11/4/10
(920) 417-,"Mayville, WI",Jsm Tele-page Inc.,Dodge,Cell Number,7/22/99
(920) 418-,"Chilton, WI",United States Cellular Corp. - Wisconsin,Calumet,Cell Number,5/10/99
(920) 419-,"Appleton, WI",New Cell DBA Cellcom,Outagamie,Cell Number,7/6/97
(920) 420-,"Oshkosh, WI",United States Cellular Corp. - Wisconsin,Winnebago,Cell Number,5/18/98
(920) 421-,"Baileys Harbor, WI",New Cell DBA Cellcom,Door,Cell Number,8/5/02
(920) 422-,"Appleton, WI","Metro Southwest PCS, Llp",Outagamie,Cell Number,4/30/02
(920) 423-,"Little Chute, WI",Global Crossing Telemanagement-wi,Outagamie,Landline,10/13/99
(920) 424-,"Oshkosh, WI",Ameritech Wisconsin,Winnebago,Landline,7/6/97
(920) 425-,"De Pere, WI",Net Lec,Brown,Landline,7/23/02
(920) 426-,"Oshkosh, WI",Ameritech Wisconsin,Winnebago,Landline,7/6/97
(920) 427-,"Appleton, WI",United States Cellular Corp. - Wisconsin,Outagamie,Cell Number,5/18/98
(920) 428-,"Appleton, WI",United States Cellular Corp. - Wisconsin,Outagamie,Cell Number,7/6/97
(920) 429-,"Green Bay, WI",Ameritech Wisconsin,Brown,Landline,7/6/97
(920) 430-,"Green Bay, WI",Ameritech Wisconsin,Brown,Landline,7/6/97
(920) 431-,"Green Bay, WI",Ameritech Wisconsin,Brown,Landline,7/6/97
(920) 432-,"Green Bay, WI",Ameritech Wisconsin,Brown,Landline,7/6/97
(920) 433-,"Green Bay, WI",Ameritech Wisconsin,Brown,Landline,7/6/97
(920) 434-,"Green Bay, WI",Ameritech Wisconsin,Brown,Landline,7/6/97
(920) 435-,"Green Bay, WI",Ameritech Wisconsin,Brown,Landline,7/6/97
(920) 436-,"Green Bay, WI",Ameritech Wisconsin,Brown,Landline,7/6/97
(920) 437-,"Green Bay, WI",Ameritech Wisconsin,Brown,Landline,7/6/97
(920) 438-,"Green Bay, WI",Ameritech Wisconsin,Brown,Landline,5/18/98
(920) 439-,"Chilton, WI",Stockbridge & Sherwood Telephone Co.,Calumet,Landline,7/6/97
(920) 440-,"Green Bay, WI",Usa Mobility Wireless,Brown,Cell Number,7/6/97
(920) 443-,"Reedsville, WI",Level 3 Communications,Manitowoc,Landline,8/21/02
(920) 445-,"Green Bay, WI",Ameritech Wisconsin,Brown,Landline,2/27/99
(920) 446-,"Fremont, WI",Centurytel Mw-wi-cencom DBA Centurylink - Cencom,Waupaca,Landline,7/6/97
(920) 447-,"Random Lake, WI",Level 3 Communications,Sheboygan,Landline,8/21/02
(920) 448-,"Green Bay, WI",Ameritech Wisconsin,Brown,Landline,7/6/97
(920) 449-,"Plymouth, WI",Level 3 Communications,Sheboygan,Landline,8/21/02
(920) 450-,"Appleton, WI",United States Cellular Corp. - Wisconsin,Outagamie,Cell Number,7/6/97
(920) 451-,"Sheboygan, WI",Ameritech Wisconsin,Sheboygan,Landline,7/6/97
(920) 452-,"Sheboygan, WI",Ameritech Wisconsin,Sheboygan,Landline,7/6/97
(920) 453-,"Sheboygan, WI",Ameritech Wisconsin,Sheboygan,Landline,10/13/99
(920) 455-,"Green Bay, WI",Ameritech Wisconsin,Brown,Landline,7/6/97
(920) 456-,"Oshkosh, WI",Ameritech Wisconsin,Winnebago,Cell Number,9/23/02
(920) 457-,"Sheboygan, WI",Ameritech Wisconsin,Sheboygan,Landline,7/6/97
(920) 458-,"Sheboygan, WI",Ameritech Wisconsin,Sheboygan,Landline,7/6/97
(920) 459-,"Sheboygan, WI",Ameritech Wisconsin,Sheboygan,Landline,7/6/97
(920) 460-,"Appleton, WI",United States Cellular Corp. - Wisconsin,Outagamie,Cell Number,7/6/97
(920) 461-,"Green Bay, WI",Cellco Partnership DBA Verizon Wireless,Brown,Cell Number,12/26/12
(920) 462-,"Kaukauna, WI",Us Xchange Of Wisconsin LLC DBA Choice One Comm Wi,Outagamie,Landline,3/3/01
(920) 463-,"Randolph, WI",Cellco Partnership DBA Verizon Wireless,Dodge,Cell Number,3/20/02
(920) 464-,"Chilton, WI",Cellco Partnership DBA Verizon Wireless,Calumet,Cell Number,3/20/02
(920) 465-,"Green Bay, WI",Ameritech Wisconsin,Brown,Landline,7/6/97
(920) 466-,"Fond Du Lac, WI",American Messaging (am),Fond Du Lac,Cell Number,9/12/02
(920) 467-,"Sheboygan Falls, WI",Ameritech Wisconsin,Sheboygan,Landline,7/6/97
(920) 468-,"Green Bay, WI",Ameritech Wisconsin,Brown,Landline,7/6/97
(920) 469-,"Green Bay, WI",Ameritech Wisconsin,Brown,Landline,7/6/97
(920) 470-,"Appleton, WI",United States Cellular Corp. - Wisconsin,Outagamie,Cell Number,7/6/97
(920) 471-,"Green Bay, WI",Level 3 Communications,Brown,Landline,5/13/02
(920) 472-,"New London, WI",Level 3 Communications,Waupaca,Landline,5/13/02
(920) 473-,"Sturgeon Bay, WI",Level 3 Communications,Door,Landline,5/13/02
(920) 474-,"Okauchee, WI",Frontier North Inc.,Waukesha,Landline,7/6/97
(920) 475-,"Appleton, WI",New Cingular Wireless PCS - IL,Outagamie,Cell Number,1/9/03
(920) 476-,"Sheboygan, WI",Tw Telecom Of Wisconsin L.p.,Sheboygan,Landline,5/10/99
(920) 477-,"Eden, WI",Frontier North Inc.,Fond Du Lac,Landline,7/6/97
(920) 478-,"Waterloo, WI",Frontier North Inc.,Jefferson,Landline,7/6/97
(920) 479-,"Oshkosh, WI",Cellco Partnership DBA Verizon Wireless,Winnebago,Cell Number,5/10/99
(920) 481-,"Princeton, WI",Charter Fiberlink,Green Lake,Landline,10/5/06
(920) 482-,"Manitowoc, WI",Us Xchange Of Wisconsin LLC DBA Choice One Comm Wi,Manitowoc,Landline,6/30/01
(920) 483-,"Chilton, WI",Cellco Partnership DBA Verizon Wireless,Calumet,Cell Number,10/10/02
(920) 484-,"Fall River, WI",Centurytel Southern Wisconsin LLC DBA Centurylink,Columbia,Landline,7/6/97
(920) 485-,"Horicon, WI",Ameritech Wisconsin,Dodge,Landline,7/6/97
(920) 486-,"Neenah, WI",Level 3 Communications,Winnebago,Landline,2/5/03
(920) 487-,"Algoma, WI",Ameritech Wisconsin,Kewaunee,Landline,7/6/97
(920) 488-,"Theresa, WI",Frontier North Inc.,Dodge,Landline,7/6/97
(920) 489-,"Green Bay, WI",365 Wireless,Brown,Cell Number,3/8/13
(920) 490-,"Green Bay, WI",Ameritech Wisconsin,Brown,Landline,7/6/97
(920) 491-,"Green Bay, WI",Ameritech Wisconsin,Brown,Landline,5/18/98
(920) 492-,"Green Bay, WI",Ameritech Wisconsin,Brown,Landline,7/6/97
(920) 493-,"Sturgeon Bay, WI",New Cell DBA Cellcom,Door,Cell Number,7/6/97
(920) 494-,"Green Bay, WI",Ameritech Wisconsin,Brown,Landline,7/6/97
(920) 495-,"Sturgeon Bay, WI",New Cell DBA Cellcom,Door,Cell Number,5/18/98
(920) 496-,"Green Bay, WI",Ameritech Wisconsin,Brown,Landline,7/6/97
(920) 497-,"Green Bay, WI",Ameritech Wisconsin,Brown,Landline,7/6/97
(920) 498-,"Green Bay, WI",Ameritech Wisconsin,Brown,Landline,7/6/97
(920) 499-,"Green Bay, WI",Ameritech Wisconsin,Brown,Landline,7/6/97
(920) 503-,"Pulaski, WI",Time Warner Cable Information Svcs (wisconsin) Wi,Shawano,Landline,5/11/09
(920) 504-,"Seymour, WI",Time Warner Cable Information Svcs (wisconsin) Wi,Outagamie,Landline,9/21/05
(920) 505-,"Weyauwega, WI",Cellco Partnership DBA Verizon Wireless,Waupaca,Landline,9/27/06
(920) 507-,"Sherwood, WI",Time Warner Cable Information Svcs (wisconsin) Wi,Calumet,Landline,8/22/06
(920) 508-,"Weyauwega, WI","Metro Southwest PCS, Llp",Waupaca,Cell Number,10/5/05
(920) 509-,"Oshkosh, WI",Cellco Partnership DBA Verizon Wireless,Winnebago,Cell Number,5/10/99
(920) 513-,"Berlin, WI",Jsm Tele-page Inc.,Green Lake,Cell Number,7/22/99
(920) 516-,"Oconto, WI",Sprint Spectrum L.p.,Oconto,Cell Number,7/20/06
(920) 517-,"Fond Du Lac, WI",Cellco Partnership DBA Verizon Wireless,Fond Du Lac,Cell Number,10/11/97
(920) 519-,"Black Creek, WI",Charter Fiberlink,Outagamie,Landline,3/30/07
(920) 520-,"Fox Lake, WI",Charter Fiberlink,Dodge,Landline,4/26/07
(920) 521-,"Neenah, WI",Global Crossing Telemanagement-wi,Winnebago,Landline,10/13/99
(920) 522-,"Chilton, WI",Level 3 Communications,Calumet,Landline,8/21/02
(920) 523-,"Cascade, WI",Level 3 Communications,Sheboygan,Landline,8/21/02
(920) 524-,"Brillion, WI",Level 3 Communications,Calumet,Landline,8/21/02
