Prefix,Primary City,Company,County,Usage,Introduced
(701) 251-,"Jamestown, ND",Qwest Corporation,Stutsman,Landline,2/4/94
(701) 252-,"Jamestown, ND",Qwest Corporation,Stutsman,Landline,2/4/94
(701) 253-,"Jamestown, ND",Qwest Corporation,Stutsman,Landline,2/4/94
(701) 254-,"Linton, ND",Bek Communications Cooperative,Emmons,Landline,2/4/94
(701) 255-,"Bismarck, ND",Qwest Corporation,Burleigh,Landline,2/4/94
(701) 256-,"Langdon, ND",United Telephone Mutual Aid Corp.,Cavalier,Landline,2/4/94
(701) 257-,"Hoople, ND",Polar Communications Mutual Aid Corp.,Walsh,Landline,2/4/94
(701) 258-,"Bismarck, ND",Qwest Corporation,Burleigh,Landline,2/4/94
(701) 259-,"Petersburg, ND",Polar Communications Mutual Aid Corp.,Nelson,Landline,2/4/94
(701) 260-,"Dickinson, ND",Cellco Partnership DBA Verizon Wireless,Stark,Cell Number,2/4/94
(701) 261-,"Fargo, ND",Cellco Partnership DBA Verizon Wireless,Cass,Cell Number,7/4/95
(701) 262-,"Tolna, ND",North Dakota Telephone Co.,Nelson,Landline,2/4/94
(701) 263-,"Dunseith, ND",Srt Communications,Rolette,Landline,2/4/94
(701) 264-,"Dickinson, ND",Qwest Corporation,Stark,Landline,2/4/94
(701) 265-,"Cavalier, ND",Polar Communications Mutual Aid Corp.,Pembina,Landline,2/4/94
(701) 266-,"Bisbee, ND",United Telephone Mutual Aid Corp.,Towner,Landline,2/4/94
(701) 267-,"Antler, ND",Srt Communications,Bottineau,Landline,2/4/94
(701) 268-,"Maxbass, ND",Srt Communications,Bottineau,Landline,2/4/94
(701) 269-,"Jamestown, ND",Cellco Partnership DBA Verizon Wireless,Stutsman,Cell Number,2/4/94
(701) 270-,"Petersburg, ND",Cellco Partnership DBA Verizon Wireless,Nelson,Cell Number,9/11/94
(701) 271-,"Fargo, ND",Qwest Corporation,Cass,Landline,2/4/94
(701) 272-,"Newburg, ND",Srt Communications,Bottineau,Landline,2/4/94
(701) 273-,"Woodworth, ND",Bek Communications Cooperative,Stutsman,Landline,2/4/94
(701) 274-,"Mooreton, ND",Red River Rural Tel Assn DBA Red River Comm,Richland,Landline,2/4/94
(701) 275-,"Scranton, ND",Consolidated Telcom,Bowman,Landline,2/4/94
(701) 276-,"Selfridge, ND",Qwest Corporation,Sioux,Landline,1/10/96
(701) 277-,"Fargo, ND",Qwest Corporation,Cass,Landline,2/4/94
(701) 278-,"Rolla, ND",New Cingular Wireless PCS - IL,Rolette,Cell Number,3/18/03
(701) 279-,"Rhame, ND",Consolidated Telcom,Bowman,Landline,2/4/94
(701) 280-,"Fargo, ND",Qwest Corporation,Cass,Landline,2/4/94
(701) 281-,"Fargo, ND",Qwest Corporation,Cass,Landline,2/4/94
(701) 282-,"Fargo, ND",Qwest Corporation,Cass,Landline,2/4/94
(701) 283-,"Hannah, ND",United Telephone Mutual Aid Corp.,Cavalier,Landline,2/4/94
(701) 284-,"Park River, ND",Polar Communications Mutual Aid Corp.,Walsh,Landline,2/4/94
(701) 285-,"Edmunds, ND",Dakota Central Telecommunications Coop.,Stutsman,Landline,2/4/94
(701) 286-,"Wilton, ND",Bek Communications Cooperative,Mclean,Landline,2/4/94
(701) 287-,"Drake, ND",Midcontinent Communications,Mchenry,Landline,1/15/13
(701) 288-,"Ashley, ND",Dickey Rural Telephone Cooperative,Mcintosh,Landline,2/4/94
(701) 289-,"Hillsboro, ND",New Cingular Wireless PCS - IL,Traill,Cell Number,4/10/03
(701) 290-,"Dickinson, ND",New Cingular Wireless PCS - IL,Stark,Cell Number,2/4/94
(701) 292-,"Starkweather, ND",North Dakota Telephone Co.,Ramsey,Landline,2/4/94
(701) 293-,"Fargo, ND",Qwest Corporation,Cass,Landline,2/4/94
(701) 294-,"Warwick, ND",North Dakota Telephone Co.,Benson,Landline,2/4/94
(701) 295-,"Westhope, ND",Srt Communications,Bottineau,Landline,2/4/94
(701) 296-,"Tolna, ND",North Dakota Telephone Co.,Nelson,Landline,2/4/94
(701) 297-,"Fargo, ND",Qwest Corporation,Cass,Landline,10/15/96
(701) 298-,"Fargo, ND",Qwest Corporation,Cass,Landline,2/4/94
(701) 300-,"Dickinson, ND",AT&T Local,Stark,Landline,11/7/02
(701) 301-,"Center, ND",Cellco Partnership DBA Verizon Wireless,Oliver,Cell Number,6/12/01
(701) 302-,"New Rockford, ND",New Cingular Wireless PCS - IL,Eddy,Cell Number,7/16/01
(701) 303-,"Cando, ND",New Cingular Wireless PCS - IL,Towner,Cell Number,7/16/01
(701) 304-,"Lakota, ND",New Cingular Wireless PCS - IL,Nelson,Cell Number,11/13/02
(701) 305-,"Langdon, ND",New Cingular Wireless PCS - IL,Cavalier,Cell Number,11/13/02
(701) 306-,"Fargo, ND",Sprint Spectrum L.p.,Cass,Cell Number,6/30/01
(701) 307-,"Carrington, ND",New Cingular Wireless PCS - IL,Foster,Cell Number,11/13/02
(701) 308-,"Gwinner, ND",New Cingular Wireless PCS - IL,Sargent,Cell Number,11/13/02
(701) 309-,"Cooperstown, ND",New Cingular Wireless PCS - IL,Griggs,Cell Number,11/13/02
(701) 310-,"Bowbells, ND",New Cingular Wireless PCS - IL,Burke,Cell Number,11/13/02
(701) 312-,"Parshall, ND",New Cingular Wireless PCS - IL,Mountrail,Cell Number,11/13/02
(701) 313-,"Stanley, ND",New Cingular Wireless PCS - IL,Mountrail,Cell Number,11/13/02
(701) 314-,"Grand Forks, ND",Sprint Spectrum L.p.,Grand Forks,Cell Number,6/4/01
(701) 315-,"Washburn, ND",New Cingular Wireless PCS - IL,Mclean,Cell Number,11/13/02
(701) 316-,"Steele, ND",New Cingular Wireless PCS - IL,Kidder,Cell Number,11/13/02
(701) 317-,"Emerado, ND",Cellco Partnership DBA Verizon Wireless,Grand Forks,Cell Number,5/5/03
(701) 318-,"Casselton, ND",Cellco Partnership DBA Verizon Wireless,Cass,Cell Number,5/5/03
(701) 319-,"Bismarck, ND",Sprint Spectrum L.p.,Burleigh,Cell Number,6/9/03
(701) 320-,"Jamestown, ND",New Cingular Wireless PCS - IL,Stutsman,Cell Number,2/4/94
(701) 321-,"Strasburg, ND",Cellco Partnership DBA Verizon Wireless,Emmons,Cell Number,7/4/95
(701) 322-,"Aneta, ND",North Dakota Telephone Co.,Nelson,Landline,2/4/94
(701) 323-,"Bismarck, ND",Qwest Corporation,Burleigh,Landline,7/1/96
(701) 324-,"Harvey, ND",North Dakota Telephone Co.,Wells,Landline,2/4/94
(701) 325-,"Strasburg, ND",Cellco Partnership DBA Verizon Wireless,Emmons,Cell Number,1/25/98
(701) 326-,"Aneta, ND",Polar Communications Mutual Aid Corp.,Nelson,Landline,2/4/94
(701) 327-,"Steele, ND",Bek Communications Cooperative,Kidder,Landline,2/4/94
(701) 328-,"Bismarck, ND",Qwest Corporation,Burleigh,Landline,9/11/94
(701) 329-,"Strasburg, ND",Cellco Partnership DBA Verizon Wireless,Emmons,Cell Number,4/1/97
(701) 330-,"Grand Forks, ND",Cellco Partnership DBA Verizon Wireless,Grand Forks,Cell Number,2/5/04
(701) 331-,"Park River, ND",Cellco Partnership DBA Verizon Wireless,Walsh,Cell Number,7/4/95
(701) 332-,"Braddock, ND",Bek Communications Cooperative,Emmons,Landline,2/4/94
(701) 333-,"Bismarck, ND",Qwest Corporation,Burleigh,Landline,9/11/94
(701) 334-,"Kenmare, ND",Cellco Partnership DBA Verizon Wireless,Ward,Cell Number,10/11/97
(701) 335-,"Grand Forks, ND",Qwest Corporation,Grand Forks,Landline,5/10/99
(701) 336-,"Strasburg, ND",Bek Communications Cooperative,Emmons,Landline,2/4/94
(701) 337-,"Emmet, ND",Reservation Telephone Cooperative,Mclean,Landline,2/4/94
(701) 338-,"Velva, ND",Srt Communications,Mchenry,Landline,2/4/94
(701) 339-,"Kenmare, ND",Cellco Partnership DBA Verizon Wireless,Ward,Cell Number,2/4/94
(701) 340-,"Minot, ND",Cellco Partnership DBA Verizon Wireless,Ward,Cell Number,2/11/95
(701) 341-,"Harvey, ND",Cellco Partnership DBA Verizon Wireless,Wells,Cell Number,1/11/97
(701) 342-,"Gardner, ND",Midcontinent Communications,Cass,Landline,9/7/07
(701) 343-,"Larimore, ND",Qwest Corporation,Grand Forks,Landline,2/4/94
(701) 344-,"Ellendale, ND",Dickey Rural Telephone Cooperative,Dickey,Landline,1/25/98
(701) 345-,"Petersburg, ND",Polar Communications Mutual Aid Corp.,Nelson,Landline,2/4/94
(701) 346-,"Casselton, ND",Midcontinent Communications,Cass,Landline,9/14/07
(701) 347-,"Casselton, ND",Qwest Corporation,Cass,Landline,2/4/94
(701) 348-,"Glen Ullin, ND",West River Telecommunications Cooperative,Morton,Landline,2/4/94
(701) 349-,"Ellendale, ND",Dickey Rural Telephone Cooperative,Dickey,Landline,2/4/94
(701) 350-,"Devils Lake, ND",New Cingular Wireless PCS - IL,Ramsey,Cell Number,1/23/04
(701) 351-,"Saint Michael, ND",New Cingular Wireless PCS - IL,Benson,Cell Number,4/1/97
(701) 352-,"Grafton, ND",Qwest Corporation,Walsh,Landline,2/4/94
(701) 353-,"Fargo, ND",Broadvox-clec,Cass,Landline,12/12/11
(701) 354-,"Bismarck, ND",Teleport Communications America - Nd - LLC,Burleigh,Landline,4/18/12
(701) 355-,"Bismarck, ND",Qwest Corporation,Burleigh,Landline,5/10/99
(701) 356-,"Fargo, ND",Ideaone Teleocm,Cass,Landline,7/22/99
(701) 357-,"Forbes, ND",Dickey Rural Telephone Cooperative,Dickey,Landline,2/4/94
(701) 358-,"Minto, ND",Midcontinent Communications,Walsh,Landline,1/19/07
(701) 359-,"Kramer, ND",Turtle Mountain Communications,Bottineau,Landline,2/4/94
(701) 360-,"Grafton, ND",New Cingular Wireless PCS - IL,Walsh,Cell Number,2/4/94
(701) 361-,"Fargo, ND",Cellco Partnership DBA Verizon Wireless,Cass,Cell Number,10/11/97
(701) 362-,"Glenburn, ND",Srt Communications,Renville,Landline,2/4/94
(701) 363-,"Mcclusky, ND",West River Telecommunications Cooperative,Sheridan,Landline,2/4/94
(701) 364-,"Fargo, ND",Ideaone Teleocm,Cass,Landline,7/22/99
(701) 365-,"Fargo, ND",Integra Telecom Of North Dakota,Cass,Landline,2/27/99
(701) 366-,"Willow City, ND",Turtle Mountain Communications,Bottineau,Landline,2/4/94
(701) 367-,"Fargo, ND",Cellco Partnership DBA Verizon Wireless,Cass,Cell Number,10/11/97
(701) 368-,"Jamestown, ND",Cellco Partnership DBA Verizon Wireless,Stutsman,Cell Number,7/6/97
(701) 369-,"Christine, ND",Level 3 Communications,Richland,Landline,10/27/04
(701) 370-,"Langdon, ND",Cellco Partnership DBA Verizon Wireless,Cavalier,Cell Number,4/15/96
(701) 371-,"Fargo, ND",Cellco Partnership DBA Verizon Wireless,Cass,Cell Number,7/6/97
(701) 372-,"Colfax, ND",Red River Rural Tel Assn DBA Red River Comm,Richland,Landline,2/4/94
(701) 373-,"Fargo, ND",Integra Telecom Of North Dakota,Cass,Landline,6/13/00
(701) 374-,"Ashley, ND",Dickey Rural Telephone Cooperative,Mcintosh,Landline,2/4/94
(701) 375-,"Fullerton, ND",Dickey Rural Telephone Cooperative,Dickey,Landline,2/4/94
(701) 376-,"Hettinger, ND",West River Cooperative Telephone Company,Adams,Landline,1/10/96
(701) 377-,"Kenmare, ND",Northwest Communications Cooperative,Ward,Landline,2/4/94
(701) 378-,"Lehr, ND",Bek Communications Cooperative,Mcintosh,Landline,2/4/94
(701) 379-,"Grafton, ND",Midcontinent Communications,Walsh,Landline,5/14/07
(701) 380-,"Mayville, ND",Zayo Group LLC,Traill,Landline,9/7/11
(701) 381-,"Devils Lake, ND",Cellco Partnership DBA Verizon Wireless,Ramsey,Cell Number,7/6/97
(701) 382-,"Langdon, ND",Cellco Partnership DBA Verizon Wireless,Cavalier,Cell Number,10/11/97
(701) 383-,"Hillsboro, ND",Midcontinent Communications,Traill,Landline,1/19/07
(701) 384-,"Fordville, ND",Polar Communications Mutual Aid Corp.,Walsh,Landline,2/4/94
(701) 385-,"Kenmare, ND",Reservation Telephone Cooperative,Ward,Landline,2/4/94
(701) 386-,"Tolley, ND",Srt Communications,Renville,Landline,2/4/94
(701) 387-,"Sterling, ND",Bek Communications Cooperative,Burleigh,Landline,2/4/94
(701) 388-,"Fargo, ND",Cellco Partnership DBA Verizon Wireless,Cass,Cell Number,6/19/03
(701) 389-,"Bottineau, ND",Cellco Partnership DBA Verizon Wireless,Bottineau,Cell Number,7/1/96
(701) 390-,"Bismarck, ND",New Cingular Wireless PCS - IL,Burleigh,Cell Number,1/10/96
(701) 391-,"Bismarck, ND",New Cingular Wireless PCS - IL,Burleigh,Cell Number,4/1/97
(701) 392-,"Steele, ND",Bek Communications Cooperative,Kidder,Landline,2/4/94
(701) 393-,"Rocklake, ND",North Dakota Telephone Co.,Towner,Landline,2/4/94
(701) 394-,"Jamestown, ND",Sprint Spectrum L.p.,Stutsman,Cell Number,5/10/04
(701) 395-,"Webster, ND",North Dakota Telephone Co.,Ramsey,Landline,2/4/94
(701) 396-,"Goodrich, ND",Dickey Rural Telephone Cooperative,Sheridan,Landline,2/4/94
(701) 397-,"Niagara, ND",Polar Communications Mutual Aid Corp.,Grand Forks,Landline,2/4/94
(701) 398-,"Devils Lake, ND",North Dakota Telephone Co.,Ramsey,Landline,2/4/94
(701) 399-,"Harvey, ND",Cellco Partnership DBA Verizon Wireless,Wells,Cell Number,10/11/97
(701) 400-,"Bismarck, ND",New Cingular Wireless PCS - IL,Burleigh,Cell Number,7/22/99
(701) 402-,"Grand Forks, ND",Mcleodusa Telecommunications Services- Nd,Grand Forks,Landline,2/27/01
(701) 403-,"Wahpeton, ND",Sprint Spectrum L.p.,Richland,Cell Number,11/13/02
(701) 404-,"Fargo, ND",Onvoy,Cass,Landline,1/3/14
(701) 408-,"Oakes, ND",New Cingular Wireless PCS - IL,Dickey,Cell Number,11/11/10
(701) 412-,"Fargo, ND",AT&T Local,Cass,Landline,10/31/00
(701) 413-,"South Heart, ND",Midcontinent Communications,Stark,Landline,9/13/13
(701) 414-,"Mayville, ND",Midcontinent Communications,Traill,Landline,3/12/07
(701) 415-,"New Town, ND",Cellco Partnership DBA Verizon Wireless,Mountrail,Cell Number,9/24/13
(701) 417-,"Fargo, ND",Qwest Corporation,Cass,Landline,3/22/11
(701) 418-,"Minot, ND",Srt Communications,Ward,Landline,6/4/13
(701) 419-,"Jamestown, ND",AT&T Local,Stutsman,Landline,8/20/00
(701) 420-,"Minot, ND",Srt Communications,Ward,Landline,10/15/96
(701) 421-,"New Town, ND",Cellco Partnership DBA Verizon Wireless,Mountrail,Cell Number,5/10/99
(701) 422-,"Selfridge, ND",West River Telecommunications Cooperative,Sioux,Landline,2/4/94
(701) 423-,"Zeeland, ND",Bek Communications Cooperative,Mcintosh,Landline,2/4/94
(701) 424-,"Streeter, ND",Dakota Central Telecom,Stutsman,Landline,2/4/94
(701) 425-,"Bismarck, ND",Zayo Group LLC,Burleigh,Landline,3/20/06
(701) 426-,"Bismarck, ND",Cellco Partnership DBA Verizon Wireless,Burleigh,Cell Number,4/15/96
(701) 427-,"Milnor, ND",Dickey Rural Telephone Cooperative,Sargent,Landline,2/4/94
(701) 428-,"Kindred, ND",Qwest Corporation,Cass,Landline,2/4/94
(701) 429-,"Fargo, ND",AT&T Local,Cass,Landline,6/13/00
(701) 430-,"Hillsboro, ND",Cellco Partnership DBA Verizon Wireless,Traill,Cell Number,2/4/94
(701) 431-,"Larimore, ND",Midcontinent Communications,Grand Forks,Landline,1/23/08
(701) 432-,"Verona, ND",Dickey Rural Telephone Cooperative,Lamoure,Landline,2/4/94
(701) 433-,"Fargo, ND",Qwest Corporation,Cass,Landline,10/31/00
(701) 434-,"Leonard, ND",Midcontinent Communications,Cass,Landline,9/14/07
(701) 435-,"Courtenay, ND",Dakota Central Telecom,Stutsman,Landline,2/4/94
(701) 436-,"Hillsboro, ND",Qwest Corporation,Traill,Landline,2/4/94
(701) 437-,"Enderlin, ND",Moore & Liberty Telephone Co.,Ransom,Landline,2/4/94
(701) 438-,"Maddock, ND",North Dakota Telephone Co.,Benson,Landline,2/4/94
(701) 439-,"Wyndmere, ND",Red River Rural Tel Assn DBA Red River Comm,Richland,Landline,2/4/94
(701) 440-,"Bowman, ND",Cellco Partnership DBA Verizon Wireless,Bowman,Cell Number,7/1/96
(701) 441-,"Minot, ND",New Cingular Wireless PCS - IL,Ward,Cell Number,5/5/06
(701) 442-,"Underwood, ND",West River Telecommunications Cooperative,Mclean,Landline,2/4/94
(701) 443-,"Havana, ND",Venture Communications Cooperative,Sargent,Landline,1/10/96
(701) 444-,"Watford Cy, ND",Reservation Telephone Cooperative,Mckenzie,Landline,6/13/00
(701) 445-,"St Anthony, ND",West River Telecommunications Cooperative,Morton,Landline,2/4/94
(701) 446-,"Fargo, ND",Qwest Corporation,Cass,Landline,8/20/00
(701) 447-,"Turtle Lake, ND",West River Telecommunications Cooperative,Mclean,Landline,2/4/94
(701) 448-,"Turtle Lake, ND",West River Telecommunications Cooperative,Mclean,Landline,2/4/94
(701) 449-,"Bowman, ND",Cellco Partnership DBA Verizon Wireless,Bowman,Cell Number,10/11/97
(701) 450-,"Underwood, ND",North Dakota Network Co DBA Srt Wireless,Mclean,Cell Number,2/21/07
(701) 451-,"Fargo, ND",Qwest Corporation,Cass,Landline,11/20/98
(701) 452-,"Wishek, ND",Bek Communications Cooperative,Mcintosh,Landline,2/4/94
(701) 453-,"Berthold, ND",Srt Communications,Ward,Landline,2/4/94
(701) 454-,"Drayton, ND",Polar Communications Mutual Aid Corp.,Pembina,Landline,2/4/94
(701) 455-,"Linton, ND",Standing Rock Telecommunications,Emmons,Landline,1/21/09
(701) 456-,"Dickinson, ND",Consolidated Communications Networks,Stark,Landline,1/14/00
(701) 457-,"Caledonia, ND",Halstad Telephone Co.,Traill,Landline,1/10/96
(701) 458-,"Bowman, ND",Midcontinent Communications,Bowman,Landline,2/4/08
(701) 459-,"Sherwood, ND",Srt Communications,Renville,Landline,2/4/94
(701) 460-,"Washburn, ND",Cellco Partnership DBA Verizon Wireless,Mclean,Cell Number,7/6/97
(701) 461-,"Fargo, ND",Qwest Corporation,Cass,Landline,1/10/96
(701) 462-,"Washburn, ND",West River Telecommunications Cooperative,Mclean,Landline,2/4/94
(701) 463-,"Garrison, ND",Reservation Telephone Cooperative,Mclean,Landline,2/4/94
(701) 464-,"Powers Lake, ND",Northwest Communications Cooperative,Burke,Landline,2/4/94
(701) 465-,"Drake, ND",North Dakota Telephone Co.,Mchenry,Landline,2/4/94
(701) 466-,"Leeds, ND",North Dakota Telephone Co.,Benson,Landline,2/4/94
(701) 467-,"Tolley, ND",Reservation Telephone Cooperative,Renville,Landline,2/4/94
(701) 468-,"Berthold, ND",Srt Communications,Ward,Landline,2/4/94
(701) 469-,"Christine, ND",Wolverton Telephone Co.,Richland,Landline,2/4/94
(701) 471-,"Bismarck, ND",Cellco Partnership DBA Verizon Wireless,Burleigh,Cell Number,7/22/99
(701) 472-,"Dunseith, ND",North Dakota Network Co DBA Srt Wireless,Rolette,Cell Number,9/25/09
(701) 473-,"Minnewaukan, ND",North Dakota Telephone Co.,Benson,Landline,2/4/94
(701) 474-,"Fairmount, ND",Red River Rural Tel Assn DBA Red River Comm,Richland,Landline,2/4/94
(701) 475-,"Steele, ND",Bek Communications Cooperative,Kidder,Landline,2/4/94
(701) 476-,"Fargo, ND",Qwest Corporation,Cass,Landline,5/18/98
(701) 477-,"Rolla, ND",Turtle Mountain Communications,Rolette,Landline,2/4/94
(701) 478-,"Fargo, ND","Val-ed Joint Venture, Llp DBA 702 Communication Nd",Cass,Landline,1/14/00
(701) 480-,"Bottineau, ND",Cellco Partnership DBA Verizon Wireless,Bottineau,Cell Number,7/22/99
(701) 481-,"Cartwright, ND",Qwest Corporation,Mckenzie,Landline,1/10/96
(701) 482-,"Berthold, ND",Srt Communications,Ward,Landline,2/4/94
(701) 483-,"Dickinson, ND",Consolidated Communications Networks,Stark,Landline,10/11/97
(701) 484-,"Gardner, ND",Qwest Corporation,Cass,Landline,2/4/94
(701) 485-,"Gackle, ND",Dakota Central Telecom,Logan,Landline,2/4/94
(701) 486-,"Medina, ND",Dakota Central Telecommunications Coop.,Stutsman,Landline,2/4/94
(701) 487-,"Garrison, ND",West River Telecommunications Cooperative,Mclean,Landline,2/4/94
(701) 488-,"Galesburg, ND",Polar Communications Mutual Aid Corp.,Traill,Landline,2/4/94
(701) 489-,"Ypsilanti, ND",Dakota Central Telecommunications Coop.,Stutsman,Landline,2/4/94
(701) 490-,"Valley City, ND",New Cingular Wireless PCS - IL,Barnes,Cell Number,7/1/96
(701) 491-,"Fargo, ND",Aerial Communications,Cass,Cell Number,1/14/00
(701) 492-,"Fargo, ND",Qwest Corporation,Cass,Landline,1/25/98
(701) 493-,"Edgeley, ND",Dickey Rural Telephone Cooperative,Lamoure,Landline,2/4/94
(701) 494-,"Hazen, ND",Cellco Partnership DBA Verizon Wireless,Mercer,Cell Number,8/17/04
(701) 495-,"Dickinson, ND",Cellco Partnership DBA Verizon Wireless,Stark,Cell Number,8/17/04
(701) 496-,"Osnabrock, ND",United Telephone Mutual Aid Corp.,Cavalier,Landline,2/4/94
(701) 497-,"Plaza, ND",Reservation Telephone Cooperative,Mountrail,Landline,2/4/94
(701) 499-,"Fargo, ND",Ideaone Teleocm,Cass,Landline,3/5/02
(701) 500-,"Minot, ND",New Cingular Wireless PCS - IL,Ward,Cell Number,10/27/10
(701) 502-,"Ross, ND",North Dakota Network Co DBA Srt Wireless,Mountrail,Cell Number,9/25/09
(701) 507-,"Stanley, ND",North Dakota Network Co DBA Srt Wireless,Mountrail,Cell Number,2/26/08
(701) 509-,"Minot, ND",Cellco Partnership DBA Verizon Wireless,Ward,Cell Number,6/25/08
(701) 516-,"Bismarck, ND",AT&T Local,Burleigh,Landline,10/31/00
(701) 520-,"Hoople, ND",Cellco Partnership DBA Verizon Wireless,Walsh,Cell Number,2/4/94
(701) 521-,"Cavalier, ND",New Cingular Wireless PCS - IL,Pembina,Cell Number,8/20/00
(701) 522-,"Carson, ND",Qwest Corporation,Grant,Landline,1/10/96
(701) 523-,"Bowman, ND",Consolidated Telcom,Bowman,Landline,2/4/94
(701) 524-,"Finley, ND",Griggs County Telephone Co.,Steele,Landline,2/4/94
(701) 525-,"Karlsruhe, ND",Srt Communications,Mchenry,Landline,2/4/94
(701) 526-,"Fargo, ND",Mcleodusa Telecommunications Services- Nd,Cass,Landline,1/24/02
(701) 527-,"Bismarck, ND",New Cingular Wireless PCS - IL,Burleigh,Cell Number,4/25/01
(701) 528-,"Zahl, ND",Northwest Communications Cooperative,Williams,Landline,2/4/94
(701) 529-,"Ryder, ND",Reservation Telephone Cooperative,Ward,Landline,2/4/94
(701) 530-,"Bismarck, ND",Qwest Corporation,Burleigh,Landline,1/25/98
(701) 531-,"Turtle Lake, ND",North Dakota Network Co DBA Srt Wireless,Mclean,Cell Number,11/15/07
(701) 532-,"Fargo, ND",Midcontinent Communications,Cass,Landline,6/20/07
(701) 533-,"Scranton, ND",Midcontinent Communications,Bowman,Landline,2/4/08
(701) 534-,"Bottineau, ND",Midcontinent Communications,Bottineau,Landline,5/19/08
