Prefix,Primary City,Company,County,Usage,Introduced
(202) 373-,"Washington, DC","Verizon Washington, Dc Inc.",District Of Columbia,Landline,2/4/1994
(202) 374-,"Washington, DC",New Cingular Wireless PCS,District Of Columbia,Cell Number,2/4/1994
(202) 375-,"Washington, DC",Tw Telecom Of Dc LLC,District Of Columbia,Landline,5/18/1998
(202) 376-,"Washington, DC","Verizon Washington, Dc Inc.",District Of Columbia,Landline,2/4/1994
(202) 377-,"Washington, DC","Verizon Washington, Dc Inc.",District Of Columbia,Landline,2/4/1994
(202) 378-,"Washington, DC",AT&T Local,District Of Columbia,Landline,2/27/1999
(202) 379-,"Washington, DC",Xo D.c.,District Of Columbia,Landline,5/10/1999
(202) 380-,"Washington, DC",Xo D.c.,District Of Columbia,Landline,5/10/1999
(202) 382-,"Washington, DC","Verizon Washington, Dc Inc.",District Of Columbia,Landline,2/4/1994
(202) 383-,"Washington, DC","Verizon Washington, Dc Inc.",District Of Columbia,Landline,2/4/1994
(202) 384-,"Washington, DC",Cellco Partnership DBA Verizon Wireless,District Of Columbia,Cell Number,12/18/2006
(202) 385-,"Washington, DC","Verizon Washington, Dc Inc.",District Of Columbia,Landline,8/20/2000
(202) 386-,"Washington, DC",Cavalier Telephone,District Of Columbia,Landline,4/27/2004
(202) 387-,"Washington, DC","Verizon Washington, Dc Inc.",District Of Columbia,Landline,2/4/1994
(202) 388-,"Washington, DC","Verizon Washington, Dc Inc.",District Of Columbia,Landline,2/4/1994
(202) 389-,"Washington, DC","Verizon Washington, Dc Inc.",District Of Columbia,Cell Number,2/4/1994
(202) 390-,"Washington, DC",Omnipoint Communications Cap Operations,District Of Columbia,Cell Number,6/13/2000
(202) 391-,"Washington, DC",Sprint Spectrum L.p.,District Of Columbia,Cell Number,6/13/2000
(202) 393-,"Washington, DC","Verizon Washington, Dc Inc.",District Of Columbia,Landline,2/4/1994
(202) 395-,"Washington, DC","Verizon Washington, Dc Inc.",District Of Columbia,Landline,2/4/1994
(202) 396-,"Washington, DC","Verizon Washington, Dc Inc.",District Of Columbia,Landline,2/4/1994
(202) 397-,"Washington, DC","Verizon Washington, Dc Inc.",District Of Columbia,Landline,2/4/1994
(202) 398-,"Washington, DC","Verizon Washington, Dc Inc.",District Of Columbia,Landline,2/4/1994
(202) 399-,"Washington, DC","Verizon Washington, Dc Inc.",District Of Columbia,Landline,2/4/1994
(202) 400-,"Washington, DC",Cellco Partnership DBA Verizon Wireless,District Of Columbia,Cell Number,11/11/2010
(202) 401-,"Washington, DC","Verizon Washington, Dc Inc.",District Of Columbia,Landline,2/4/1994
(202) 402-,"Washington, DC","Verizon Washington, Dc Inc.",District Of Columbia,Landline,12/4/2006
(202) 403-,"Washington, DC",Xo D.c.,District Of Columbia,Landline,1/14/2000
(202) 404-,"Washington, DC","Verizon Washington, Dc Inc.",District Of Columbia,Landline,2/4/1994
(202) 405-,"Washington, DC",Usa Mobility Wireless,District Of Columbia,Cell Number,2/4/1994
(202) 406-,"Washington, DC","Verizon Washington, Dc Inc.",District Of Columbia,Landline,5/10/1999
(202) 407-,"Washington, DC",Cellco Partnership DBA Verizon Wireless,District Of Columbia,Cell Number,10/8/2009
(202) 408-,"Washington, DC","Verizon Washington, Dc Inc.",District Of Columbia,Landline,2/4/1994
(202) 409-,"Washington, DC",Sprint Spectrum L.p.,District Of Columbia,Cell Number,10/18/2001
(202) 412-,"Washington, DC",New Cingular Wireless PCS,District Of Columbia,Cell Number,9/25/2001
(202) 413-,"Washington, DC",Omnipoint Communications Cap Operations,District Of Columbia,Cell Number,4/5/2001
(202) 414-,"Washington, DC","Verizon Washington, Dc Inc.",District Of Columbia,Landline,2/4/1994
(202) 415-,"Washington, DC",Omnipoint Communications Cap Operations,District Of Columbia,Cell Number,6/13/2000
(202) 416-,"Washington, DC","Verizon Washington, Dc Inc.",District Of Columbia,Landline,2/4/1994
(202) 417-,"Washington, DC",Omnipoint Communications Cap Operations,District Of Columbia,Cell Number,8/30/2011
(202) 418-,"Washington, DC","Verizon Washington, Dc Inc.",District Of Columbia,Landline,2/4/1994
(202) 419-,"Washington, DC","Verizon Washington, Dc Inc.",District Of Columbia,Landline,10/31/2000
(202) 420-,"Washington, DC",Teleport Communications America,District Of Columbia,Landline,5/19/2005
(202) 421-,"Washington, DC",Sprint Spectrum L.p.,District Of Columbia,Cell Number,5/10/1999
(202) 422-,"Washington, DC",Sprint Spectrum L.p.,District Of Columbia,Cell Number,5/10/1999
(202) 423-,"Washington, DC",Sprint Spectrum L.p.,District Of Columbia,Cell Number,5/10/1999
(202) 424-,"Washington, DC","Verizon Washington, Dc Inc.",District Of Columbia,Landline,2/4/1994
(202) 425-,"Washington, DC",Sprint Spectrum L.p.,District Of Columbia,Cell Number,5/10/1999
(202) 426-,"Washington, DC","Verizon Washington, Dc Inc.",District Of Columbia,Landline,2/4/1994
(202) 427-,"Washington, DC",Sprint Spectrum L.p.,District Of Columbia,Cell Number,5/10/1999
(202) 428-,"Washington, DC",Broadstreet Communications,District Of Columbia,Landline,4/26/2001
(202) 429-,"Washington, DC","Verizon Washington, Dc Inc.",District Of Columbia,Landline,2/4/1994
(202) 430-,"Washington, DC",Cellco Partnership DBA Verizon Wireless,District Of Columbia,Cell Number,9/19/2011
(202) 431-,"Washington, DC",New Cingular Wireless PCS,District Of Columbia,Cell Number,8/20/2000
(202) 433-,"Washington, DC","Verizon Washington, Dc Inc.",District Of Columbia,Landline,2/4/1994
(202) 434-,"Washington, DC","Verizon Washington, Dc Inc.",District Of Columbia,Landline,2/4/1994
(202) 435-,"Washington, DC","Verizon Washington, Dc Inc.",District Of Columbia,Landline,2/4/1994
(202) 436-,"Washington, DC","Verizon Washington, Dc Inc.",District Of Columbia,Landline,2/4/1994
(202) 437-,"Washington, DC",Sprint Spectrum L.p.,District Of Columbia,Cell Number,2/11/1995
(202) 438-,"Washington, DC",Sprint Spectrum L.p.,District Of Columbia,Cell Number,8/14/1998
(202) 439-,"Washington, DC",Sprint Spectrum L.p.,District Of Columbia,Cell Number,2/27/1999
(202) 440-,"Washington, DC",Cellco Partnership DBA Verizon Wireless,District Of Columbia,Cell Number,10/5/2011
(202) 441-,"Washington, DC",Cellco Partnership DBA Verizon Wireless,District Of Columbia,Cell Number,7/4/1995
(202) 442-,"Washington, DC","Verizon Washington, Dc Inc.",District Of Columbia,Landline,8/14/1998
(202) 443-,"Washington, DC",Cavalier East LLC,District Of Columbia,Landline,7/8/2008
(202) 444-,"Washington, DC",Paetec Communications,District Of Columbia,Landline,10/16/2001
(202) 445-,"Washington, DC",New Cingular Wireless PCS,District Of Columbia,Cell Number,2/4/1994
(202) 446-,"Washington, DC",Xo D.c.,District Of Columbia,Landline,1/14/2000
(202) 447-,"Washington, DC","Verizon Washington, Dc Inc.",District Of Columbia,Landline,2/4/1994
(202) 448-,"Washington, DC",Paetec Communications,District Of Columbia,Landline,10/13/1999
(202) 449-,"Washington, DC",Broadwing Communications,District Of Columbia,Landline,5/1/2001
(202) 450-,"Washington, DC",Cellco Partnership DBA Verizon Wireless,District Of Columbia,Cell Number,4/13/2009
(202) 451-,"Washington, DC",Picus Communications,District Of Columbia,Landline,6/13/2000
(202) 452-,"Washington, DC","Verizon Washington, Dc Inc.",District Of Columbia,Landline,2/4/1994
(202) 453-,"Washington, DC","Verizon Washington, Dc Inc.",District Of Columbia,Landline,2/4/1994
(202) 454-,"Washington, DC",Cavalier East LLC,District Of Columbia,Landline,5/10/1999
(202) 455-,"Washington, DC",Dslnet Communications Va,District Of Columbia,Landline,6/30/2001
(202) 456-,"Washington, DC","Verizon Washington, Dc Inc.",District Of Columbia,Landline,2/4/1994
(202) 457-,"Washington, DC","Verizon Washington, Dc Inc.",District Of Columbia,Landline,2/4/1994
(202) 458-,"Washington, DC","Verizon Washington, Dc Inc.",District Of Columbia,Landline,2/4/1994
(202) 459-,"Washington, DC",Xo D.c.,District Of Columbia,Landline,1/14/2000
(202) 460-,"Washington, DC",Omnipoint Communications Cap Operations,District Of Columbia,Cell Number,5/15/2002
(202) 461-,"Washington, DC",Cavalier Telephone,District Of Columbia,Landline,12/15/2006
(202) 462-,"Washington, DC","Verizon Washington, Dc Inc.",District Of Columbia,Landline,2/4/1994
(202) 463-,"Washington, DC","Verizon Washington, Dc Inc.",District Of Columbia,Landline,2/4/1994
(202) 464-,"Washington, DC",Allegiance Telecom Of The District Of Columbia,District Of Columbia,Landline,7/22/1999
(202) 465-,"Washington, DC",Sprint Spectrum L.p.,District Of Columbia,Cell Number,5/10/1999
(202) 466-,"Washington, DC","Verizon Washington, Dc Inc.",District Of Columbia,Landline,2/4/1994
(202) 467-,"Washington, DC","Verizon Washington, Dc Inc.",District Of Columbia,Landline,2/4/1994
(202) 468-,"Washington, DC",Omnipoint Communications Cap Operations,District Of Columbia,Cell Number,11/27/2001
(202) 469-,"Washington, DC",Mci Worldcom Communications,District Of Columbia,Landline,5/27/2008
(202) 470-,"Washington, DC","Verizon Washington, Dc Inc.",District Of Columbia,Landline,1/27/2005
(202) 471-,"Washington, DC","Verizon Washington, Dc Inc.",District Of Columbia,Landline,2/4/1994
(202) 472-,"Washington, DC","Verizon Washington, Dc Inc.",District Of Columbia,Landline,2/4/1994
(202) 473-,"Washington, DC","Verizon Washington, Dc Inc.",District Of Columbia,Landline,2/4/1994
(202) 474-,"Washington, DC","Verizon Washington, Dc Inc.",District Of Columbia,Cell Number,5/18/1998
(202) 475-,"Washington, DC","Verizon Washington, Dc Inc.",District Of Columbia,Landline,2/4/1994
(202) 476-,"Washington, DC","Verizon Washington, Dc Inc.",District Of Columbia,Landline,2/20/2007
(202) 477-,"Washington, DC","Verizon Washington, Dc Inc.",District Of Columbia,Landline,2/4/1994
(202) 478-,"Washington, DC",Mci Worldcom Communications,District Of Columbia,Landline,1/11/1997
(202) 479-,"Washington, DC","Verizon Washington, Dc Inc.",District Of Columbia,Landline,2/4/1994
(202) 480-,"Washington, DC",Cellco Partnership DBA Verizon Wireless,District Of Columbia,Cell Number,5/8/2009
(202) 481-,"Washington, DC",Mci Worldcom Communications,District Of Columbia,Landline,2/27/1999
(202) 482-,"Washington, DC","Verizon Washington, Dc Inc.",District Of Columbia,Landline,2/4/1994
(202) 483-,"Washington, DC","Verizon Washington, Dc Inc.",District Of Columbia,Landline,2/4/1994
(202) 484-,"Washington, DC","Verizon Washington, Dc Inc.",District Of Columbia,Landline,2/4/1994
(202) 485-,"Washington, DC","Verizon Washington, Dc Inc.",District Of Columbia,Landline,2/4/1994
(202) 486-,"Washington, DC",Sprint Spectrum L.p.,District Of Columbia,Cell Number,8/14/1998
(202) 487-,"Washington, DC",Sprint Spectrum L.p.,District Of Columbia,Cell Number,1/25/1998
(202) 488-,"Washington, DC","Verizon Washington, Dc Inc.",District Of Columbia,Landline,2/4/1994
(202) 489-,"Washington, DC",Sprint Spectrum L.p.,District Of Columbia,Cell Number,11/20/1998
(202) 490-,"Washington, DC","Verizon Washington, Dc Inc.",District Of Columbia,Cell Number,2/4/1994
(202) 491-,"Washington, DC",Sprint Spectrum L.p.,District Of Columbia,Cell Number,7/4/1995
