Prefix,Primary City,Company,County,Usage,Introduced
(204) 453-,"Winnipeg, MB",Mts Inc.,,Landline,2/4/1994
(204) 454-,"Warren, MB",Les.net (1996) Inc.,,Landline,
(204) 455-,"Brandon, MB",Mts Inc.,,Cell Number,
(204) 456-,"Garden Hill, MB",Mts Inc.,,Landline,2/4/1994
(204) 457-,"Wainfleet, MB",Mts Inc.,,Landline,2/4/1994
(204) 458-,"Pikwitonei, MB",Mts Inc.,,Landline,2/4/1994
(204) 459-,"Lac Du Bonnet, MB",Fido Solutions Inc.,,Cell Number,
(204) 461-,"Warren, MB",Mts Inc.,,Landline,5/10/1999
(204) 462-,"Saint Catharines Thorold, MB",Mts Inc.,,Landline,2/4/1994
(204) 463-,"Arden, MB",Fido Solutions Inc.,,Cell Number,10/13/2005
(204) 464-,"Warren, MB",Provincial Tel Inc.,,Landline,
(204) 465-,"Roblin, MB",Fido Solutions Inc.,,Cell Number,
(204) 466-,"Sidney, MB",Mts Inc.,,Landline,2/4/1994
(204) 467-,"Warren, MB",Mts Inc.,,Landline,2/4/1994
(204) 468-,"Sherbrooke, MB",Mts Inc.,,Landline,2/4/1994
(204) 469-,"Red Sucker Lake, MB",Mts Inc.,,Landline,2/4/1994
(204) 470-,"Winnipeg, MB",Mts Inc.,,Landline,2/13/2002
(204) 471-,"Winnipeg, MB",Mts Inc.,,Landline,5/9/2003
(204) 472-,"Cranberry Portage, MB",Mts Inc.,,Landline,2/4/1994
(204) 473-,"Leaf Rapids, MB",Mts Inc.,,Landline,2/4/1994
(204) 474-,"Winnipeg, MB",Mts Inc.,,Landline,2/4/1994
(204) 475-,"Winnipeg, MB",Mts Inc.,,Landline,2/4/1994
(204) 476-,"Arden, MB",Mts Inc.,,Landline,2/4/1994
(204) 477-,"Winnipeg, MB",Mts Inc.,,Landline,2/4/1994
(204) 478-,"Winnipeg, MB",Mts Inc.,,Landline,2/4/1994
(204) 479-,"Winnipeg, MB",Mts Inc.,,Landline,6/30/2001
(204) 480-,"Winnipeg, MB",Gt Group Telecom Services Corp.,,Landline,3/3/2001
(204) 481-,"Selkirk, MB",Rogers Communications Partnership (wireless),,Cell Number,10/31/2000
(204) 482-,"Selkirk, MB",Mts Inc.,,Landline,2/4/1994
(204) 483-,"Souris, MB",Mts Inc.,,Landline,2/4/1994
(204) 484-,"Nelson House, MB",Mts Inc.,,Landline,2/4/1994
(204) 485-,"Selkirk, MB",Mts Inc.,,Landline,5/18/1998
(204) 486-,"Sundance, MB",Mts Inc.,,Landline,2/4/1994
(204) 487-,"Winnipeg, MB",Mts Inc.,,Landline,2/11/1995
(204) 488-,"Winnipeg, MB",Mts Inc.,,Landline,2/4/1994
(204) 489-,"Winnipeg, MB",Mts Inc.,,Landline,2/4/1994
(204) 490-,"Warren, MB",Fido Solutions Inc.,,Cell Number,
(204) 491-,"Cromer, MB",Fido Solutions Inc.,,Cell Number,
(204) 492-,"Selkirk, MB",Mts Inc.,,Landline,8/20/2000
(204) 493-,"Winkler, MB",Fido Solutions Inc.,,Cell Number,
(204) 494-,"Vidir, MB",Rogers Communications Partnership (wireless),,Cell Number,
(204) 495-,"Brokenhead, MB",Fido Solutions Inc.,,Cell Number,
(204) 496-,"Ochre River, MB",Rogers Communications Partnership (wireless),,Landline,10/15/1996
(204) 497-,"Carman, MB",Fido Solutions Inc.,,Cell Number,
(204) 498-,"Selkirk, MB",Les.net (1996) Inc.,,Landline,
(204) 499-,"Winnipeg, MB",Mts Inc.,,Landline,5/18/1998
(204) 501-,"Morden, MB",Les.net (1996) Inc.,,Landline,
(204) 502-,"Winkler, MB",Les.net (1996) Inc.,,Landline,
(204) 503-,"Steinbach, MB",Les.net (1996) Inc.,,Landline,
(204) 504-,"Winnipeg, MB",Shaw Telecom Inc.,,Landline,
(204) 505-,"Winnipeg, MB",Shaw Telecom Inc.,,Landline,
(204) 506-,"Oakbank, MB",Telus Integrated Communications,,Landline,
(204) 507-,"Warren, MB",Telus Integrated Communications,,Landline,
(204) 508-,"Sanford, MB",Telus Integrated Communications,,Landline,
(204) 509-,"Winnipeg, MB",Rogers Communications Partnership (wireless),,Cell Number,
(204) 510-,"Winnipeg, MB",Rogers Communications Partnership (wireless),,Cell Number,2/13/2002
(204) 512-,"Cromer, MB",Rogers Communications Partnership (wireless),,Cell Number,8/31/2003
(204) 513-,"Warren, MB",Rogers Communications Partnership (wireless),,Cell Number,6/30/2001
(204) 514-,"Winnipeg, MB",Distributel,,Landline,
(204) 515-,"Winnipeg, MB",Distributel,,Landline,
(204) 516-,"Macgregor, MB",Telus Integrated Communications,,Landline,
(204) 517-,"Libau, MB",Telus Integrated Communications,,Landline,
(204) 519-,"Gimli, MB",Telus Integrated Communications,,Landline,
(204) 520-,"Brandon, MB",Telus Integrated Communications,,Landline,
(204) 521-,"Portage La Prairie, MB",Telus Integrated Communications,,Landline,
(204) 522-,"Melita, MB",Mts Inc.,,Landline,2/4/1994
(204) 523-,"Killarney, MB",Mts Inc.,,Landline,2/4/1994
(204) 524-,"Camperville, MB",Mts Inc.,,Landline,2/4/1994
(204) 525-,"Miniota, MB",Mts Inc.,,Landline,2/4/1994
(204) 526-,"Holland, MB",Mts Inc.,,Landline,2/4/1994
(204) 527-,"Selkirk, MB",Telus Integrated Communications,,Landline,
(204) 528-,"Ninette, MB",Mts Inc.,,Landline,2/4/1994
(204) 529-,"Cartwright, MB",Mts Inc.,,Landline,2/4/1994
(204) 531-,"Winkler, MB",Provincial Tel Inc.,,Landline,
(204) 532-,"Binscarth, MB",Mts Inc.,,Landline,2/4/1994
(204) 533-,"Boissevain, MB",Provincial Tel Inc.,,Landline,
(204) 534-,"Boissevain, MB",Mts Inc.,,Landline,2/4/1994
(204) 535-,"Baldur, MB",Mts Inc.,,Landline,2/4/1994
(204) 536-,"Belmont, MB",Provincial Tel Inc.,,Landline,
(204) 537-,"Belmont, MB",Mts Inc.,,Landline,2/4/1994
(204) 538-,"Oxford House, MB",Mts Inc.,,Landline,2/4/1994
(204) 539-,"Benito, MB",Mts Inc.,,Landline,2/4/1994
(204) 541-,"Oakbank, MB",Rogers Communications Partnership (wireless),,Cell Number,6/30/2001
(204) 543-,"Steinbach, MB",Telus Integrated Communications,,Landline,
(204) 544-,"Steinbach, MB",Provincial Tel Inc.,,Landline,
(204) 545-,"Mafeking, MB",Mts Inc.,,Landline,2/4/1994
(204) 546-,"Grandview, MB",Mts Inc.,,Landline,2/4/1994
(204) 548-,"Gilbert Plains, MB",Mts Inc.,,Landline,2/4/1994
(204) 552-,"Boissevain, MB",Westman Media Cooperative Ltd,,Landline,
(204) 553-,"Pukatawagon, MB",Mts Inc.,,Landline,2/4/1994
(204) 554-,"Killarney, MB",Westman Media Cooperative Ltd,,Landline,
(204) 556-,"Cromer, MB",Mts Inc.,,Landline,2/4/1994
(204) 557-,"Winnipeg, MB",Telus Mobility,,Cell Number,
(204) 558-,"Winnipeg, MB",Telus Mobility,,Cell Number,
(204) 559-,"Oakburn, MB",Provincial Tel Inc.,,Landline,
(204) 560-,"Winnipeg, MB",Shaw Telecom Inc.,,Landline,
(204) 562-,"Crandall, MB",Mts Inc.,,Landline,2/4/1994
(204) 563-,"Inglis, MB",Provincial Tel Inc.,,Landline,
(204) 564-,"Inglis, MB",Mts Inc.,,Landline,2/4/1994
(204) 565-,"Shamattawa, MB",Mts Inc.,,Landline,2/4/1994
(204) 566-,"Oak River, MB",Mts Inc.,,Landline,2/4/1994
(204) 567-,"Miniota, MB",Mts Inc.,,Landline,2/4/1994
(204) 568-,"Beulah, MB",Mts Inc.,,Landline,2/4/1994
(204) 569-,"Cowan, MB",Mts Inc.,,Landline,2/4/1994
(204) 570-,"Brandon, MB",Mts Inc.,,Landline,11/11/2003
(204) 571-,"Brandon, MB",Mts Inc.,,Landline,4/15/1996
(204) 572-,"Dauphin, MB",Mts Inc.,,Landline,5/1/2002
(204) 573-,"Brandon, MB",Mts Inc.,,Landline,5/1/2002
(204) 574-,"Brandon, MB",Mts Inc.,,Cell Number,
(204) 575-,"Sandy Lake, MB",Provincial Tel Inc.,,Landline,
(204) 576-,"Melita, MB",Rogers Communications Partnership (wireless),,Landline,10/15/1996
(204) 577-,"Sinclair, MB",Provincial Tel Inc.,,Landline,
(204) 578-,"Brandon, MB",Mts Inc.,,Landline,1/27/2004
(204) 579-,"Brandon, MB",Mts Inc.,,Landline,
(204) 580-,"Brandon, MB",Provincial Tel Inc.,,Landline,
(204) 581-,"Brandon, MB",Les.net (1996) Inc.,,Landline,
(204) 582-,"Winnipeg, MB",Mts Inc.,,Landline,2/4/1994
(204) 583-,"Winnipeg, MB",Bell Mobility,,Cell Number,
(204) 585-,"Sandy Lake, MB",Mts Inc.,,Landline,2/4/1994
(204) 586-,"Winnipeg, MB",Mts Inc.,,Landline,2/4/1994
(204) 587-,"Pelican Rapids, MB",Mts Inc.,,Landline,2/4/1994
(204) 588-,"Winnipeg, MB",Telus Mobility,,Cell Number,
(204) 589-,"Winnipeg, MB",Mts Inc.,,Landline,2/4/1994
(204) 590-,"Winnipeg, MB",Bell Mobility,,Cell Number,
(204) 591-,"Melita, MB",Fido Solutions Inc.,,Cell Number,
(204) 592-,"Dauphin, MB",Fido Solutions Inc.,,Cell Number,
(204) 593-,"Bowsman, MB",Fido Solutions Inc.,,Cell Number,
(204) 594-,"Winnipeg, MB",Shaw Telecom Inc.,,Landline,
(204) 595-,"Portage La Prairie, MB",Telus Mobility,,Cell Number,
(204) 596-,"Brandon, MB",Telus Mobility,,Cell Number,
(204) 597-,"Elie, MB",Shaw Telecom Inc.,,Landline,
(204) 599-,"Winnipeg, MB",Bell Mobility,,Cell Number,
(204) 601-,"Oakbank, MB",Les.net (1996) Inc.,,Landline,
