Prefix,Primary City,Company,County,Usage,Introduced
(206) 344-,"Seattle, WA",Qwest Corporation,King,Landline,2/4/94
(206) 345-,"Seattle, WA",Qwest Corporation,King,Landline,2/4/94
(206) 346-,"Seattle, WA",Qwest Corporation,King,Landline,2/4/94
(206) 347-,"Seattle, WA",Broadwing Communications,King,Landline,3/3/01
(206) 348-,"Seattle, WA",Cellco Partnership DBA Verizon Wireless,King,Cell Number,10/22/13
(206) 349-,"Seattle, WA",T-mobile Usa,King,Cell Number,3/3/01
(206) 350-,"Seattle, WA","International Telcom, Ltd.",King,Landline,10/13/99
(206) 351-,"Seattle, WA",New Cingular Wireless PCS,King,Cell Number,6/13/00
(206) 352-,"Seattle, WA",Qwest Corporation,King,Landline,1/25/98
(206) 353-,"Seattle, WA",T-mobile Usa,King,Cell Number,6/13/00
(206) 354-,"Seattle, WA",T-mobile Usa,King,Cell Number,6/13/00
(206) 355-,"Seattle, WA",T-mobile Usa,King,Cell Number,6/13/00
(206) 356-,"Seattle, WA",T-mobile Usa,King,Cell Number,6/13/00
(206) 357-,"Seattle, WA",Xo Washington,King,Landline,2/27/99
(206) 358-,"Seattle, WA",Qwest Corporation,King,Landline,2/4/94
(206) 359-,"Seattle, WA",Qwest Corporation,King,Landline,10/13/99
(206) 361-,"Seattle, WA",Qwest Corporation,King,Landline,2/4/94
(206) 362-,"Seattle, WA",Qwest Corporation,King,Landline,2/4/94
(206) 363-,"Seattle, WA",Qwest Corporation,King,Landline,2/4/94
(206) 364-,"Seattle, WA",Qwest Corporation,King,Landline,2/4/94
(206) 365-,"Seattle, WA",Qwest Corporation,King,Landline,2/4/94
(206) 366-,"Seattle, WA",Qwest Corporation,King,Landline,10/15/96
(206) 367-,"Seattle, WA",Qwest Corporation,King,Landline,2/4/94
(206) 368-,"Seattle, WA",Qwest Corporation,King,Landline,2/4/94
(206) 369-,"Seattle, WA",New Cingular Wireless PCS,King,Cell Number,2/4/94
(206) 370-,"Seattle, WA",Qwest Corporation,King,Landline,7/22/99
(206) 371-,"Seattle, WA",Sprint Spectrum L.p.,King,Cell Number,6/13/00
(206) 372-,"Seattle, WA",T-mobile Usa,King,Cell Number,3/3/01
(206) 373-,"Seattle, WA",Qwest Corporation,King,Landline,1/25/98
(206) 374-,"Seattle, WA",Qwest Corporation,King,Landline,7/6/97
(206) 375-,"Seattle, WA",Cellco Partnership DBA Verizon Wireless,King,Cell Number,1/10/96
(206) 376-,"Seattle, WA","International Telcom, Ltd.",King,Landline,1/25/98
(206) 377-,"Seattle, WA",Qwest Corporation,King,Landline,5/18/98
(206) 378-,"Seattle, WA",Qwest Corporation,King,Landline,4/1/97
(206) 380-,"Seattle, WA",Sprint Spectrum L.p.,King,Cell Number,10/31/00
(206) 381-,"Seattle, WA",Qwest Corporation,King,Landline,7/22/99
(206) 382-,"Seattle, WA",Qwest Corporation,King,Landline,2/4/94
(206) 383-,"Seattle, WA",T-mobile Usa,King,Cell Number,3/3/01
(206) 384-,"Seattle, WA",Level 3 Communications,King,Landline,11/20/98
