Prefix,Primary City,Company,County,Usage,Introduced
(651) 230-,"Minneapolis, MN",Sprint Spectrum L.p.,Hennepin,Cell Number,8/20/00
(651) 231-,"Minneapolis, MN",Sprint Spectrum L.p.,Hennepin,Cell Number,10/13/99
(651) 232-,"Saint Paul, MN",Qwest Corporation,Ramsey,Landline,11/20/98
(651) 233-,"Minneapolis, MN",Mcimetro Access Transmission Services LLC,Hennepin,Landline,11/20/98
(651) 234-,"Minneapolis, MN",Mcimetro Access Transmission Services LLC,Hennepin,Landline,11/20/98
(651) 235-,"Minneapolis, MN",Aerial Communications,Hennepin,Cell Number,6/13/00
(651) 236-,"Minneapolis, MN",Mcimetro Access Transmission Services LLC,Hennepin,Landline,11/20/98
(651) 237-,"Branch, MN",Qwest Corporation,Chisago,Landline,5/10/99
(651) 238-,"Minneapolis, MN",Cellco Partnership DBA Verizon Wireless,Hennepin,Cell Number,1/14/00
(651) 239-,"Saint Paul, MN",Brooks Fiber Communications,Ramsey,Landline,11/20/98
(651) 240-,"Taylors Falls, MN",Midcontinent Communications,Chisago,Landline,9/23/11
(651) 241-,"Saint Paul, MN",Qwest Corporation,Ramsey,Landline,1/14/00
(651) 242-,"Minneapolis, MN",Cellco Partnership DBA Verizon Wireless,Hennepin,Cell Number,10/4/11
(651) 243-,"Branch, MN",360networks (usa) Inc.,Chisago,Landline,4/22/11
(651) 244-,"Saint Paul, MN",Qwest Corporation,Ramsey,Landline,11/20/98
(651) 245-,"Minneapolis, MN",Cellco Partnership DBA Verizon Wireless,Hennepin,Cell Number,6/13/00
(651) 246-,"Minneapolis, MN",Aerial Communications,Hennepin,Cell Number,6/13/00
(651) 247-,"Minneapolis, MN",Cellco Partnership DBA Verizon Wireless,Hennepin,Cell Number,6/13/00
(651) 248-,"Minneapolis, MN",Sprint Spectrum L.p.,Hennepin,Cell Number,5/10/99
(651) 249-,"Minneapolis, MN",Cellco Partnership DBA Verizon Wireless,Hennepin,Landline,10/31/00
(651) 250-,"Minneapolis, MN",Mcimetro Access Transmission Services LLC,Hennepin,Landline,6/15/11
(651) 251-,"Minneapolis, MN",Ovation Communications Of Minnesota,Hennepin,Landline,11/20/98
(651) 252-,"Apple Valley, MN",Onvoy,Dakota,Landline,8/17/04
(651) 253-,"Minneapolis, MN",New Cingular Wireless PCS - IL,Hennepin,Landline,8/20/00
(651) 254-,"Minneapolis, MN",Ovation Communications Of Minnesota,Hennepin,Landline,11/20/98
(651) 255-,"Minneapolis, MN",Ovation Communications Of Minnesota,Hennepin,Landline,11/20/98
(651) 256-,"Minneapolis, MN",Ovation Communications Of Minnesota,Hennepin,Landline,11/20/98
(651) 257-,"Lindstrom, MN",Citizens Telecom Co Mn-frontier Citizens Com-mn,Chisago,Landline,11/20/98
(651) 258-,"Cannon Falls, MN",Sleepy Eye Telephone Co.,Goodhue,Landline,11/20/98
(651) 259-,"Plymouth, MN",Onvoy,Hennepin,Landline,1/14/00
(651) 260-,"Minneapolis, MN",New Cingular Wireless PCS - IL,Hennepin,Landline,7/22/99
(651) 261-,"Minneapolis, MN",New Cingular Wireless PCS - IL,Hennepin,Landline,7/22/99
(651) 262-,"Minneapolis, MN",Integra Telecom Of Minnesota,Hennepin,Landline,3/5/09
(651) 263-,"Minneapolis, MN",Sprint Spectrum L.p.,Hennepin,Cell Number,8/20/00
(651) 264-,"Minneapolis, MN",Qwest Corporation,Hennepin,Landline,10/13/99
(651) 265-,"Saint Paul, MN",Qwest Corporation,Ramsey,Landline,11/20/98
(651) 266-,"Saint Paul, MN",Qwest Corporation,Ramsey,Landline,11/20/98
(651) 267-,"Red Wing, MN",Qwest Corporation,Goodhue,Landline,11/20/98
(651) 268-,"Saint Paul, MN",Qwest Corporation,Ramsey,Landline,11/20/98
(651) 269-,"Minneapolis, MN",New Cingular Wireless PCS - IL,Hennepin,Cell Number,1/2/02
(651) 270-,"Minneapolis, MN",New Cingular Wireless PCS - IL,Hennepin,Landline,7/22/99
(651) 271-,"Minneapolis, MN",New Cingular Wireless PCS - IL,Hennepin,Landline,7/22/99
(651) 272-,"Minneapolis, MN",Cellco Partnership DBA Verizon Wireless,Hennepin,Cell Number,7/19/11
(651) 274-,"Minneapolis, MN",Sprint Spectrum L.p.,Hennepin,Cell Number,11/20/98
(651) 275-,"Stillwater, MN",Qwest Corporation,Washington,Landline,7/22/99
(651) 276-,"Minneapolis, MN",Sprint Spectrum L.p.,Hennepin,Cell Number,2/27/99
(651) 277-,"Branch, MN",Windstream Northstar - Min,Chisago,Landline,6/13/00
(651) 278-,"Minneapolis, MN",Aerial Communications,Hennepin,Landline,10/31/00
(651) 280-,"Minneapolis, MN",U.s. Link,Hennepin,Landline,10/8/07
(651) 281-,"Saint Paul, MN",Qwest Corporation,Ramsey,Landline,11/20/98
(651) 282-,"Saint Paul, MN",Qwest Corporation,Ramsey,Landline,11/20/98
(651) 283-,"Minneapolis, MN",Sprint Spectrum L.p.,Hennepin,Cell Number,5/10/99
(651) 284-,"Saint Paul, MN",Qwest Corporation,Ramsey,Landline,7/22/99
(651) 285-,"Minneapolis, MN",Sprint Spectrum L.p.,Hennepin,Cell Number,8/20/00
(651) 286-,"Minneapolis, MN",Teleport Communications America,Hennepin,Landline,11/20/98
(651) 287-,"Minneapolis, MN",Eschelon Telecom Of Minnesota,Hennepin,Landline,6/13/00
(651) 288-,"Shoreview, MN",U.s. Link,Ramsey,Landline,10/31/00
(651) 289-,"Minneapolis, MN",U.s. Link,Hennepin,Landline,10/31/00
(651) 290-,"Saint Paul, MN",Qwest Corporation,Ramsey,Landline,11/20/98
(651) 291-,"Saint Paul, MN",Qwest Corporation,Ramsey,Landline,11/20/98
(651) 292-,"Saint Paul, MN",Qwest Corporation,Ramsey,Landline,11/20/98
(651) 293-,"Saint Paul, MN",Qwest Corporation,Ramsey,Landline,11/20/98
(651) 294-,"Red Wing, MN",Eschelon Telecom Of Minnesota,Goodhue,Landline,6/30/01
(651) 295-,"Minneapolis, MN",Cellco Partnership DBA Verizon Wireless,Hennepin,Cell Number,8/20/00
(651) 296-,"Saint Paul, MN",Qwest Corporation,Ramsey,Landline,11/20/98
(651) 297-,"Saint Paul, MN",Qwest Corporation,Ramsey,Landline,11/20/98
(651) 298-,"Saint Paul, MN",Qwest Corporation,Ramsey,Landline,11/20/98
(651) 300-,"Stillwater, MN",Bandwidth.com Clec,Washington,Landline,9/30/10
(651) 301-,"Red Wing, MN",Sprint Spectrum L.p.,Goodhue,Cell Number,3/3/01
(651) 302-,"Hastings, MN",Cellco Partnership DBA Verizon Wireless,Dakota,Cell Number,1/19/12
(651) 303-,"Stillwater, MN",Cellco Partnership DBA Verizon Wireless,Washington,Cell Number,11/20/98
(651) 304-,"Hastings, MN",Broadwing Communications,Dakota,Landline,10/25/02
(651) 305-,"Minneapolis, MN",Tw Telecom Of Minnesota LLC,Hennepin,Landline,8/6/01
(651) 306-,"Saint Paul, MN",Qwest Corporation,Dakota,Landline,11/20/98
(651) 307-,"Minneapolis, MN",Aerial Communications,Hennepin,Cell Number,3/3/01
(651) 308-,"Minneapolis, MN",Cellco Partnership DBA Verizon Wireless,Hennepin,Cell Number,2/22/01
(651) 309-,"Red Wing, MN",Broadwing Communications,Goodhue,Landline,5/23/01
(651) 310-,"Saint Paul, MN",Qwest Corporation,Ramsey,Landline,11/20/98
(651) 312-,"Saint Paul, MN",Qwest Corporation,Ramsey,Landline,11/20/98
(651) 314-,"Lake City, MN",Onvoy,Wabasha,Landline,3/8/04
(651) 315-,"Minneapolis, MN",Aerial Communications,Hennepin,Cell Number,10/8/07
(651) 316-,"Wabasha, MN",Enventis Telecom,Wabasha,Landline,2/4/03
(651) 317-,"Branch, MN",Teleport Communications America,Chisago,Landline,5/10/99
(651) 318-,"Hastings, MN",Level 3 Communications,Dakota,Landline,7/16/12
(651) 319-,"Hastings, MN",Onvoy,Dakota,Landline,9/24/03
(651) 321-,"St Croix Beach, MN",Teleport Communications America,Washington,Landline,5/10/99
(651) 322-,"Apple Valley, MN",Frontier Communications Of Minnesota,Dakota,Landline,11/20/98
(651) 323-,"Stillwater, MN",Teleport Communications America,Washington,Landline,5/10/99
(651) 324-,"Minneapolis, MN",New Cingular Wireless PCS - IL,Hennepin,Cell Number,11/4/02
(651) 325-,"Saint Paul, MN",Qwest Corporation,Ramsey,Landline,3/3/01
(651) 326-,"Saint Paul, MN",Qwest Corporation,Ramsey,Landline,1/14/00
(651) 327-,"Red Wing, MN",Sprint Spectrum L.p.,Goodhue,Cell Number,6/16/04
(651) 328-,"Minneapolis, MN",Cellco Partnership DBA Verizon Wireless,Hennepin,Landline,2/2/07
(651) 329-,"Minneapolis, MN",Aerial Communications,Hennepin,Cell Number,8/20/00
(651) 330-,"Roseville, MN",Comcast Phone Of Minnesota,Ramsey,Landline,10/2/01
(651) 331-,"Minneapolis, MN",Sprint Spectrum L.p.,Hennepin,Cell Number,12/17/01
(651) 332-,"Minneapolis, MN",Integra Telecom Of Minnesota,Hennepin,Landline,3/17/06
(651) 333-,"Minneapolis, MN",Peerless Network Of Minnesota,Hennepin,Landline,5/22/12
(651) 334-,"Minneapolis, MN",Sprint Spectrum L.p.,Hennepin,Cell Number,5/10/99
(651) 335-,"Minneapolis, MN",Sprint Spectrum L.p.,Hennepin,Landline,5/10/99
(651) 336-,"Minneapolis, MN",Sprint Spectrum L.p.,Hennepin,Cell Number,5/10/99
(651) 337-,"St Croix Beach, MN",Comcast Phone Of Minnesota,Washington,Landline,3/3/01
(651) 338-,"Minneapolis, MN",Sprint Spectrum L.p.,Hennepin,Cell Number,5/10/99
(651) 339-,"Minneapolis, MN",American Messaging (am),Hennepin,Landline,6/13/00
(651) 340-,"Minneapolis, MN",Comcast Phone Of Minnesota,Hennepin,Landline,4/15/02
(651) 341-,"Minneapolis, MN",Cellco Partnership DBA Verizon Wireless,Hennepin,Cell Number,5/21/02
(651) 342-,"Stillwater, MN",Comcast Phone Of Minnesota,Washington,Landline,3/3/01
(651) 343-,"Minneapolis, MN",New Cingular Wireless PCS - IL,Hennepin,Cell Number,2/13/02
(651) 344-,"Apple Valley, MN",Broadwing Communications,Dakota,Landline,10/25/02
(651) 345-,"Lake City, MN",Embarq Minnesota DBA Centurylink,Wabasha,Landline,11/20/98
(651) 346-,"Hastings, MN",Teleport Communications America,Dakota,Landline,5/7/10
(651) 347-,"Red Wing, MN",Aerial Communications,Goodhue,Cell Number,8/3/10
(651) 348-,"Minnetonka, MN",Tw Telecom Of Minnesota LLC,Hennepin,Landline,10/10/11
(651) 351-,"Stillwater, MN",Qwest Corporation,Washington,Landline,11/20/98
(651) 352-,"Minneapolis, MN",Aerial Communications,Hennepin,Cell Number,9/6/13
(651) 353-,"Minneapolis, MN",Aerial Communications,Hennepin,Cell Number,6/30/01
(651) 354-,"Minneapolis, MN",Aerial Communications,Hennepin,Cell Number,6/12/08
(651) 355-,"Minneapolis, MN",Mcimetro Access Transmission Services LLC,Hennepin,Landline,11/20/98
(651) 356-,"Minneapolis, MN",New Cingular Wireless PCS - IL,Hennepin,Cell Number,2/22/06
(651) 357-,"Stillwater, MN",Eschelon Telecom Of Minnesota,Washington,Landline,6/30/01
(651) 361-,"Minneapolis, MN",Teleport Communications America,Hennepin,Landline,5/10/99
(651) 365-,"Minneapolis, MN",Qwest Corporation,Hennepin,Landline,1/14/00
(651) 366-,"Minneapolis, MN",Aerial Communications,Hennepin,Cell Number,2/6/06
(651) 367-,"Minneapolis, MN",AT&T Local,Hennepin,Landline,7/22/99
(651) 368-,"Minneapolis, MN",Cellco Partnership DBA Verizon Wireless,Hennepin,Cell Number,8/12/10
(651) 373-,"Minneapolis, MN",Sprint Spectrum L.p.,Hennepin,Cell Number,8/20/00
(651) 375-,"Saint Paul, MN",Qwest Corporation,Ramsey,Landline,2/23/11
(651) 379-,"Minneapolis, MN",Integra Telecom Of Minnesota,Hennepin,Landline,11/20/98
(651) 380-,"Red Wing, MN",Cellco Partnership DBA Verizon Wireless,Goodhue,Landline,11/20/98
(651) 383-,"Stillwater, MN",Midcontinent Communications,Washington,Landline,9/8/11
(651) 385-,"Red Wing, MN",Qwest Corporation,Goodhue,Landline,11/20/98
(651) 387-,"Minneapolis, MN",Sprint Spectrum L.p.,Hennepin,Cell Number,7/22/99
(651) 388-,"Red Wing, MN",Qwest Corporation,Goodhue,Landline,11/20/98
(651) 389-,"Minneapolis, MN",Xo Minnesota,Hennepin,Landline,6/30/01
(651) 393-,"Minneapolis, MN",Global Crossing Local Services-mn,Hennepin,Landline,11/20/98
(651) 394-,"Red Wing, MN",Jaguar Communications,Goodhue,Landline,7/30/04
(651) 395-,"Minneapolis, MN",Big River Telephone Company - MO,Hennepin,Landline,4/22/08
(651) 398-,"Minneapolis, MN",Sprint Spectrum L.p.,Hennepin,Cell Number,11/20/98
(651) 399-,"Minneapolis, MN",Aerial Communications,Hennepin,Cell Number,6/6/05
(651) 400-,"Lindstrom, MN",Level 3 Communications,Chisago,Landline,12/28/04
(651) 401-,"Branch, MN",Brooks Fiber Communications,Chisago,Landline,11/19/12
(651) 402-,"Minneapolis, MN",Cellco Partnership DBA Verizon Wireless,Hennepin,Cell Number,2/27/99
(651) 403-,"Minneapolis, MN",Sprint Spectrum L.p.,Hennepin,Cell Number,2/12/08
(651) 404-,"Hastings, MN",Embarq Minnesota DBA Centurylink,Dakota,Landline,11/9/12
(651) 405-,"Minneapolis, MN",Qwest Corporation,Hennepin,Landline,11/20/98
(651) 406-,"Minneapolis, MN",Qwest Corporation,Hennepin,Landline,11/20/98
(651) 407-,"White Bear Lake, MN",Qwest Corporation,Ramsey,Landline,11/20/98
(651) 408-,"Wyoming, MN",Citizens Telecom Co Mn-frontier Citizens Com-mn,Chisago,Landline,11/20/98
(651) 409-,"Marine On Saint Croix, MN",Peerless Network Of Minnesota,Washington,Landline,3/21/12
(651) 410-,"Red Wing, MN",Aerial Communications,Goodhue,Cell Number,1/15/13
(651) 412-,"Wabasha, MN",Peerless Network Of Minnesota,Wabasha,Landline,4/9/13
(651) 413-,"Stillwater, MN",Cellco Partnership DBA Verizon Wireless,Washington,Cell Number,2/1/13
(651) 414-,"Minneapolis, MN",Tw Telecom Of Minnesota LLC,Hennepin,Landline,8/29/06
(651) 415-,"Saint Paul, MN",Qwest Corporation,Ramsey,Landline,11/20/98
(651) 417-,"Red Wing, MN",Aerial Communications,Goodhue,Cell Number,3/20/14
(651) 419-,"Branch, MN",360networks (usa) Inc.,Chisago,Landline,
(651) 423-,"Apple Valley, MN",Frontier Communications Of Minnesota,Dakota,Landline,11/20/98
(651) 426-,"White Bear Lake, MN",Qwest Corporation,Ramsey,Landline,11/20/98
(651) 428-,"Minneapolis, MN",Aerial Communications,Hennepin,Cell Number,6/30/01
(651) 429-,"White Bear Lake, MN",Qwest Corporation,Ramsey,Landline,11/20/98
(651) 430-,"Stillwater, MN",Qwest Corporation,Washington,Landline,11/20/98
(651) 431-,"Minneapolis, MN",Aerial Communications,Hennepin,Cell Number,11/4/04
(651) 433-,"Scandia, MN",Citizens Telecom Co Mn-frontier Citizens Com-mn,Washington,Landline,11/20/98
(651) 434-,"Minneapolis, MN",Aerial Communications,Hennepin,Cell Number,9/12/06
(651) 436-,"St Croix Beach, MN",Qwest Corporation,Washington,Landline,11/20/98
(651) 437-,"Hastings, MN",Embarq Minnesota DBA Centurylink,Dakota,Landline,11/20/98
(651) 438-,"Hastings, MN",Embarq Minnesota DBA Centurylink,Dakota,Landline,11/20/98
(651) 439-,"Stillwater, MN",Qwest Corporation,Washington,Landline,11/20/98
(651) 442-,"Minneapolis, MN",Aerial Communications,Hennepin,Cell Number,1/25/01
(651) 444-,"Minneapolis, MN",Enventis Telecom,Hennepin,Landline,9/10/12
(651) 447-,"Minneapolis, MN",Aerial Communications,Hennepin,Cell Number,1/26/10
(651) 448-,"Lake City, MN",Cellco Partnership DBA Verizon Wireless,Wabasha,Cell Number,5/6/04
(651) 450-,"Saint Paul, MN",Qwest Corporation,Dakota,Landline,11/20/98
(651) 451-,"Saint Paul, MN",Qwest Corporation,Dakota,Landline,11/20/98
(651) 452-,"Minneapolis, MN",Qwest Corporation,Hennepin,Landline,11/20/98
(651) 453-,"Saint Paul, MN",Qwest Corporation,Dakota,Landline,11/20/98
(651) 454-,"Minneapolis, MN",Qwest Corporation,Hennepin,Landline,11/20/98
(651) 455-,"Saint Paul, MN",Qwest Corporation,Dakota,Landline,11/20/98
(651) 456-,"Minneapolis, MN",Qwest Corporation,Hennepin,Landline,11/20/98
(651) 457-,"Saint Paul, MN",Qwest Corporation,Dakota,Landline,11/20/98
(651) 458-,"Minneapolis, MN",Qwest Corporation,Hennepin,Landline,11/20/98
(651) 459-,"Minneapolis, MN",Qwest Corporation,Hennepin,Landline,11/20/98
(651) 460-,"Farmington, MN",Frontier Communications Of Minnesota,Dakota,Landline,11/20/98
(651) 462-,"Wyoming, MN",Citizens Telecom Co Mn-frontier Citizens Com-mn,Chisago,Landline,11/20/98
(651) 463-,"Farmington, MN",Frontier Communications Of Minnesota,Dakota,Landline,11/20/98
(651) 464-,"Minneapolis, MN",Qwest Corporation,Hennepin,Landline,11/20/98
(651) 465-,"Taylors Falls, MN",Citizens Telecom Co Mn-frontier Citizens Com-mn,Chisago,Landline,11/20/98
(651) 466-,"Minneapolis, MN",Qwest Corporation,Hennepin,Landline,10/31/00
(651) 468-,"Saint Paul, MN",Brooks Fiber Communications,Ramsey,Landline,10/13/99
(651) 470-,"Minneapolis, MN",Cellco Partnership DBA Verizon Wireless,Hennepin,Cell Number,7/22/99
(651) 471-,"Minneapolis, MN",Qwest Corporation,Hennepin,Landline,9/10/08
(651) 472-,"Stillwater, MN",Broadwing Communications,Washington,Landline,10/22/02
(651) 480-,"Hastings, MN",Embarq Minnesota DBA Centurylink,Dakota,Landline,11/20/98
(651) 481-,"Saint Paul, MN",Qwest Corporation,Ramsey,Landline,11/20/98
(651) 482-,"Saint Paul, MN",Qwest Corporation,Ramsey,Landline,11/20/98
(651) 483-,"Saint Paul, MN",Qwest Corporation,Ramsey,Landline,11/20/98
(651) 484-,"Saint Paul, MN",Qwest Corporation,Ramsey,Landline,11/20/98
(651) 485-,"Minneapolis, MN",Cellco Partnership DBA Verizon Wireless,Hennepin,Cell Number,2/27/99
(651) 486-,"Saint Paul, MN",Qwest Corporation,Ramsey,Landline,11/20/98
(651) 487-,"Saint Paul, MN",Qwest Corporation,Ramsey,Landline,4/9/01
(651) 488-,"Saint Paul, MN",Qwest Corporation,Ramsey,Landline,4/9/01
(651) 489-,"Saint Paul, MN",Qwest Corporation,Ramsey,Landline,4/9/01
(651) 490-,"Saint Paul, MN",Qwest Corporation,Ramsey,Landline,11/20/98
(651) 491-,"Stillwater, MN",Cellco Partnership DBA Verizon Wireless,Washington,Cell Number,4/25/01
(651) 492-,"Minneapolis, MN",New Cingular Wireless PCS - IL,Hennepin,Landline,7/18/01
(651) 493-,"Roseville, MN",Comcast Phone Of Minnesota,Ramsey,Landline,5/10/99
(651) 494-,"Saint Paul, MN",Qwest Corporation,Ramsey,Landline,8/20/00
(651) 495-,"Saint Paul, MN",Qwest Corporation,Ramsey,Landline,6/30/01
(651) 497-,"Saint Paul, MN",Qwest Corporation,Ramsey,Landline,10/13/99
(651) 500-,"Minneapolis, MN",Aerial Communications,Hennepin,Cell Number,3/15/07
(651) 501-,"Minneapolis, MN",Qwest Corporation,Hennepin,Landline,11/20/98
(651) 503-,"Minneapolis, MN",Sprint Spectrum L.p.,Hennepin,Cell Number,2/27/99
(651) 504-,"Stillwater, MN",Cellco Partnership DBA Verizon Wireless,Washington,Cell Number,9/25/13
(651) 523-,"Saint Paul, MN",Qwest Corporation,Ramsey,Landline,11/20/98
(651) 528-,"Saint Paul, MN",Brooks Fiber Communications,Ramsey,Landline,11/20/98
(651) 532-,"Minneapolis, MN",Usa Mobility Wireless,Hennepin,Landline,5/10/99
(651) 538-,"Marine On Saint Croix, MN",Level 3 Communications,Washington,Landline,12/1/04
(651) 539-,"Minneapolis, MN",Centurylink Communications LLC,Hennepin,Landline,9/17/07
(651) 552-,"Saint Paul, MN",Qwest Corporation,Dakota,Landline,11/20/98
(651) 554-,"Saint Paul, MN",Qwest Corporation,Dakota,Landline,10/13/99
(651) 556-,"Minneapolis, MN",Centurylink Communications LLC,Hennepin,Landline,10/13/99
(651) 558-,"Saint Paul, MN",Qwest Corporation,Ramsey,Landline,4/9/01
(651) 560-,"Wabasha, MN",Hiawatha Broadband Communications,Wabasha,Landline,4/19/05
(651) 564-,"Wabasha, MN",Cellco Partnership DBA Verizon Wireless,Wabasha,Cell Number,4/2/03
(651) 565-,"Wabasha, MN",Qwest Corporation,Wabasha,Landline,11/20/98
(651) 575-,"Minneapolis, MN",Qwest Corporation,Hennepin,Landline,11/20/98
(651) 578-,"Minneapolis, MN",Qwest Corporation,Hennepin,Landline,11/20/98
(651) 581-,"Minneapolis, MN",Qwest Corporation,Hennepin,Landline,8/12/03
(651) 582-,"New Brighton, MN",Qwest Corporation,Ramsey,Landline,11/20/98
(651) 583-,"Center City, MN",Citizens Telecom Co Mn-frontier Citizens Com-mn,Chisago,Landline,11/20/98
(651) 587-,"Minneapolis, MN",Cellco Partnership DBA Verizon Wireless,Hennepin,Cell Number,2/27/99
(651) 592-,"Minneapolis, MN",Sprint Spectrum L.p.,Hennepin,Landline,11/20/98
(651) 600-,"Roseville, MN",Cellco Partnership DBA Verizon Wireless,Ramsey,Cell Number,10/22/10
(651) 602-,"Saint Paul, MN",Qwest Corporation,Ramsey,Landline,11/20/98
(651) 603-,"Saint Paul, MN",Qwest Corporation,Ramsey,Landline,11/20/98
(651) 604-,"New Brighton, MN",Qwest Corporation,Ramsey,Landline,11/20/98
(651) 605-,"Minneapolis, MN",Mcimetro Access Transmission Services LLC,Hennepin,Landline,11/20/98
(651) 610-,"Minneapolis, MN",Usa Mobility Wireless,Hennepin,Landline,11/20/98
(651) 621-,"Minneapolis, MN",Integra Telecom Of Minnesota,Hennepin,Landline,4/18/08
(651) 628-,"New Brighton, MN",Qwest Corporation,Ramsey,Landline,11/20/98
(651) 629-,"Minneapolis, MN",Usa Mobility Wireless,Hennepin,Landline,11/20/98
(651) 631-,"New Brighton, MN",Qwest Corporation,Ramsey,Landline,11/20/98
(651) 632-,"Saint Paul, MN",Qwest Corporation,Ramsey,Landline,11/20/98
(651) 633-,"New Brighton, MN",Qwest Corporation,Ramsey,Landline,11/20/98
(651) 634-,"New Brighton, MN",Qwest Corporation,Ramsey,Landline,11/20/98
(651) 635-,"New Brighton, MN",Qwest Corporation,Ramsey,Landline,11/20/98
(651) 636-,"New Brighton, MN",Qwest Corporation,Ramsey,Landline,11/20/98
(651) 637-,"Saint Paul, MN",Qwest Corporation,Ramsey,Landline,11/20/98
(651) 638-,"New Brighton, MN",Qwest Corporation,Ramsey,Landline,11/20/98
(651) 639-,"New Brighton, MN",Qwest Corporation,Ramsey,Landline,11/20/98
(651) 641-,"Saint Paul, MN",Qwest Corporation,Ramsey,Landline,11/20/98
(651) 642-,"Saint Paul, MN",Qwest Corporation,Ramsey,Landline,11/20/98
(651) 643-,"Saint Paul, MN",Qwest Corporation,Ramsey,Landline,11/20/98
(651) 644-,"Saint Paul, MN",Qwest Corporation,Ramsey,Landline,11/20/98
(651) 645-,"Saint Paul, MN",Qwest Corporation,Ramsey,Landline,11/20/98
(651) 646-,"Saint Paul, MN",Qwest Corporation,Ramsey,Landline,11/20/98
(651) 647-,"Saint Paul, MN",Qwest Corporation,Ramsey,Landline,11/20/98
(651) 649-,"Saint Paul, MN",Qwest Corporation,Ramsey,Landline,11/20/98
(651) 653-,"White Bear Lake, MN",Qwest Corporation,Ramsey,Landline,11/20/98
(651) 659-,"Saint Paul, MN",Qwest Corporation,Ramsey,Landline,11/20/98
(651) 662-,"Minneapolis, MN",Qwest Corporation,Hennepin,Landline,7/22/99
(651) 665-,"Saint Paul, MN",Qwest Corporation,Ramsey,Landline,11/20/98
(651) 666-,"Minneapolis, MN",Neutral Tandem-minnesota,Hennepin,Landline,12/24/12
(651) 674-,"Branch, MN",Qwest Corporation,Chisago,Landline,11/20/98
(651) 675-,"Minneapolis, MN",Qwest Corporation,Hennepin,Landline,1/5/01
(651) 681-,"Minneapolis, MN",Qwest Corporation,Hennepin,Landline,11/20/98
(651) 683-,"Minneapolis, MN",Qwest Corporation,Hennepin,Landline,11/20/98
(651) 686-,"Minneapolis, MN",Qwest Corporation,Hennepin,Landline,11/20/98
(651) 687-,"Minneapolis, MN",Qwest Corporation,Hennepin,Landline,11/20/98
(651) 688-,"Minneapolis, MN",Qwest Corporation,Hennepin,Landline,11/20/98
(651) 689-,"Stillwater, MN",Ovation Communications Of Minnesota,Washington,Landline,9/12/01
(651) 690-,"Twin Cities Amf, MN",Qwest Corporation,Hennepin,Landline,11/20/98
(651) 691-,"St Croix Beach, MN",Mcimetro Access Transmission Services LLC,Washington,Landline,11/20/98
(651) 695-,"Twin Cities Amf, MN",Qwest Corporation,Hennepin,Landline,11/20/98
(651) 696-,"Twin Cities Amf, MN",Qwest Corporation,Hennepin,Landline,11/20/98
(651) 697-,"New Brighton, MN",Qwest Corporation,Ramsey,Landline,11/20/98
