Prefix,Primary City,Company,County,Usage,Introduced
(412) 295-,"Pittsburgh, PA",Leap Wireless Intl DBA Cricket Comm,Allegheny,Cell Number,1/4/10
(412) 296-,"Washington, PA",Aerial Communications,Washington,Cell Number,10/15/96
(412) 297-,"Pittsburgh, PA",Intermedia Communications Inc.,Allegheny,Landline,2/4/94
(412) 298-,"Pittsburgh, PA",New Cingular Wireless PCS - IL,Allegheny,Cell Number,2/4/94
(412) 299-,"Coraopolis, PA",Verizon Pennsylvania,Allegheny,Landline,2/4/94
(412) 300-,"Carnegie, PA",Usa Mobility Wireless,Allegheny,Cell Number,5/18/98
(412) 301-,"Pittsburgh, PA",Comcast Phone Of Pennsylvania,Allegheny,Landline,10/1/04
(412) 302-,"Pittsburgh, PA",Cellco Partnership DBA Verizon Wireless,Allegheny,Cell Number,1/11/97
(412) 303-,"Pittsburgh, PA",Cellco Partnership DBA Verizon Wireless,Allegheny,Cell Number,4/15/96
(412) 304-,"Pittsburgh, PA",Sprint Spectrum L.p.,Allegheny,Landline,1/31/06
(412) 305-,"Carnegie, PA",American Messaging (am),Allegheny,Cell Number,10/15/96
(412) 306-,"Pittsburgh, PA",Verizon Pennsylvania,Allegheny,Landline,4/15/96
(412) 307-,"Pittsburgh, PA",Choice One Communications,Allegheny,Landline,1/14/00
(412) 308-,"Pittsburgh, PA",Teleport Communications America,Allegheny,Landline,4/15/96
(412) 309-,"Indiana, PA",Cellco Partnership DBA Verizon Wireless,Indiana,Cell Number,4/15/96
(412) 310-,"Pittsburgh, PA",Cellco Partnership DBA Verizon Wireless,Allegheny,Cell Number,4/15/96
(412) 312-,"Pittsburgh, PA",Intermedia Communications Inc.,Allegheny,Landline,4/15/96
(412) 313-,"Pittsburgh, PA",Intermedia Communications Inc.,Allegheny,Landline,4/15/96
(412) 315-,"Pittsburgh, PA",AT&T Local,Allegheny,Landline,1/19/11
(412) 316-,"Pittsburgh, PA",Teleport Communications America,Allegheny,Landline,4/15/96
(412) 317-,"Pittsburgh, PA",Teleport Communications America,Allegheny,Landline,4/15/96
(412) 318-,"Pittsburgh, PA",Teleport Communications America,Allegheny,Landline,4/15/96
(412) 319-,"Pittsburgh, PA",Teleport Communications America,Allegheny,Landline,4/15/96
(412) 320-,"Pittsburgh, PA",Verizon Pennsylvania,Allegheny,Landline,4/15/96
(412) 321-,"Pittsburgh, PA",Verizon Pennsylvania,Allegheny,Landline,2/4/94
(412) 322-,"Pittsburgh, PA",Verizon Pennsylvania,Allegheny,Landline,2/4/94
(412) 323-,"Pittsburgh, PA",Verizon Pennsylvania,Allegheny,Landline,2/4/94
(412) 324-,"Sewickley, PA",Consolidated Communications Enterprise Services-pa,Allegheny,Landline,2/4/94
(412) 325-,"Pittsburgh, PA",Consolidated Communications Enterprise Services-pa,Allegheny,Landline,2/4/94
(412) 326-,"Homestead, PA",Choice One Communications,Allegheny,Landline,1/14/00
(412) 327-,"Pittsburgh, PA",New Cingular Wireless PCS - IL,Allegheny,Cell Number,2/4/94
(412) 328-,"Pittsburgh, PA",Broadvox-clec,Allegheny,Landline,2/26/10
(412) 329-,"Pittsburgh, PA",Us Lec Of Pennsylvania,Allegheny,Landline,2/8/01
(412) 330-,"Pittsburgh, PA",Verizon Pennsylvania,Allegheny,Landline,2/4/94
(412) 331-,"Pittsburgh, PA",Verizon Pennsylvania,Allegheny,Landline,2/4/94
(412) 334-,"Pittsburgh, PA",Cellco Partnership DBA Verizon Wireless,Allegheny,Cell Number,10/13/99
(412) 335-,"Pittsburgh, PA",Cellco Partnership DBA Verizon Wireless,Allegheny,Cell Number,10/13/99
(412) 336-,"Pittsburgh, PA",Global Crossing Local Services-pa,Allegheny,Landline,5/10/99
(412) 337-,"Pittsburgh, PA",Cellco Partnership DBA Verizon Wireless,Allegheny,Cell Number,10/13/99
(412) 338-,"Pittsburgh, PA",Verizon Pennsylvania,Allegheny,Landline,2/4/94
(412) 339-,"Pittsburgh, PA",Level 3 Communications,Allegheny,Landline,10/25/11
(412) 340-,"Pittsburgh, PA",Schuylkill Mobile Fone,Allegheny,Cell Number,4/1/97
(412) 341-,"Pittsburgh, PA",Verizon Pennsylvania,Allegheny,Landline,2/4/94
(412) 342-,"Pittsburgh, PA",Choice One Communications,Allegheny,Landline,5/10/99
(412) 343-,"Pittsburgh, PA",Verizon Pennsylvania,Allegheny,Landline,2/4/94
(412) 344-,"Pittsburgh, PA",Verizon Pennsylvania,Allegheny,Landline,2/4/94
(412) 345-,"Pittsburgh, PA",Choice One Communications,Allegheny,Landline,5/10/99
(412) 346-,"Pittsburgh, PA",Choice One Communications,Allegheny,Landline,5/10/99
(412) 347-,"Bethel Park, PA",Choice One Communications,Allegheny,Landline,5/10/99
(412) 348-,"Pittsburgh, PA",Choice One Communications,Allegheny,Landline,5/10/99
(412) 349-,"Turtle Creek, PA",Choice One Communications,Allegheny,Landline,5/10/99
(412) 350-,"Pittsburgh, PA",Verizon Pennsylvania,Allegheny,Landline,2/11/95
(412) 351-,"Braddock, PA",Verizon Pennsylvania,Allegheny,Landline,2/4/94
(412) 352-,"Pittsburgh, PA",New Cingular Wireless PCS - IL,Allegheny,Cell Number,2/4/94
(412) 353-,"Pittsburgh, PA",Paetec Communications,Allegheny,Landline,9/21/01
(412) 354-,"Pittsburgh, PA",Verizon Pennsylvania,Allegheny,Landline,5/31/11
(412) 355-,"Pittsburgh, PA",Verizon Pennsylvania,Allegheny,Landline,2/4/94
(412) 356-,"Pittsburgh, PA",Intermedia Communications Inc.,Allegheny,Landline,3/20/01
(412) 357-,"Pittsburgh, PA",Level 3 Communications,Allegheny,Landline,8/20/01
(412) 358-,"Pittsburgh, PA",Verizon Pennsylvania,Allegheny,Landline,7/6/97
(412) 359-,"Pittsburgh, PA",Verizon Pennsylvania,Allegheny,Landline,2/4/94
(412) 360-,"Pittsburgh, PA",Core Communications,Allegheny,Landline,7/19/01
(412) 361-,"Pittsburgh, PA",Verizon Pennsylvania,Allegheny,Landline,2/4/94
(412) 362-,"Pittsburgh, PA",Verizon Pennsylvania,Allegheny,Landline,2/4/94
(412) 363-,"Pittsburgh, PA",Verizon Pennsylvania,Allegheny,Landline,2/4/94
(412) 364-,"Pittsburgh, PA",Verizon Pennsylvania,Allegheny,Landline,2/4/94
(412) 365-,"Pittsburgh, PA",Verizon Pennsylvania,Allegheny,Landline,2/4/94
(412) 366-,"Pittsburgh, PA",Verizon Pennsylvania,Allegheny,Landline,2/4/94
(412) 367-,"Pittsburgh, PA",Verizon Pennsylvania,Allegheny,Landline,2/4/94
(412) 368-,"Homestead, PA",Telcove Of Pennsylvania,Allegheny,Landline,3/20/01
(412) 369-,"Pittsburgh, PA",Verizon Pennsylvania,Allegheny,Landline,2/4/94
(412) 370-,"Pittsburgh, PA",New Cingular Wireless PCS - IL,Allegheny,Cell Number,9/11/94
(412) 371-,"Pittsburgh, PA",Verizon Pennsylvania,Allegheny,Landline,2/4/94
(412) 372-,"Monroeville, PA",Verizon Pennsylvania,Allegheny,Landline,2/4/94
(412) 373-,"Monroeville, PA",Verizon Pennsylvania,Allegheny,Landline,2/4/94
(412) 374-,"Monroeville, PA",Verizon Pennsylvania,Allegheny,Landline,2/4/94
(412) 375-,"Pittsburgh, PA",Teleport Communications America,Allegheny,Landline,5/10/99
(412) 376-,"Pittsburgh, PA",Intermedia Communications Inc.,Allegheny,Landline,1/14/00
(412) 377-,"Pittsburgh, PA",Leap Wireless Intl DBA Cricket Comm,Allegheny,Cell Number,4/19/01
(412) 378-,"Turtle Creek, PA",Aerial Communications,Allegheny,Cell Number,7/22/99
(412) 379-,"Pittsburgh, PA",Allegiance Telecom Of Pennsylvania,Allegheny,Landline,6/20/01
(412) 380-,"Monroeville, PA",Verizon Pennsylvania,Allegheny,Landline,1/10/96
(412) 381-,"Pittsburgh, PA",Verizon Pennsylvania,Allegheny,Landline,2/4/94
(412) 382-,"Elizabeth, PA",Verizon Pennsylvania,Allegheny,Landline,2/4/94
(412) 383-,"Pittsburgh, PA",Verizon Pennsylvania,Allegheny,Landline,2/4/94
(412) 384-,"Elizabeth, PA",Verizon Pennsylvania,Allegheny,Landline,2/4/94
(412) 385-,"Pittsburgh, PA",Intermedia Communications Inc.,Allegheny,Landline,7/1/96
(412) 386-,"Pittsburgh, PA",Intermedia Communications Inc.,Allegheny,Landline,7/1/96
(412) 387-,"Pittsburgh, PA",Intermedia Communications Inc.,Allegheny,Landline,10/15/96
(412) 388-,"Pittsburgh, PA",Verizon Pennsylvania,Allegheny,Landline,1/25/98
(412) 389-,"Pittsburgh, PA",Cellco Partnership DBA Verizon Wireless,Allegheny,Cell Number,2/4/94
(412) 390-,"Pittsburgh, PA",Verizon Pennsylvania,Allegheny,Landline,4/15/96
(412) 391-,"Pittsburgh, PA",Verizon Pennsylvania,Allegheny,Landline,2/4/94
(412) 392-,"Pittsburgh, PA",Verizon Pennsylvania,Allegheny,Landline,2/4/94
(412) 393-,"Pittsburgh, PA",Verizon Pennsylvania,Allegheny,Landline,2/4/94
(412) 394-,"Pittsburgh, PA",Verizon Pennsylvania,Allegheny,Landline,2/4/94
(412) 395-,"Pittsburgh, PA",Teleport Communications America,Allegheny,Landline,4/15/96
(412) 396-,"Pittsburgh, PA",Verizon Pennsylvania,Allegheny,Landline,2/4/94
(412) 397-,"Pittsburgh, PA",Intermedia Communications Inc.,Allegheny,Landline,1/14/00
(412) 398-,"Pittsburgh, PA",Cellco Partnership DBA Verizon Wireless,Allegheny,Cell Number,2/11/95
(412) 399-,"Pittsburgh, PA",Global Crossing Local Services-pa,Allegheny,Landline,5/10/99
(412) 400-,"Pittsburgh, PA",Cellco Partnership DBA Verizon Wireless,Allegheny,Cell Number,5/18/98
(412) 401-,"Pittsburgh, PA",Sprint Spectrum L.p.,Allegheny,Cell Number,4/1/97
(412) 402-,"Pittsburgh, PA",Verizon Pennsylvania,Allegheny,Landline,4/15/96
(412) 403-,"Pittsburgh, PA",Leap Wireless Intl DBA Cricket Comm,Allegheny,Cell Number,11/8/01
(412) 404-,"Pittsburgh, PA",Teleport Communications America,Allegheny,Landline,4/15/96
(412) 405-,"Pittsburgh, PA",Teleport Communications America,Allegheny,Landline,4/15/96
(412) 406-,"Pittsburgh, PA",Teleport Communications America,Allegheny,Landline,4/15/96
(412) 407-,"Pittsburgh, PA",Intermedia Communications Inc.,Allegheny,Landline,4/15/96
(412) 408-,"Pittsburgh, PA",Intermedia Communications Inc.,Allegheny,Landline,4/15/96
(412) 409-,"Pittsburgh, PA",Intermedia Communications Inc.,Allegheny,Landline,7/1/96
(412) 414-,"Pittsburgh, PA",Sprint Spectrum L.p.,Allegheny,Cell Number,4/1/97
(412) 415-,"Pittsburgh, PA",Teleport Communications America,Allegheny,Landline,4/15/96
(412) 416-,"Pittsburgh, PA",Xo Communications Services Inc,Allegheny,Landline,9/2/09
(412) 417-,"Pittsburgh, PA",New Cingular Wireless PCS - IL,Allegheny,Cell Number,10/15/96
(412) 418-,"Pittsburgh, PA",New Cingular Wireless PCS - IL,Allegheny,Cell Number,10/15/96
(412) 419-,"Pittsburgh, PA",365 Wireless,Allegheny,Cell Number,1/9/14
(412) 420-,"Pittsburgh, PA",Verizon Pennsylvania,Allegheny,Landline,1/10/96
(412) 421-,"Pittsburgh, PA",Verizon Pennsylvania,Allegheny,Landline,2/4/94
(412) 422-,"Pittsburgh, PA",Verizon Pennsylvania,Allegheny,Landline,2/4/94
(412) 423-,"Oakmont, PA",Consolidated Communications Enterprise Services-pa,Allegheny,Landline,1/14/00
(412) 424-,"Coraopolis, PA",Choice One Communications,Allegheny,Landline,10/13/99
(412) 425-,"Pittsburgh, PA",Sprint Spectrum L.p.,Allegheny,Cell Number,1/22/01
(412) 426-,"Pittsburgh, PA",Intermedia Communications Inc.,Allegheny,Landline,7/1/96
(412) 427-,"Pittsburgh, PA",New Cingular Wireless PCS - IL,Allegheny,Cell Number,2/4/94
(412) 428-,"Carnegie, PA",Allegiance Telecom Of Pennsylvania,Allegheny,Landline,10/18/01
(412) 429-,"Carnegie, PA",Verizon Pennsylvania,Allegheny,Landline,2/4/94
(412) 430-,"Pittsburgh, PA",Peerless Network Of Pennsylvania,Allegheny,Landline,3/12/12
(412) 431-,"Pittsburgh, PA",Verizon Pennsylvania,Allegheny,Landline,2/4/94
(412) 432-,"Pittsburgh, PA",Verizon Pennsylvania,Allegheny,Landline,1/11/97
(412) 433-,"Pittsburgh, PA",Verizon Pennsylvania,Allegheny,Landline,2/4/94
(412) 434-,"Pittsburgh, PA",Verizon Pennsylvania,Allegheny,Landline,2/4/94
(412) 435-,"Oakmont, PA",Choice One Communications,Allegheny,Landline,1/14/00
(412) 436-,"Pittsburgh, PA",Us Lec Of Pennsylvania,Allegheny,Landline,8/20/01
(412) 437-,"Pittsburgh, PA",Global Crossing Local Services-pa,Allegheny,Landline,5/10/99
(412) 438-,"Pittsburgh, PA",Global Crossing Local Services-pa,Allegheny,Landline,5/10/99
(412) 439-,"Pittsburgh, PA",Cellco Partnership DBA Verizon Wireless,Allegheny,Cell Number,9/28/10
(412) 440-,"Pittsburgh, PA",Choice One Communications,Allegheny,Landline,7/22/99
(412) 441-,"Pittsburgh, PA",Verizon Pennsylvania,Allegheny,Landline,2/4/94
(412) 442-,"Pittsburgh, PA",Verizon Pennsylvania,Allegheny,Landline,2/4/94
(412) 443-,"Pittsburgh, PA",Cellco Partnership DBA Verizon Wireless,Allegheny,Cell Number,5/10/99
(412) 444-,"Mc Kees Rocks, PA",Choice One Communications,Allegheny,Landline,7/22/99
(412) 445-,"Pittsburgh, PA",Cellco Partnership DBA Verizon Wireless,Allegheny,Cell Number,5/10/99
(412) 446-,"Carnegie, PA",Choice One Communications,Allegheny,Landline,7/22/99
(412) 447-,"Pittsburgh, PA",Choice One Communications,Allegheny,Landline,7/22/99
(412) 448-,"Pittsburgh, PA",Sprint Spectrum L.p.,Allegheny,Cell Number,6/30/01
(412) 449-,"Pittsburgh, PA",Choice One Communications,Allegheny,Landline,7/22/99
(412) 450-,"Pittsburgh, PA",Global Crossing Local Services-pa,Allegheny,Landline,5/10/99
(412) 451-,"Pittsburgh, PA",Global Crossing Local Services-pa,Allegheny,Landline,10/31/00
(412) 452-,"Pittsburgh, PA",Leap Wireless Intl DBA Cricket Comm,Allegheny,Cell Number,11/15/01
(412) 453-,"Wilkinsburg, PA",Level 3 Communications,Allegheny,Landline,4/19/01
(412) 454-,"Pittsburgh, PA",Verizon Pennsylvania,Allegheny,Landline,9/11/94
(412) 455-,"Pittsburgh, PA",Consolidated Communications Enterprise Services-pa,Allegheny,Landline,6/13/00
(412) 456-,"Pittsburgh, PA",Verizon Pennsylvania,Allegheny,Landline,2/4/94
(412) 457-,"Turtle Creek, PA",Consolidated Communications Enterprise Services-pa,Allegheny,Landline,2/4/94
(412) 458-,"Mckeesport, PA",Comcast Phone Of Pennsylvania,Allegheny,Landline,10/1/04
(412) 459-,"Pittsburgh, PA",Consolidated Communications Enterprise Services-pa,Allegheny,Landline,2/4/94
(412) 460-,"Dravosburg, PA",Verizon Pennsylvania,Allegheny,Landline,1/10/96
(412) 461-,"Homestead, PA",Verizon Pennsylvania,Allegheny,Landline,2/4/94
(412) 462-,"Homestead, PA",Verizon Pennsylvania,Allegheny,Landline,2/4/94
(412) 463-,"Pittsburgh, PA",Cellco Partnership DBA Verizon Wireless,Allegheny,Cell Number,3/16/12
(412) 464-,"Homestead, PA",Verizon Pennsylvania,Allegheny,Landline,2/4/94
(412) 465-,"Mckeesport, PA",Bandwidth.com Clec,Allegheny,Landline,6/24/08
(412) 466-,"Dravosburg, PA",Verizon Pennsylvania,Allegheny,Landline,2/4/94
(412) 467-,"Pittsburgh, PA",Verizon Pennsylvania,Allegheny,Landline,7/6/97
(412) 468-,"Clairton, PA",Ymax Communications Corp.,Allegheny,Landline,12/13/06
(412) 469-,"Dravosburg, PA",Verizon Pennsylvania,Allegheny,Landline,2/4/94
(412) 470-,"Imperial, PA",Verizon Pennsylvania,Allegheny,Landline,1/10/96
(412) 471-,"Pittsburgh, PA",Verizon Pennsylvania,Allegheny,Landline,2/4/94
(412) 472-,"Imperial, PA",Verizon Pennsylvania,Allegheny,Landline,2/4/94
(412) 473-,"Pittsburgh, PA",Verizon Pennsylvania,Allegheny,Landline,10/15/96
(412) 474-,"Imperial, PA",Verizon Pennsylvania,Allegheny,Landline,2/4/94
(412) 475-,"Pittsburgh, PA",Sprint Spectrum L.p.,Allegheny,Cell Number,2/4/94
(412) 476-,"Homestead, PA",Verizon Pennsylvania,Allegheny,Landline,2/4/94
(412) 477-,"Pittsburgh, PA",Cellco Partnership DBA Verizon Wireless,Allegheny,Cell Number,1/14/00
(412) 478-,"Pittsburgh, PA",Aerial Communications,Allegheny,Cell Number,6/30/01
(412) 479-,"Pittsburgh, PA",Allegiance Telecom Of Pennsylvania,Allegheny,Landline,10/18/01
(412) 480-,"Pittsburgh, PA",Cellco Partnership DBA Verizon Wireless,Allegheny,Cell Number,2/11/95
(412) 481-,"Pittsburgh, PA",Verizon Pennsylvania,Allegheny,Landline,2/4/94
(412) 482-,"Pittsburgh, PA",Cavalier Telephone Mid-atlantic,Allegheny,Landline,4/23/07
(412) 485-,"Pittsburgh, PA",Verizon Pennsylvania,Allegheny,Landline,1/10/96
(412) 486-,"Glenshaw, PA",Verizon Pennsylvania,Allegheny,Landline,2/4/94
(412) 487-,"Glenshaw, PA",Verizon Pennsylvania,Allegheny,Landline,2/4/94
(412) 488-,"Pittsburgh, PA",Verizon Pennsylvania,Allegheny,Landline,2/4/94
(412) 489-,"Pittsburgh, PA",Intermedia Communications Inc.,Allegheny,Landline,1/14/00
(412) 490-,"Oakdale, PA",Verizon Pennsylvania,Allegheny,Landline,1/10/96
(412) 491-,"Pittsburgh, PA",Cellco Partnership DBA Verizon Wireless,Allegheny,Cell Number,2/4/94
(412) 492-,"Glenshaw, PA",Verizon Pennsylvania,Allegheny,Landline,2/4/94
(412) 493-,"Imperial, PA",Verizon Pennsylvania,Allegheny,Landline,2/11/95
(412) 494-,"Oakdale, PA",Verizon Pennsylvania,Allegheny,Landline,2/4/94
(412) 496-,"Pittsburgh, PA",Cellco Partnership DBA Verizon Wireless,Allegheny,Cell Number,2/4/94
(412) 497-,"Pittsburgh, PA",Verizon Pennsylvania,Allegheny,Landline,2/4/94
(412) 498-,"Pittsburgh, PA",Sprint Spectrum L.p.,Allegheny,Landline,7/6/97
(412) 499-,"Pittsburgh, PA",Level 3 Communications,Allegheny,Landline,2/27/03
(412) 501-,"Pittsburgh, PA",Intermedia Communications Inc.,Allegheny,Landline,4/15/96
(412) 502-,"Pittsburgh, PA",Intermedia Communications Inc.,Allegheny,Landline,4/15/96
(412) 503-,"Pittsburgh, PA",Intermedia Communications Inc.,Allegheny,Landline,4/15/96
(412) 504-,"Pittsburgh, PA",Intermedia Communications Inc.,Allegheny,Landline,7/1/96
(412) 505-,"Pittsburgh, PA",Intermedia Communications Inc.,Allegheny,Landline,7/1/96
(412) 506-,"Pittsburgh, PA",Intermedia Communications Inc.,Allegheny,Landline,7/1/96
(412) 507-,"Pittsburgh, PA",Intermedia Communications Inc.,Allegheny,Landline,7/1/96
(412) 508-,"Pittsburgh, PA",Cellco Partnership DBA Verizon Wireless,Allegheny,Cell Number,6/30/01
