Prefix,Primary City,Company,County,Usage,Introduced
(513) 267-,"Middletown, OH",Cellco Partnership DBA Verizon Wireless,Butler,Cell Number,7/22/99
(513) 268-,"South Lebanon, OH",Level 3 Communications,Warren,Landline,10/13/99
(513) 269-,"Evendale, OH",Usa Mobility Wireless,Hamilton,Cell Number,2/4/94
(513) 271-,"Cincinnati, OH",Cincinnati Bell,Hamilton,Landline,2/4/94
(513) 272-,"Cincinnati, OH",Cincinnati Bell,Hamilton,Landline,2/4/94
(513) 273-,"Oxford, OH",Level 3 Communications,Butler,Landline,10/13/99
(513) 274-,"Cincinnati, OH",Global Crossing Local Services-oh,Hamilton,Landline,10/13/99
(513) 275-,"Hamilton, OH",Level 3 Communications,Butler,Landline,10/13/99
(513) 276-,"Cincinnati, OH",Level 3 Communications,Hamilton,Landline,10/13/99
(513) 277-,"Cincinnati, OH",Cincinnati Bell,Hamilton,Landline,10/13/99
(513) 278-,"Bethel, OH",Global Crossing Local Services-oh,Clermont,Landline,10/13/99
(513) 279-,"Harrison, OH",Global Crossing Local Services-oh,Hamilton,Landline,10/13/99
(513) 280-,"Oxford, OH",Cellco Partnership DBA Verizon Wireless,Butler,Landline,8/30/01
(513) 281-,"Cincinnati, OH",Cincinnati Bell,Hamilton,Landline,2/4/94
(513) 282-,"Lebanon, OH",Level 3 Communications,Warren,Landline,11/28/01
(513) 283-,"Cincinnati, OH",Sprint Spectrum L.p.,Hamilton,Cell Number,3/15/02
(513) 284-,"Cincinnati, OH",New Cingular Wireless PCS - IL,Hamilton,Cell Number,2/4/94
(513) 285-,"Hamilton, OH",Global Crossing Local Services-oh,Butler,Landline,10/13/99
(513) 286-,"Cincinnati, OH",Global Crossing Local Services-oh,Hamilton,Landline,10/13/99
(513) 287-,"Cincinnati, OH",Cincinnati Bell,Hamilton,Landline,2/4/94
(513) 288-,"Cincinnati, OH",New Cingular Wireless PCS - IL,Hamilton,Cell Number,7/22/99
(513) 289-,"Cincinnati, OH",Sprint Spectrum L.p.,Hamilton,Cell Number,7/22/99
(513) 290-,"Cincinnati, OH",Sprint Spectrum L.p.,Hamilton,Cell Number,7/22/99
(513) 291-,"Trenton, OH",T-mobile Usa,Butler,Cell Number,6/23/04
(513) 292-,"Middletown, OH",Cellco Partnership DBA Verizon Wireless,Butler,Cell Number,3/4/02
(513) 293-,"Cincinnati, OH",T-mobile Usa,Hamilton,Cell Number,10/13/99
(513) 294-,"Goshen, OH",Global Crossing Local Services-oh,Clermont,Landline,10/13/99
(513) 295-,"Cincinnati, OH",Sprint Spectrum L.p.,Hamilton,Cell Number,7/22/99
(513) 296-,"Reily, OH",Global Crossing Local Services-oh,Butler,Landline,10/13/99
(513) 297-,"Cincinnati, OH",Global Crossing Local Services-oh,Hamilton,Landline,10/13/99
(513) 298-,"West Chester, OH",Global Crossing Local Services-oh,Butler,Landline,10/13/99
(513) 299-,"Trenton, OH",Global Crossing Local Services-oh,Butler,Landline,10/13/99
(513) 300-,"Cincinnati, OH",Cincinnati Bell Wireless,Hamilton,Cell Number,10/13/99
(513) 301-,"Cincinnati, OH",Sprint Spectrum L.p.,Hamilton,Cell Number,3/16/11
(513) 302-,"Cincinnati, OH",T-mobile Usa,Hamilton,Cell Number,9/20/11
(513) 303-,"Cincinnati, OH",Cincinnati Bell,Hamilton,Cell Number,1/10/96
(513) 304-,"Cincinnati, OH",New Cingular Wireless PCS - IL,Hamilton,Cell Number,1/10/96
(513) 305-,"Cincinnati, OH",New Cingular Wireless PCS - IL,Hamilton,Cell Number,1/10/96
(513) 306-,"Cincinnati, OH",T-mobile Usa,Hamilton,Cell Number,5/27/11
(513) 307-,"Cincinnati, OH",T-mobile Usa,Hamilton,Cell Number,1/25/98
(513) 308-,"Cincinnati, OH",American Messaging (am),Hamilton,Cell Number,4/15/96
(513) 309-,"Cincinnati, OH",Cellco Partnership DBA Verizon Wireless,Hamilton,Cell Number,4/15/96
(513) 310-,"Cincinnati, OH",Cellco Partnership DBA Verizon Wireless,Hamilton,Cell Number,4/15/96
(513) 312-,"Cincinnati, OH",Cellco Partnership DBA Verizon Wireless,Hamilton,Cell Number,10/15/96
(513) 313-,"Cincinnati, OH",Cellco Partnership DBA Verizon Wireless,Hamilton,Cell Number,10/15/96
(513) 314-,"Cincinnati, OH",Cellco Partnership DBA Verizon Wireless,Hamilton,Cell Number,1/11/97
(513) 315-,"Cincinnati, OH",Cellco Partnership DBA Verizon Wireless,Hamilton,Cell Number,1/11/97
(513) 316-,"Cincinnati, OH",Cellco Partnership DBA Verizon Wireless,Hamilton,Landline,
(513) 317-,"Cincinnati, OH",Cellco Partnership DBA Verizon Wireless,Hamilton,Cell Number,1/11/97
(513) 318-,"Middletown, OH",Level 3 Communications,Butler,Landline,8/27/02
(513) 319-,"Cincinnati, OH",New Cingular Wireless PCS - IL,Hamilton,Cell Number,1/11/97
(513) 320-,"Middletown, OH",Cincinnati Bell Wireless,Butler,Cell Number,7/22/99
(513) 321-,"Cincinnati, OH",Cincinnati Bell,Hamilton,Landline,2/4/94
(513) 322-,"Cincinnati, OH",Citynet Ohio,Hamilton,Landline,6/20/03
(513) 323-,"Okeana, OH",Global Crossing Local Services-oh,Butler,Landline,10/13/99
(513) 324-,"Cincinnati, OH",Cincinnati Bell Wireless,Hamilton,Cell Number,7/22/99
(513) 325-,"Cincinnati, OH",Cincinnati Bell Wireless,Hamilton,Cell Number,7/22/99
(513) 326-,"Cincinnati, OH",Cincinnati Bell,Hamilton,Landline,2/4/94
(513) 327-,"Williamsburg, OH",Global Crossing Local Services-oh,Clermont,Landline,10/13/99
(513) 328-,"Cincinnati, OH",T-mobile Usa,Hamilton,Cell Number,10/13/99
(513) 329-,"Cincinnati, OH",American Messaging (am),Hamilton,Cell Number,10/13/99
(513) 330-,"Lebanon, OH",Cincinnati Bell Wireless,Warren,Cell Number,11/14/01
(513) 331-,"Lebanon, OH",T-mobile Usa,Warren,Cell Number,4/9/02
(513) 332-,"Cincinnati, OH",Windstream Nuvox Ohio,Hamilton,Landline,10/13/99
(513) 333-,"Cincinnati, OH",Cincinnati Bell,Hamilton,Landline,2/4/94
(513) 334-,"Loveland, OH",Level 3 Communications,Clermont,Landline,3/27/02
(513) 335-,"Cincinnati, OH",Cellco Partnership DBA Verizon Wireless,Hamilton,Cell Number,1/14/00
(513) 336-,"Mason, OH",United Tel. Co. Of Ohio - Centurylink,Warren,Landline,1/10/96
(513) 337-,"Cincinnati, OH",Intermedia Communications Inc.,Hamilton,Landline,7/22/99
(513) 338-,"Cincinnati, OH",Tw Telecom Of Ohio LLC,Hamilton,Landline,1/14/00
(513) 339-,"Mason, OH",United Tel. Co. Of Ohio - Centurylink,Warren,Landline,1/14/00
(513) 340-,"Cincinnati, OH",AT&T Local,Hamilton,Landline,6/19/02
(513) 341-,"Hamilton, OH",AT&T Local,Butler,Landline,4/23/02
(513) 342-,"West Chester, OH",AT&T Local,Butler,Landline,6/19/02
(513) 343-,"Glendale, OH",Usa Mobility Wireless,Hamilton,Cell Number,2/4/94
(513) 344-,"Cincinnati, OH",Cricket Communications,Hamilton,Cell Number,3/3/06
(513) 345-,"Cincinnati, OH",Cincinnati Bell,Hamilton,Landline,2/4/94
(513) 346-,"Cincinnati, OH",Cincinnati Bell,Hamilton,Landline,2/4/94
(513) 347-,"Cincinnati, OH",Cincinnati Bell,Hamilton,Landline,2/4/94
(513) 348-,"Cincinnati, OH",Sprint Spectrum L.p.,Hamilton,Cell Number,1/14/00
(513) 349-,"Cincinnati, OH",Sprint Spectrum L.p.,Hamilton,Cell Number,1/14/00
(513) 350-,"Glendale, OH",Usa Mobility Wireless,Hamilton,Cell Number,2/4/94
(513) 351-,"Cincinnati, OH",Cincinnati Bell,Hamilton,Landline,2/4/94
(513) 352-,"Cincinnati, OH",Cincinnati Bell,Hamilton,Landline,2/4/94
(513) 353-,"Cleves, OH",Cincinnati Bell,Hamilton,Landline,2/4/94
(513) 354-,"Cincinnati, OH",Tw Telecom Of Ohio LLC,Hamilton,Landline,1/14/00
(513) 355-,"Middletown, OH",American Messaging (am),Butler,Cell Number,1/25/98
(513) 356-,"Cincinnati, OH",T-mobile Usa,Hamilton,Cell Number,5/27/11
(513) 357-,"Cincinnati, OH",Cincinnati Bell,Hamilton,Landline,2/4/94
(513) 358-,"Cincinnati, OH",Cincinnati Bell,Hamilton,Landline,10/13/99
(513) 359-,"Cincinnati, OH",Usa Mobility Wireless,Hamilton,Cell Number,9/17/02
(513) 360-,"Monroe, OH",Cincinnati Bell Extended Territories LLC,Butler,Landline,10/30/03
(513) 361-,"Cincinnati, OH",Cincinnati Bell,Hamilton,Landline,2/4/94
(513) 362-,"Cincinnati, OH",Cincinnati Bell,Hamilton,Landline,1/14/00
(513) 363-,"Cincinnati, OH",Cincinnati Bell,Hamilton,Landline,10/22/02
(513) 364-,"Cincinnati, OH",Cincinnati Bell Wireless,Hamilton,Cell Number,1/14/00
(513) 365-,"Cincinnati, OH",Cincinnati Bell Wireless,Hamilton,Cell Number,1/14/00
(513) 366-,"Cincinnati, OH",Cincinnati Bell,Hamilton,Landline,2/4/94
(513) 367-,"Harrison, OH",Cincinnati Bell,Hamilton,Landline,2/4/94
(513) 368-,"Cincinnati, OH",Cincinnati Bell Wireless,Hamilton,Cell Number,1/14/00
(513) 369-,"Cincinnati, OH",Cincinnati Bell,Hamilton,Landline,2/4/94
(513) 370-,"Cincinnati, OH",Level 3 Communications,Hamilton,Landline,6/2/11
(513) 371-,"Cincinnati, OH",Png Telecommunications Inc DBA Power Net Global-oh,Hamilton,Landline,7/7/03
(513) 372-,"Cincinnati, OH",Cincinnati Bell,Hamilton,Landline,10/30/07
(513) 373-,"Cincinnati, OH",Level 3 Communications,Hamilton,Landline,1/14/00
(513) 374-,"Cincinnati, OH",New Cingular Wireless PCS - IL,Hamilton,Cell Number,1/25/98
(513) 375-,"Cincinnati, OH",New Cingular Wireless PCS - IL,Hamilton,Cell Number,1/25/98
(513) 376-,"Cincinnati, OH",New Cingular Wireless PCS - IL,Hamilton,Cell Number,1/25/98
(513) 377-,"Cincinnati, OH",New Cingular Wireless PCS - IL,Hamilton,Cell Number,1/25/98
(513) 378-,"Cincinnati, OH",Cincinnati Bell Wireless,Hamilton,Cell Number,1/14/00
(513) 379-,"Cincinnati, OH",Cincinnati Bell Wireless,Hamilton,Cell Number,1/14/00
(513) 381-,"Cincinnati, OH",Cincinnati Bell,Hamilton,Landline,2/4/94
(513) 382-,"Cincinnati, OH",Cincinnati Bell Wireless,Hamilton,Cell Number,1/14/00
(513) 383-,"Cincinnati, OH",Sprint Spectrum L.p.,Hamilton,Cell Number,1/14/00
(513) 384-,"Cincinnati, OH",New Cingular Wireless PCS - IL,Hamilton,Cell Number,6/13/11
(513) 385-,"Cincinnati, OH",Cincinnati Bell,Hamilton,Landline,2/4/94
(513) 386-,"Cincinnati, OH",Neutral Tandem-michigan,Hamilton,Landline,8/19/05
(513) 387-,"Cincinnati, OH",Cincinnati Bell,Hamilton,Landline,1/10/96
(513) 388-,"Cincinnati, OH",Cincinnati Bell,Hamilton,Landline,2/4/94
(513) 389-,"Cincinnati, OH",Cincinnati Bell,Hamilton,Landline,2/4/94
(513) 390-,"Cincinnati, OH",Cincinnati Bell Wireless,Hamilton,Cell Number,3/6/01
(513) 391-,"Cincinnati, OH",Cellco Partnership DBA Verizon Wireless,Hamilton,Cell Number,7/15/11
(513) 392-,"Middletown, OH",Level 3 Communications,Butler,Landline,3/21/02
(513) 393-,"Middletown, OH",Cricket Communications,Butler,Cell Number,4/19/06
(513) 394-,"Cincinnati, OH",T-mobile Usa,Hamilton,Cell Number,8/4/11
(513) 395-,"Cincinnati, OH",Cincinnati Bell,Hamilton,Landline,2/4/94
(513) 396-,"Cincinnati, OH",Cincinnati Bell,Hamilton,Landline,2/4/94
(513) 397-,"Cincinnati, OH",Cincinnati Bell,Hamilton,Landline,2/4/94
(513) 398-,"Mason, OH",United Tel. Co. Of Ohio - Centurylink,Warren,Landline,2/4/94
(513) 399-,"Cincinnati, OH",T-mobile Usa,Hamilton,Cell Number,8/4/11
(513) 400-,"Cincinnati, OH",Sprint Spectrum L.p.,Hamilton,Cell Number,12/15/10
(513) 401-,"Cincinnati, OH",Cellco Partnership DBA Verizon Wireless,Hamilton,Cell Number,10/8/12
(513) 402-,"Monroe, OH",Windstream Nuvox Ohio,Butler,Landline,1/26/10
(513) 403-,"Cincinnati, OH",Cellco Partnership DBA Verizon Wireless,Hamilton,Cell Number,7/1/96
(513) 404-,"Cincinnati, OH",Cellco Partnership DBA Verizon Wireless,Hamilton,Cell Number,7/1/96
(513) 405-,"Cincinnati, OH",New Cingular Wireless PCS - IL,Hamilton,Cell Number,7/1/96
(513) 406-,"Cincinnati, OH",Cincinnati Bell Wireless,Hamilton,Cell Number,3/6/01
(513) 407-,"Cincinnati, OH",New Cingular Wireless PCS - IL,Hamilton,Cell Number,7/1/96
(513) 408-,"Glendale, OH",Usa Mobility Wireless,Hamilton,Cell Number,4/1/97
(513) 409-,"Lebanon, OH",Teleport Communications America,Warren,Landline,5/6/10
(513) 410-,"Cincinnati, OH",New Cingular Wireless PCS - IL,Hamilton,Cell Number,4/1/97
(513) 412-,"Cincinnati, OH",Cincinnati Bell,Hamilton,Landline,4/1/97
(513) 413-,"Cincinnati, OH",Sprint Spectrum L.p.,Hamilton,Cell Number,11/16/11
(513) 414-,"Cincinnati, OH",American Messaging (am),Hamilton,Cell Number,4/1/97
(513) 415-,"Cincinnati, OH",Cellco Partnership DBA Verizon Wireless,Hamilton,Cell Number,8/11/11
(513) 417-,"Cincinnati, OH",New Cingular Wireless PCS - IL,Hamilton,Cell Number,7/6/97
(513) 418-,"Cincinnati, OH",New Cingular Wireless PCS - IL,Hamilton,Cell Number,7/6/97
(513) 419-,"Cincinnati, OH",Cincinnati Bell,Hamilton,Landline,7/6/97
(513) 420-,"Middletown, OH",Ameritech Ohio,Butler,Landline,10/11/97
(513) 421-,"Cincinnati, OH",Cincinnati Bell,Hamilton,Landline,2/4/94
(513) 422-,"Middletown, OH",Ameritech Ohio,Butler,Landline,10/11/97
(513) 423-,"Middletown, OH",Ameritech Ohio,Butler,Landline,10/11/97
(513) 424-,"Middletown, OH",Ameritech Ohio,Butler,Landline,10/11/97
(513) 425-,"Middletown, OH",Ameritech Ohio,Butler,Landline,10/11/97
(513) 426-,"Cincinnati, OH",Cricket Communications,Hamilton,Cell Number,3/18/10
(513) 427-,"Bethel, OH","Sprint Communications Company, L.p.",Clermont,Landline,9/8/06
(513) 428-,"Trenton, OH",Cincinnati Bell Extended Territories LLC,Butler,Landline,3/28/07
(513) 429-,"Cincinnati, OH",Cricket Communications,Hamilton,Landline,7/25/07
(513) 430-,"Cincinnati, OH",Cellco Partnership DBA Verizon Wireless,Hamilton,Cell Number,11/8/10
(513) 431-,"Cincinnati, OH",Cellco Partnership DBA Verizon Wireless,Hamilton,Cell Number,8/8/11
(513) 432-,"Cincinnati, OH",Cricket Communications,Hamilton,Cell Number,8/29/07
(513) 433-,"Middletown, OH",Windstream Nuvox Ohio,Butler,Landline,8/20/00
(513) 434-,"Reily, OH",Windstream Nuvox Ohio,Butler,Landline,8/20/00
(513) 435-,"Middletown, OH",T-mobile Usa,Butler,Cell Number,1/25/98
(513) 436-,"Williamsburg, OH",Windstream Nuvox Ohio,Clermont,Landline,8/20/00
(513) 437-,"Trenton, OH",Windstream Nuvox Ohio,Butler,Landline,8/20/00
(513) 438-,"Monroe, OH",Level 3 Communications,Butler,Landline,7/2/13
(513) 439-,"Cincinnati, OH",Cellco Partnership DBA Verizon Wireless,Hamilton,Cell Number,9/8/10
(513) 441-,"Cincinnati, OH",Cellco Partnership DBA Verizon Wireless,Hamilton,Cell Number,9/7/11
(513) 442-,"Cincinnati, OH",Ymax Communications Corp.,Hamilton,Landline,1/16/08
(513) 443-,"West Chester, OH",Level 3 Communications LLC,Butler,Landline,1/14/00
(513) 444-,"Cincinnati, OH",Level 3 Communications LLC,Hamilton,Landline,1/14/00
(513) 445-,"Mason, OH",Level 3 Communications,Warren,Landline,12/22/05
(513) 446-,"Cincinnati, OH",Cellco Partnership DBA Verizon Wireless,Hamilton,Cell Number,6/8/10
(513) 447-,"Okeana, OH",Windstream Nuvox Ohio,Butler,Landline,8/20/00
(513) 448-,"Cincinnati, OH",New Cingular Wireless PCS - IL,Hamilton,Cell Number,10/14/09
(513) 451-,"Cincinnati, OH",Cincinnati Bell,Hamilton,Landline,2/4/94
(513) 452-,"Harrison, OH",Windstream Nuvox Ohio,Hamilton,Landline,8/20/00
(513) 453-,"Cincinnati, OH",Windstream Nuvox Ohio,Hamilton,Landline,8/20/00
(513) 454-,"Hamilton, OH",Windstream Nuvox Ohio,Butler,Landline,8/20/00
(513) 455-,"Cincinnati, OH",Cincinnati Bell,Hamilton,Landline,1/25/98
(513) 456-,"Goshen, OH",Windstream Nuvox Ohio,Clermont,Landline,8/20/00
(513) 457-,"Bethel, OH",Windstream Nuvox Ohio,Clermont,Landline,8/20/00
(513) 458-,"Cincinnati, OH",Cincinnati Bell,Hamilton,Landline,2/4/94
(513) 459-,"Mason, OH",United Tel. Co. Of Ohio - Centurylink,Warren,Landline,2/4/94
(513) 460-,"Cincinnati, OH",Cellco Partnership DBA Verizon Wireless,Hamilton,Cell Number,9/11/94
(513) 461-,"Oxford, OH",Sprint Spectrum L.p.,Butler,Cell Number,6/13/00
(513) 462-,"Cincinnati, OH",Sprint Spectrum L.p.,Hamilton,Cell Number,7/5/11
(513) 463-,"West Chester, OH",Windstream Nuvox Ohio,Butler,Landline,8/20/00
(513) 464-,"Middletown, OH",Sprint Spectrum L.p.,Butler,Cell Number,1/25/98
(513) 465-,"Middletown, OH",New Cingular Wireless PCS - IL,Butler,Cell Number,1/25/98
(513) 467-,"Cincinnati, OH",Cincinnati Bell,Hamilton,Landline,2/4/94
(513) 468-,"Trenton, OH",Time Warner Cable Information Svcs (ohio),Butler,Landline,10/23/06
(513) 469-,"Cincinnati, OH",Cincinnati Bell,Hamilton,Landline,2/4/94
(513) 470-,"Cincinnati, OH",Cincinnati Bell Wireless,Hamilton,Cell Number,3/3/01
(513) 471-,"Cincinnati, OH",Cincinnati Bell,Hamilton,Landline,2/4/94
(513) 472-,"Morrow, OH",Time Warner Cable Information Svcs (ohio),Warren,Landline,6/24/13
(513) 473-,"Cincinnati, OH",Cincinnati Bell Wireless,Hamilton,Cell Number,8/20/00
(513) 474-,"Cincinnati, OH",Cincinnati Bell,Hamilton,Landline,2/4/94
(513) 475-,"Cincinnati, OH",Cincinnati Bell,Hamilton,Landline,2/4/94
(513) 476-,"Cincinnati, OH",Cincinnati Bell Wireless,Hamilton,Cell Number,8/20/00
(513) 477-,"Cincinnati, OH",Cincinnati Bell Wireless,Hamilton,Cell Number,3/3/01
(513) 478-,"Cincinnati, OH",Cincinnati Bell Wireless,Hamilton,Cell Number,8/20/00
(513) 479-,"Cincinnati, OH",Cellco Partnership DBA Verizon Wireless,Hamilton,Cell Number,2/4/94
(513) 480-,"Cincinnati, OH",Cincinnati Bell Extended Territories LLC,Hamilton,Landline,10/31/00
(513) 481-,"Cincinnati, OH",Cincinnati Bell,Hamilton,Landline,2/4/94
(513) 482-,"Cincinnati, OH",Cincinnati Bell,Hamilton,Landline,2/4/94
(513) 483-,"Cincinnati, OH",Cincinnati Bell,Hamilton,Landline,2/4/94
(513) 484-,"Cincinnati, OH",Cincinnati Bell Wireless,Hamilton,Cell Number,8/20/00
(513) 485-,"Cincinnati, OH",Cricket Communications,Hamilton,Cell Number,2/2/07
(513) 486-,"Mason, OH",Centurylink Communications LLC,Warren,Landline,6/28/13
(513) 487-,"Cincinnati, OH",Cincinnati Bell,Hamilton,Landline,7/1/96
(513) 488-,"Cincinnati, OH",Windstream Nuvox Ohio,Hamilton,Landline,4/26/06
(513) 489-,"Cincinnati, OH",Cincinnati Bell,Hamilton,Landline,2/4/94
(513) 490-,"Cincinnati, OH",Cellco Partnership DBA Verizon Wireless,Hamilton,Cell Number,2/11/95
(513) 491-,"Goshen, OH",Time Warner Cable Information Svcs (ohio),Clermont,Landline,6/24/13
(513) 492-,"Cincinnati, OH",Tw Telecom Of Ohio LLC,Hamilton,Landline,1/25/98
(513) 494-,"South Lebanon, OH",United Tel. Co. Of Ohio - Centurylink,Warren,Landline,2/4/94
(513) 495-,"Cincinnati, OH",Cincinnati Bell,Clermont,Landline,6/6/13
(513) 497-,"Cincinnati, OH",Cincinnati Bell Wireless,Hamilton,Cell Number,8/20/00
(513) 498-,"Cincinnati, OH",Cincinnati Bell Wireless,Hamilton,Cell Number,3/3/01
(513) 500-,"Cincinnati, OH",Cellco Partnership DBA Verizon Wireless,Hamilton,Cell Number,1/3/11
(513) 501-,"Cincinnati, OH",T-mobile Usa,Hamilton,Cell Number,9/20/11
(513) 502-,"Cincinnati, OH",Cellco Partnership DBA Verizon Wireless,Hamilton,Cell Number,7/6/97
(513) 503-,"Cincinnati, OH",Cincinnati Bell Wireless,Hamilton,Cell Number,11/14/01
(513) 504-,"Cincinnati, OH",Cellco Partnership DBA Verizon Wireless,Hamilton,Cell Number,7/6/97
(513) 505-,"Cincinnati, OH",Cellco Partnership DBA Verizon Wireless,Hamilton,Cell Number,7/6/97
(513) 507-,"Cincinnati, OH",Cellco Partnership DBA Verizon Wireless,Hamilton,Cell Number,11/30/11
(513) 508-,"Cincinnati, OH",Cellco Partnership DBA Verizon Wireless,Hamilton,Cell Number,7/6/97
(513) 509-,"Cincinnati, OH",Cellco Partnership DBA Verizon Wireless,Hamilton,Cell Number,7/6/97
